Rank	Swim Time	Name	Foreign	Age	Event	LSC	Team	Meet	Time Standard
80	2:43.16	Anjolie Bui		15	200 BR LCM	GU	Cypress Fairbanks Swim Club	2024 Futures Championships - Austin	2025 Futures (LCM)
82	2:43.35	Meredith Roberts		15	200 BR LCM	NI	Town of Tonawanda Titans Swim Club	2024 NI Eastern Zone Senior Championships	2025 Futures (LCM)
83	2:43.49	Jacqueline Zipagan		15	200 BR LCM	NE	Bluefish Swim Club	2024 Futures Championships - Huntsville	2020-2024 AAA
84	2:43.57	Grace Higdon		15	200 BR LCM	FL	Bolles School Sharks	2024 18 & Under Spring Cup - Fort Lauderdale	2020-2024 AAA
85	2:43.67	Cami Schwartz		15	200 BR LCM	MA	Lancaster Aquatic Club	2024 PV AAC LC Invitational	2020-2024 AAA
86	2:43.71	Bethany Mehl		15	200 BR LCM	ND	Northern Lights Swimming Association	2024 ND LC State Championships	2020-2024 AAA
87	2:43.74	Clare Weber		15	200 BR LCM	PN	Seattle Metropolitan Aquatic Club	2024 PN Senior Long Course Championships	2020-2024 AAA
88	2:43.80	Vivian Taylor		15	200 BR LCM	CA	Mission Viejo Nadadores	2024 Futures Championships - Minneapolis	2020-2024 AAA
89	2:43.85	Reagan Edquid		15	200 BR LCM	AZ	Aquabear Swim Club	2024 AZ AZSI LC Senior State Championship @NEP	2020-2024 AAA
90	2:43.96	Allie Casanovas		15	200 BR LCM	IL	Academy Bullets Swim Club	2024 MN AQJT Summer Spectacular Invite	2020-2024 AAA
91	2:43.98	Malea Johnson		15	200 BR LCM	MN	South East Metro Sharks	2024 MN RSC Senior LC Championships	2020-2024 AAA
92	2:43.99	Ava Jochims		15	200 BR LCM	AM	Racer X Aquatics	2024 WV AMS-WV LC Age Group Championship	2020-2024 AAA
93	2:44.02	Nelli Sandor		15	200 BR LCM	IL	Patriot Aquatic Club	2024 Futures Championships - Minneapolis	2020-2024 AAA
94	2:44.18	Catherine Dieffenthaller		15	200 BR LCM	FL	Saint Petersburg Aquatics	2024 FL Southern Zone South Sectional Championship	2020-2024 AAA
95	2:44.19	Emma Han		15	200 BR LCM	FG	Wahoo's of Wellington	2024 FG LCM Senior Championships	2020-2024 AAA
95	2:44.19	Olivia Parks		15	200 BR LCM	GA	Chattahoochee Gold Swim Club	2024 FL NCSA Swimming Championships	2020-2024 AAA
97	2:44.25	Natalie Daum		15	200 BR LCM	CO	Denver Swim Academy	2024 CC Arena Western Zone Senior Championship	2020-2024 AAA
98	2:44.27	Vanya Gojakovic		15	200 BR LCM	IL	NASA Wildcat Aquatics	2024 IL CZ North Section Summer Championships	2020-2024 AAA
99	2:44.34	Teagan Mewett		15	200 BR LCM	SE	Tennessee Aquatics	2024 NT LAC Summer Senior Showdown	2020-2024 AAA
100	2:44.35	Addie Johnson		15	200 BR LCM	MA	Lancaster Aquatic Club	2024 FL ISCA International Senior Cup	2020-2024 AAA
101	2:44.45	Gabriella Marim		15	200 BR LCM	FL	Bolles School Sharks	2024 FL Summer Senior Championships	2020-2024 AAA
102	2:44.61	Makenzie Royal		15	200 BR LCM	MN	West Express Swim Team	2024 MN HURR LC Spring Opener	2020-2024 AAA
103	2:44.63	Nina Wysocki		15	200 BR LCM	PV	Arlington Aquatic Club	2024 PV AAC LC Invitational	2020-2024 AAA
104	2:44.68	Evelyn Jezerinac		15	200 BR LCM	GA	Stingrays	2024 GA Rays Spring LC Invite	2020-2024 AAA
104	2:44.68	Brooke Jorgenson		15	200 BR LCM	FL	Bolles School Sharks	2024 FL Southern Zone South Sectional Championship	2020-2024 AAA
106	2:44.78	Kaitlyn Mero		15	200 BR LCM	CA	CCAT Swimming	2024 CA SCS/BREA Summer A/G Championships	2020-2024 AAA
107	2:44.93	Lucy Flynn		15	200 BR LCM	CA	Orange Regional Competitive Aquatics	2023 CA Kevin Perry Invitational SCY	2020-2024 AAA
108	2:44.97	Josie Stahl		15	200 BR LCM	CO	Fort Collins Area Swim Team	2024 CC Arena Western Zone Senior Championship	2020-2024 AAA
109	2:45.01	Maren Byrne		15	200 BR LCM	PC	Alto Swim Club	2024 IN SSC Summer Sizzler	2020-2024 AAA
110	2:45.05	Neva Phillips		15	200 BR LCM	CA	Mission Viejo Nadadores	2024 Futures Championships - Minneapolis	2020-2024 AAA
111	2:45.08	Charlotte White		15	200 BR LCM	VA	NOVA of Virginia Aquatics, Inc	2024 VA LC Senior Champs	2020-2024 AAA
111	2:45.08	Alaina Biebl		15	200 BR LCM	MN	St Croix Swim Club	2024 MN AQJT Summer Spectacular Invite	2020-2024 AAA
113	2:45.10	Morgan Farlow		15	200 BR LCM	NT	Texas Ford Aquatics	2024 NT MAC Senior Meet	2020-2024 AAA
114	2:45.13	Isabelle Suarez		15	200 BR LCM	CA	Riverside Aquatics Association	2024 CA SCS/RAA Summer A/G Championships	2020-2024 AAA
114	2:45.13	Catherine Bu		15	200 BR LCM	PV	Nation's Capital Swim Club	2024 PV NCAP Elite Qualifier	2020-2024 AAA
116	2:45.18	Maddie Shapiro		15	200 BR LCM	MA	Upper Dublin Aquatic Club	2024 MA WSY Long Course Classic	2020-2024 AAA
116	2:45.18	Brooke Bennett		15	200 BR LCM	PC	Pleasanton Seahawks	World Swimming Cup - Budapest	2020-2024 AAA
118	2:45.19	Elle Gamble		15	200 BR LCM	NE	Commonwealth Swimming	2024 NE BGSC LCM Senior Championship	2020-2024 AAA
119	2:45.20	Stella Tomlinson		15	200 BR LCM	IL	Patriot Aquatic Club	2024 Futures Championships - Minneapolis	2020-2024 AAA
120	2:45.26	Annabeth Town		15	200 BR LCM	CO	Highlands Ranch Aquatics	2024 CO TOPS SBL Summer Sizzler	2020-2024 AAA
121	2:45.32	Sloane Barr		15	200 BR LCM	NC	TAC Titans	2024 Futures Championships - Austin	2020-2024 AAA
121	2:45.32	Aily Miyake		15	200 BR LCM	HI	Iolani Swim Club	2024 HI HISI Senior LCM Champs	2020-2024 AAA
123	2:45.34	D Hernandez-Silva		15	200 BR LCM	OK	American Energy Swim Club	2024 OK AESC Summer Splash	2020-2024 AAA
123	2:45.34	Nikko Tjahaya		15	200 BR LCM	MR	QNS Aquatic Club	2024 MR LIE June Jamboree Invitational	2020-2024 AAA
125	2:45.39	Katie Kaff		15	200 BR LCM	CC	Roadrunner Aquatic	2024 Futures Championships - Sacramento	2020-2024 AAA
126	2:45.48	Angelina So	Yes	15	200 BR LCM	PC	Palo Alto Stanford Aquatics	2024 PC Superleague Summer LC Finals hosted by SRN	2020-2024 AAA
127	2:45.51	Maddie Davidson		15	200 BR LCM	OHO	Central Ohio Aquatics	2024 OH Tim Myers LC Senior Championships	2020-2024 AAA
128	2:45.55	Paige Dancz		15	200 BR LCM	AZ	Swim Neptune	2024 OR SPEEDO SECTIONALS - MT HOOD	2020-2024 AAA
129	2:45.59	Sophia Lyons		15	200 BR LCM	MR	Long Island Aquatic Club	2024 IN NCSA Summer Swimming Championships	2020-2024 AAA
130	2:45.65	Calei Calica		15	200 BR LCM	PC	Orinda Aquatics	2024 PC Novato CA/NV Speedo Sectionals	2020-2024 AAA
131	2:45.66	Victoria Mori		15	200 BR LCM	CA	Mission Viejo Nadadores	2024 CA SCS/RMDA Road to Paris	2020-2024 AAA
132	2:45.71	Sasha Slauson		15	200 BR LCM	WI	Oshkosh YMCA Dolphin Swim Team	2024 FL YMCA National Long Course Swimming Championships	2020-2024 AAA
133	2:45.80	Grace Bell		15	200 BR LCM	MA	Germantown Academy Aquatic Club	2024 NI Eastern Zone Senior Championships	2020-2024 AAA
134	2:45.84	Charlotte Brown		15	200 BR LCM	OZ	CSP Tideriders	2024 MV CSC SPEEDO SPRING SECTIONALS AT COLUMBIA	2020-2024 AAA
135	2:45.92	Zabella Marley Mejos		15	200 BR LCM	WI	Pleasant Prairie Patriots Swim Team	2024 WI 13 &O LC STATE CHAMPIONSHIPS	2020-2024 AAA
136	2:46.08	Lila Hadley		15	200 BR LCM	SC	YMCA of Upper Palmetto Rays	2024 FL ISCA Summer Senior Blast	2020-2024 AAA
137	2:46.10	Ella Gotham		15	200 BR LCM	FL	Bolles School Sharks	2024 FL Southern Zone South Sectional Championship	2020-2024 AAA
138	2:46.13	Anna Majewski		15	200 BR LCM	MA	Central Bucks Swim Team	2024 MA KA Middle Atlantic Swimming Senior Long Course Championships	2020-2024 AAA
139	2:46.14	Maria Champion		15	200 BR LCM	NC	SwimMAC Carolina	2024 NC STAR ESSZ Spg SR Sectionals	2020-2024 AAA
139	2:46.14	Quinn Schureck		15	200 BR LCM	OHO	Cincinnati Marlins	2024 FL ISCA International Senior Cup	2020-2024 AAA
141	2:46.15	Julia Udrys		15	200 BR LCM	NT	Texas Ford Aquatics	2024 NT DM Texas Senior Circuit LC #2	2020-2024 AAA
142	2:46.19	Sarah Poe		15	200 BR LCM	WT	Lubbock Swim Club	2024 NT DM Texas Senior Circuit LC #2	2020-2024 AAA
143	2:46.23	Chloe Light		15	200 BR LCM	NC	TAC Titans	2024 NC TAC Titans Spring Fling	2020-2024 AAA
144	2:46.28	Rainie Moran		15	200 BR LCM	UT	Olympus Aquatics	2024 AZ Speedo Sectionals	2020-2024 AAA
145	2:46.32	Payton Clark		15	200 BR LCM	IN	Carmel Swim Club	2024 IN ISI Swimfest	2020-2024 AAA
146	2:46.36	Anna Michael Driesse		15	200 BR LCM	FL	Loggerhead Aquatics	2024 FL SZSS Summer Championships	2020-2024 AAA
146	2:46.36	Amelia Bissell		15	200 BR LCM	AM	Richard G. Snyder YMCA	2024 LE Holtrey 24	2020-2024 AAA
148	2:46.43	Mia Briant		15	200 BR LCM	CO	Univ of Denver Hilltoppers	2024 CO TOPS SBL Summer Sizzler	2020-2024 AAA
148	2:46.43	Anna Katherine Gill		15	200 BR LCM	NC	Greensboro Community YMCA	2024 FL Last Splash Invitational	2020-2024 AAA
150	2:46.53	HILLARY Nguyen		15	200 BR LCM	CA	Swim Torrance	2024 CA SCS/RMDA Road to Paris	2020-2024 AAA
150	2:46.53	Isabel Viera		15	200 BR LCM	FG	Metro Aquatic Club of Miami	2024 FG LCM Senior Championships	2020-2024 AAA
152	2:46.61	Stephanie Mills		15	200 BR LCM	CA	Team Rebel Aquatics	2024 CA SCS/RAA Summer A/G Championships	2020-2024 AAA
152	2:46.61	Kate Jaeger		15	200 BR LCM	VA	Poseidon Swimming Inc	2024 VA LC Senior Champs	2020-2024 AAA
154	2:46.63	Alicia Czosnyka		15	200 BR LCM	IL	Patriot Aquatic Club	2024 Futures Championships - Minneapolis - Time Trials	2020-2024 AAA
154	2:46.63	Nicole Mack	Yes	15	200 BR LCM	NT	Lakeside Aquatic Club	19th Pan American Games 2023	2020-2024 AAA
156	2:46.70	Kaylie Butler		15	200 BR LCM	IN	Greenfield Community Aquatic Team	2024 IN ISI Swimfest	2020-2024 AAA
157	2:46.72	Zoe Wong		15	200 BR LCM	PC	De Anza Cupertino Aquatics	2024 CC Arena Western Zone Senior Championship	2020-2024 AAA
158	2:46.74	Reese Vetor		15	200 BR LCM	FL	T2 Aquatics	2024 SC GAME Summer Classic	2020-2024 AAA
158	2:46.74	Heidi Sexson		15	200 BR LCM	AZ	Scottsdale Aquatic Club	2024 AZ Speedo Sectionals	2020-2024 AAA
160	2:46.76	Macie McCarter		15	200 BR LCM	NC	SwimMAC Carolina	2023 NC SwimMAC LC/SC Invitational	2020-2024 AAA
161	2:46.78	Audrey Ehret		15	200 BR LCM	OHO	Dublin Community Swim Team	2024 OH Tim Myers LC Senior Championships	2020-2024 AAA
162	2:46.79	Zoey Aydin		15	200 BR LCM	MR	Phoenix Aquatic Club USA LLC	2024 MR PAC Summer Classic Invtiational	2020-2024 AAA
163	2:46.83	Josephine Ferrari		15	200 BR LCM	NC	SwimMAC Carolina	2024 Futures Championships - Minneapolis	2020-2024 AAA
164	2:46.91	Mia Parry		15	200 BR LCM	MA	Lancaster Aquatic Club	2024 PV AAC LC Invitational	2020-2024 AAA
165	2:46.97	Addison Gregg		15	200 BR LCM	MI	Club Wolverine	2024 MI Eric Namesnik Memorial Open	2020-2024 AAA
166	2:47.04	Allison Connors		15	200 BR LCM	FG	Wahoo's of Wellington	2024 FG LCM Senior Championships	2020-2024 AAA
166	2:47.04	Sadie Buckley		15	200 BR LCM	PV	Mason Makos Swim Team	2024 PV LC Open Championships	2020-2024 AAA
168	2:47.11	Sonja Petrov		15	200 BR LCM	FL	Academy Aquatic Club	2024 FL SZSS Summer Championships	2020-2024 AAA
169	2:47.13	Marley Degenhardt		15	200 BR LCM	SE	Baylor Swim Club	2024 Futures Championships - Huntsville	2020-2024 AAA
170	2:47.16	Hannah Matteini		15	200 BR LCM	MD	North Baltimore Aquatic Club	2024 MD SPEEDO MARYLAND LONG COURSE CHAMPIONSHIP MEET	2020-2024 AAA
171	2:47.24	Madeline Bichon		15	200 BR LCM	CO	Univ of Denver Hilltoppers	2024 WRS Speedo Sectionals -- Federal Way	2020-2024 AAA
172	2:47.31	Lyla Devlin		15	200 BR LCM	PV	Mason Makos Swim Team	2024 Futures Championships - Richmond	2020-2024 AAA
173	2:47.32	Kayra Patan		15	200 BR LCM	MR	Long Island Aquatic Club	2024 IN NCSA Summer Swimming Championships	2020-2024 AAA
174	2:47.33	Mia Seidl		15	200 BR LCM	MN	South East Metro Sharks	2024 MN RSC Senior LC Championships	2020-2024 AAA
175	2:47.44	Erin Noble		15	200 BR LCM	NJ	YMCA of Greater Monmouth County	2024 FL YMCA National Long Course Swimming Championships	2020-2024 AAA
176	2:47.45	Kaitlyn Tse		15	200 BR LCM	MR	QNS Aquatic Club	2024 MR Metro Junior Met LC Championships	2020-2024 AAA
177	2:47.51	Jacqueline Smith		15	200 BR LCM	NC	Mecklenburg Swim Association	2024 NC LC Senior Championships	2020-2024 AAA
178	2:47.52	Rian Jost		15	200 BR LCM	WI	Badger Aquatics Club	2024 WI BAC JACK PETTINGER INVITE	2020-2024 AAA
179	2:47.53	Maggie O'Hara		15	200 BR LCM	CT	Regional YMCA of Western Connecticut Makos	2024 FL YMCA National Long Course Swimming Championships	2020-2024 AAA
180	2:47.68	Chloe Hamilton		15	200 BR LCM	CC	Clovis Swim Club	2024 PC Superleague Summer LC Finals hosted by SRN	2020-2024 AAA
180	2:47.68	Marley Pellegrin		15	200 BR LCM	NT	Texas Ford Aquatics	2023 NT TFA October LC Invite	2020-2024 AAA
182	2:47.69	Imara Rice		15	200 BR LCM	NE	SOLO Aquatics	2024 NE BGSC LCM Senior Championship	2020-2024 AAA
183	2:47.73	Abby Graul		15	200 BR LCM	WI	Howard Suamico Storm Breakers	2024 WI MAC LONG COURSE MIDWEST INVITATIONAL	2020-2024 AAA
184	2:47.74	Alex Fox		15	200 BR LCM	MR	Condors Swim Club	2024 NJ SCAR TYR LC Winter Invitational	2020-2024 AAA
185	2:47.75	Sienna Plutzer		15	200 BR LCM	NJ	Scarlet Aquatics	2024 NJ SCAR TYR LC Winter Invitational	2020-2024 AAA
186	2:47.77	Mabel Walborn		15	200 BR LCM	MA	Lancaster Aquatic Club	2024 MA KA Middle Atlantic Swimming Senior Long Course Championships	2020-2024 AAA
187	2:47.78	Ayah Atay		15	200 BR LCM	OR	Beaverton Area Aquatics Club	2024 WRS Speedo Sectionals -- Federal Way	2020-2024 AAA
188	2:47.80	Cameryn Walkup		15	200 BR LCM	CO	Denver Swim Academy	2024 AZ MAC Narwhal Invite	2020-2024 AAA
189	2:47.81	Madeline Webb		15	200 BR LCM	SE	Excel Aquatics	2024 SE XCEL Firecracker Invitational	2020-2024 AAA
189	2:47.81	Molli Back		15	200 BR LCM	SE	Ensworth Aquatics	2024 IN NCSA Summer Swimming Championships	2020-2024 AAA
191	2:47.82	Mia Campbell		15	200 BR LCM	CA	Sandpipers Of Nevada	2024 AZ MAC Narwhal Invite	2020-2024 AAA
