Rank	Swim Time	Name	Foreign	Age	Event	LSC	Team	Meet	Time Standard
198	2:29.67	Blakely Schuricht		18	200 FL LCM	AZ	Scottsdale Aquatic Club	2022 AZ LC Senior State Championship	2020-2024 AA
199	2:29.75	Ashley Hughes		18	200 FL LCM	NC	Marlins Of Raleigh	2022 MI Eric Namesnik Memorial Open	2020-2024 AA
200	2:29.77	Ashley Sego		18	200 FL LCM	IL	Academy Bullets Swim Club	2022 IN NCSA Summer Swimming Championships2	2020-2024 AA
201	2:29.86	Emma Dorsey		18	200 FL LCM	PV	Rockville Montgomery Swim Club	2022 PV Maryland State LC Championships	2020-2024 AA
202	2:29.92	Madison Saldanha		18	200 FL LCM	CO	Univ of Denver Hilltoppers	2022 OR Speedo Sectionals - Mt Hood	2020-2024 AA
203	2:30.15	Kylee Sears		18	200 FL LCM	SN	Spare Time Aquatics Sacramento	2022 SN Summer CA-NV Sectional-CC	2020-2024 AA
204	2:30.44	Sloane Gardner		18	200 FL LCM	IN	Southeastern Swim Club	2022 IN Senior LCM Championships	2020-2024 AA
205	2:30.48	Skye Sunderhauf		18	200 FL LCM	PV	The Fish	2022 PV LC Open Championships	2020-2024 AA
206	2:30.49	Kylie Tininenko		18	200 FL LCM	MT	Billings Aquatic Club	2022 SN Finals - Western Zone Senior Ch	2020-2024 AA
207	2:30.59	Aubrey Bureau		18	200 FL LCM	SR	Boise YMCA Swim Team	2022 SN Summer Sanders LCM SR+	2020-2024 AA
208	2:30.60	Lindsey Drumm		18	200 FL LCM	IL	FMC Aquatic	2022 MN USAS Speedo Meet	2020-2024 AA
209	2:30.61	Olivia Asay		18	200 FL LCM	IL	Hinsdale Swim Club	2022 MN USAS Speedo Meet	2020-2024 AA
210	2:30.64	Jade Foltenyi		18	200 FL LCM	PN	Bellevue Club Swim Team	2022 PN Senior Long Course Champs	2020-2024 AA
211	2:30.65	Kara Boemio		18	200 FL LCM	GU	Sharks Swim Club	2022 GU TWST Senior Champs	2020-2024 AA
212	2:30.67	Kylie Ney		18	200 FL LCM	AZ	Scottsdale Aquatic Club	2022 AZ SAC Cactus Classic	2020-2024 AA
213	2:30.75	Ella Epes		18	200 FL LCM	VA	757 Swim	2022 VA LC Senior Champs	2020-2024 AA
214	2:30.77	Gigi Casten		18	200 FL LCM	GU	Cypress Fairbanks Swim Club	2022 ST TXLA Speedo Southern Sectionals	2020-2024 AA
215	2:30.78	Kendall Hall		18	200 FL LCM	ST	Longhorn Aquatics	2022 GU Texas Senior Circuit 3	2020-2024 AA
216	2:30.89	Abi Fortner		18	200 FL LCM	NC	New Wave Swim Team	2022 FL RAFC Last Splash Invitational	2020-2024 AA
217	2:31.02	Jessica Allibone		18	200 FL LCM	GA	SwimAtlanta	2022 GA Speedo Atlanta Classic	2020-2024 AA
218	2:31.09	Lorelei Folger		18	200 FL LCM	NE	Greenwood Swimming	2022 FL ISCA Summer Senior Blast	2020-2024 AA
218	2:31.09	Melanie Sanchez		18	200 FL LCM	MR	Condors Swim Club	2022 FL ISCA Summer Senior Blast	2020-2024 AA
220	2:31.12	Julia Wozniak		18	200 FL LCM	NT	Lakeside Aquatic Club	2022-NT LAC Summer Senior Meet	2020-2024 AA
221	2:31.14	Rosemary Stamm		18	200 FL LCM	MR	Empire Swimming	2022 FL ISCA Summer Senior Blast	2020-2024 AA
222	2:31.38	Lili Elayi		18	200 FL LCM	KY	Highbridge Aquatics	2022 OZ CSP Tideriders 84th Summer Invitational	2020-2024 AA
223	2:31.44	Megan Ehrnfeldt		18	200 FL LCM	MA	Boyertown YMCA Navy Seals	2022 MA KA Firecracker Classic	2020-2024 AA
224	2:31.50	Elizabeth Busby		18	200 FL LCM	SE	Ensworth Aquatics	2022 SE LC Championships	2020-2024 AA
225	2:31.64	Brooklyn Anderson		18	200 FL LCM	AR	Unattached	2022 MV Region VIII Speedo Summer Meet	2020-2024 AA
226	2:31.74	Kayla Tehrani		18	200 FL LCM	CO	Aspen Swim Club	2022 CO Grand Junction Invitational	2020-2024 AA
227	2:31.75	Ema Klimauskas		18	200 FL LCM	CA	BLAST Sharks	2022 CA Speedo Grand Challenge	2020-2024 AA
227	2:31.75	Sophie Elliott		18	200 FL LCM	PV	Rockville Montgomery Swim Club	2022 PV LC Open Championships	2020-2024 AA
229	2:31.82	Kelsey Swartout		18	200 FL LCM	FL	Gulf Coast Swim Team	2022 FL GCST Summer Open	2020-2024 AA
229	2:31.82	Elena Baird		18	200 FL LCM	PV	Rockville Montgomery Swim Club	2022 PV LC Open Championships	2020-2024 AA
231	2:31.96	Hazel Alejos		18	200 FL LCM	OR	The Dolphins Portland Swimming	2022 OR Speedo Sectionals - Mt Hood	2020-2024 AA
232	2:32.01	Aspen Shipp		18	200 FL LCM	LA	City Of Lafayette Aquatics	2022 LA Senior LC State Championships	2020-2024 AA
233	2:32.10	Erin Dawson		18	200 FL LCM	SN	Sparks Piranhas Swim Team	2022 SN Finals - Western Zone Senior Ch	2020-2024 AA
234	2:32.15	Katie Pressler		18	200 FL LCM	OHO	Powel Crosley, Jr. YMCA	2022 NC AP LC YMCA Nationals	2020-2024 AA
235	2:32.21	Landry Hadder		18	200 FL LCM	SE	Greater Pensacola Aquatic Club	2022 FL Shark Open	2020-2024 AA
236	2:32.24	Liv Dorshorst		18	200 FL LCM	IL	Barrington Swim Club	2022 IN FAST Summer Jam Invitational	2020-2024 AA
237	2:32.26	Amaya Tomma		18	200 FL LCM	MI	Utica Shelby Swim Club	2022 LE Speedo Summer Sectionals	2020-2024 AA
238	2:32.32	Camryn Gonzales		18	200 FL LCM	SI	College Area Swim Team	2022 Futures - Santa Clara	2020-2024 AA
239	2:32.52	Natalie Klaas		18	200 FL LCM	ST	Nitro Swimming	2022 ST AAAA NS George Block I	2020-2024 AA
240	2:32.57	Kyla Behrle		18	200 FL LCM	CT	Cheshire Y Sea Dog Swim Club	2022 CT Senior Championship LC	2020-2024 AA
240	2:32.57	Ainsley Jones		18	200 FL LCM	GA	Dynamo Swim Club	2022 GA DYNA Summer Invitational	2020-2024 AA
242	2:32.63	Meredith Dipasquale		18	200 FL LCM	SE	Excel Aquatics	2022 IN FAST Summer Jam Invitational	2020-2024 AA
243	2:32.65	Lily Barisonek		18	200 FL LCM	NJ	Berkeley Aquatic Club	2022 NJ BAC Summer Champs	2020-2024 AA
244	2:32.70	Mary Ashlynne Gordon		18	200 FL LCM	VA	Liberty Aquatics	2022 VA Storm Surge Open	2020-2024 AA
245	2:32.84	Anapaula Gomez		18	200 FL LCM	BD	El Paso Aqua Posse	2022 BD LCM Border Champs	2020-2024 AA
246	2:32.86	Ava Delaney		18	200 FL LCM	SI	North Coast Aquatics	2022 CA RMDA Road to 2022 LCM Finals	2020-2024 AA
247	2:32.88	Makayla Pearce		18	200 FL LCM	MR	Long Island Aquatic Club	2022 MR TYR Senior LC Championships	2020-2024 AA
248	2:32.96	Jennifer McGrail		18	200 FL LCM	NE	Charles River Aquatics	2022 NE BGSC LCM Seniors	2020-2024 AA
249	2:32.98	Thea Leimone		18	200 FL LCM	CA	Team Santa Monica	2022 CA SCS/NOVA June Age Group	2020-2024 AA
250	2:33.00	Hailey Williams		18	200 FL LCM	FL	South Lake Aquatics Club	2022 FL 7th Annual Hohne Memorial Inv	2020-2024 AA
250	2:33.00	Cameron Dukat		18	200 FL LCM	GA	SwimAtlanta	2022 GA SA Betsy Dunbar	2020-2024 AA
252	2:33.06	Alyssa Totoro		18	200 FL LCM	MA	Upper Main Line YMCA	2022 NC AP LC YMCA Nationals	2020-2024 AA
253	2:33.11	Karly Merriott		18	200 FL LCM	NT	Rockwall Aquatic Center of Excellence	2022-NT COR MAY MEET	2020-2024 AA
254	2:33.12	Delaney Boulden		18	200 FL LCM	MV	Empire KC Swim Club	2022 MV EKC Rose Memorial Invitational	2020-2024 AA
255	2:33.44	Atzi Gomez		18	200 FL LCM	IL	Reach Aquatics Swim Club	2022 IN NASA Summer Invitational	2020-2024 A
256	2:33.48	Ede Kosik		18	200 FL LCM	NC	Carolina Aquatic Team	2022 NC ECA Beach Invitational	2020-2024 A
257	2:33.50	Amy Riordan		18	200 FL LCM	GA	Aiken-Augusta Swim League	2022 GA ASL Junior Jaguar Meet	2020-2024 A
258	2:33.55	Allie Sanchez		18	200 FL LCM	CO	Univ of Denver Hilltoppers	2022 OR Speedo Sectionals - Mt Hood	2020-2024 A
259	2:33.57	Lola Foley		18	200 FL LCM	FL	Southwest Stars Swim Club	2022 FL RAFC Summer Solstice	2020-2024 A
260	2:33.68	Jay Deng		18	200 FL LCM	PN	King Aquatic Club	2022 OR THSC Spring Invitational	2020-2024 A
260	2:33.68	Bryn McGinnis		18	200 FL LCM	IE	Tri-city Channel Cats	2022 PC RENO Gamble Open	2020-2024 A
262	2:33.69	Caroline Bowling		18	200 FL LCM	OHO	Westerville Aquatic Club	2022 IN Spring Speedo Sectionals	2020-2024 A
263	2:33.79	Caroline Cavalier		18	200 FL LCM	NE	SOLO Aquatics	2022 WI Central Zone Section 1	2020-2024 A
264	2:33.86	Mia Nagle		18	200 FL LCM	LE	Firestone Akron Swim Team	2022 LE Holtrey Summer Classic	2020-2024 A
265	2:34.00	Erika Carlson		18	200 FL LCM	PN	South Snohomish Co. Dolphins	2022 PN CSC 101st Annual Senior Meet	2020-2024 A
265	2:34.00	Jillena Plowucha		18	200 FL LCM	NE	Bluefish Swim Club	2022 NE YNS Trials/Finals Meet	2020-2024 A
267	2:34.01	Kayla Heenan		18	200 FL LCM	SN	Northern Sierra Swimming	2022 SN Bill Rose Classic	2020-2024 A
268	2:34.03	Rachael Brown		18	200 FL LCM	VA	Quest Swimming	2022 VA LC Senior Champs	2020-2024 A
269	2:34.05	Emma Greene		18	200 FL LCM	OZ	River City Aquatics	2022 OZ Long Course Champs	2020-2024 A
270	2:34.07	Liesel Telquist		18	200 FL LCM	IE	Tri-city Channel Cats	2022 SN Finals - Western Zone Senior Ch	2020-2024 A
271	2:34.10	Jules Atkinson		18	200 FL LCM	SE	Middle Tennessee Swim Club	2022 SE Speedo Summer Sizzler	2020-2024 A
272	2:34.12	Grace Hull		18	200 FL LCM	AZ	Phoenix Swim Club	2022 AZ LC Senior State Championship	2020-2024 A
273	2:34.18	Andrea Wu		18	200 FL LCM	PN	Wave Aquatics	2022 OR Speedo Sectionals - Mt Hood	2020-2024 A
273	2:34.18	Skye Schmit		18	200 FL LCM	MN	St Croix Swim Club	2022 MN WOLF GREAT WOLF HUFF N PUFF	2020-2024 A
273	2:34.18	Aydan Horrigan		18	200 FL LCM	SE	Coast Aquatics	2022 SE Richard Quick Invitational	2020-2024 A
276	2:34.20	Kayla Johnson		18	200 FL LCM	MA	Parkland Swimming Club	2022 MA Swimming Meet	2020-2024 A
277	2:34.31	Amelia Cooper		18	200 FL LCM	GA	SwimAtlanta	2022 SE Richard Quick Invitational	2020-2024 A
278	2:34.34	Anna Thompson		18	200 FL LCM	AZ	Mesa Aquatics Club	2022-NT American Long Course Meet	2020-2024 A
278	2:34.34	Emma Hawkins		18	200 FL LCM	NI	Victor Swim Club	2022 NI LSC Long Course Championships	2020-2024 A
280	2:34.47	Ella Smith		18	200 FL LCM	NE	Bluefish Swim Club	2022 NE YNS Shark Frenzy Special	2020-2024 A
281	2:34.50	Karen Li		18	200 FL LCM	GU	First Colony Swim Team, Inc.	2022 GU TWST Senior Champs	2020-2024 A
282	2:34.52	Emma Senglaub		18	200 FL LCM	NI	Victor Swim Club	2022 NI LSC Long Course Championships	2020-2024 A
283	2:34.56	Hailey Buenemann		18	200 FL LCM	GU	Aggie Swim Club	2022 GU CFSC Summer Champs	2020-2024 A
284	2:34.63	Summer Schmit		18	200 FL LCM	MN	St Croix Swim Club	2022 MN WOLF GREAT WOLF HUFF N PUFF	2020-2024 A
285	2:34.66	Catriona Gilmore		18	200 FL LCM	NT	Metroplex Aquatics	2022-NT TEXAS SENIOR CIRCUIT LONG COURSE	2020-2024 A
286	2:34.75	Hannah Yemec		18	200 FL LCM	SC	Hilton Head Aquatics	2022 SC LSC Senior State Champs	2020-2024 A
287	2:34.79	Clara Anderson		18	200 FL LCM	IE	Cougar Aquatics	2022 MT MAC 40th Annual Firecracker Meet	2020-2024 A
288	2:34.91	Stassi Holzhauser		18	200 FL LCM	PC	Neptune Swimming	2022 PC TCA Senior 2	2020-2024 A
289	2:34.98	Olivia Clarino	Yes	18	200 FL LCM	MI	Club Wolverine	2022 MI PWCW III	2020-2024 A
290	2:35.01	Sara Bergamasco		18	200 FL LCM	OR	Bend Swim Club	2022 SN Finals - Western Zone Senior Ch	2020-2024 A
291	2:35.02	Taylor Jacobson		18	200 FL LCM	CO	Jeffco Hurricanes	2022 FL RAFC Last Splash Invitational	2020-2024 A
291	2:35.02	Emily Blake		18	200 FL LCM	NI	STAR Swimming	2022 NI EZ Speedo Sectional (LCM) Buffalo	2020-2024 A
293	2:35.16	Ava Cunningham		18	200 FL LCM	AZ	Scottsdale Aquatic Club	2022 AZ SAC Cactus Classic	2020-2024 A
293	2:35.16	Emma Savoie		18	200 FL LCM	CT	Woodbridge Aquatic Club	2022 CT Senior Championship LC	2020-2024 A
295	2:35.22	Steffi Beisel		18	200 FL LCM	PC	Santa Clara Swim Club	2022 CC Arena Grand Challenge	2020-2024 A
296	2:35.31	Evy Laursen		18	200 FL LCM	WI	Madison Aquatic Club	2022 ILOP FMC Spring into Seas	2020-2024 A
297	2:35.47	Isabelle Irani		18	200 FL LCM	GU	Swim Streamline at Northampton	2022 WV Southern Zone Senior Champs	2020-2024 A
298	2:35.48	Noel Partridge		18	200 FL LCM	CA	CLASS Aquatics	2022 CA RAA Summer JO's	2020-2024 A
299	2:35.51	Megha Siddapureddy		18	200 FL LCM	ST	Whitecaps of Westlake	2022 ST TXLA Texas Open	2020-2024 A
300	2:35.58	Anushree Ghate		18	200 FL LCM	NJ	Fanwood-Scotch Plains YMCA	2022 NC AP LC YMCA Nationals	2020-2024 A
301	2:35.61	Annaliese Chen		18	200 FL LCM	PC	Alto Swim Club	2022 PC SUNN Silicon Valley LC C/B/A+	2020-2024 A
302	2:35.63	Maria Jellig		18	200 FL LCM	MA	Jersey Wahoos	2022 MA JW Summer Solstice	2020-2024 A
303	2:35.65	Caroline Crow		18	200 FL LCM	PN	Olympic Cascade Aquatics	2022 SN Time Trials - SR Western Zones	2020-2024 A
303	2:35.65	Abby Miller		18	200 FL LCM	IN	Fishers Area Swimming Tigers	2022 IN Senior LCM Championships	2020-2024 A
305	2:35.72	Grace Serino		18	200 FL LCM	MD	Eagle Swim Team Inc.	2022 NI EZ Speedo Sectional (LCM) Buffalo	2020-2024 A
306	2:35.74	Caroline Armistead		18	200 FL LCM	CO	Denver Swim Academy	2022 CO ACES Summer Invitational	2020-2024 A
307	2:35.77	Elle Immel		18	200 FL LCM	MR	Long Island Express	2022 MR Metropolitan Long Course Junior Olympics	2020-2024 A
308	2:35.86	Holly Disimone		18	200 FL LCM	CA	Paso Robles Aquatics	2022 CA SMSC Last Chance Arena	2020-2024 A
309	2:35.88	Emma Hastings		18	200 FL LCM	NC	East Carolina Aquatics	2022 NC ECA Beach Invitational	2020-2024 A
310	2:36.04	Kiana Tanizaki-Hudson		18	200 FL LCM	SI	MA Swim Academy	2022 HI Keo Nakama Swim Meet	2020-2024 A
311	2:36.06	Rachel Del Angel		18	200 FL LCM	GU	Unattached	2022 GU KATY Texas Senior Circuit I	2020-2024 A
312	2:36.10	Lillie Arps		18	200 FL LCM	WI	Oshkosh YMCA Dolphin Swim Team	2022 WI LAKE Western Great Lake Meet	2020-2024 A
313	2:36.11	Faith Karr		18	200 FL LCM	MD	Annapolis Swim Club	2022 MD ASC Spring Long Course Meet	2020-2024 A
314	2:36.17	Molly Nelson		18	200 FL LCM	IL	NWDupage YMCA / B.R. Ryall S T	2022-NT American Long Course Meet	2020-2024 A
315	2:36.35	Rebecca Bishop		18	200 FL LCM	GU	Cypress Fairbanks Swim Club	2022 WV Southern Zone Senior Champs	2020-2024 A
316	2:36.41	Jen Reiter		18	200 FL LCM	HI	Aulea Swim Club	2022 HI Age Group LCM Championship	2020-2024 A
316	2:36.41	Laci Herron		18	200 FL LCM	FL	Makos Aquatics Club of Gainesville	2022 FL ATAC LC Open	2020-2024 A
318	2:36.50	Brooklynn Kaster		18	200 FL LCM	IA	Greater Des Moines YMCA	2022 IA Long Course Championships	2020-2024 A
319	2:36.56	Lauren Bergman		18	200 FL LCM	IN	Southeastern Swim Club	2022 IN Senior LCM Championships	2020-2024 A
320	2:36.62	Ella Penny		18	200 FL LCM	SC	Y-Spartaquatics Swim Club	2022 SC YSSC 19th Annual LC	2020-2024 A
321	2:36.69	Camryn Leydig		18	200 FL LCM	MA	York YMCA	2022 MD NBAC Spring Long Course Meet	2020-2024 A
322	2:36.93	Kassy McCoy		18	200 FL LCM	VA	Tide Swimming	2022 VA LC Senior Champs	2020-2024 A
323	2:37.06	Corinne Guist		18	200 FL LCM	IL	Academy Bullets Swim Club	2022 ILOP FMC Spring into Seas	2020-2024 A
324	2:37.08	Lauren Rohde		18	200 FL LCM	PN	Cascade Swim Club	2022 OR Speedo Sectionals - Mt Hood	2020-2024 A
325	2:37.13	Hannah Nedder		18	200 FL LCM	IA	South East Aquatics	2022 IA Long Course Championships	2020-2024 A
326	2:37.21	Quinn Haley		18	200 FL LCM	LA	Pelican Athletic Club	2022 LA Senior LC State Championships	2020-2024 A
327	2:37.27	Jordn Wolsky		18	200 FL LCM	ND	Minot YMCA Swim Club	2022 ND LC Championship	2020-2024 A
327	2:37.27	Grace Bobeldyk		18	200 FL LCM	IA	Black Hawk Area Swim Team	2022 IA Long Course Championships	2020-2024 A
329	2:37.42	Katie Hillegeist		18	200 FL LCM	GU	Sharks Swim Club	2022 GU TWST Senior Champs	2020-2024 A
330	2:37.53	Mary Grace Bitting		18	200 FL LCM	NC	Unattached	2022 SC Carolina Crown	2020-2024 A
331	2:37.62	Elise Scott		18	200 FL LCM	PN	Seattle Metropolitan Aquatic Club	2022 PN OCA July Jubilee Invitational	2020-2024 A
332	2:37.71	Martina Torello-Viera		18	200 FL LCM	MR	Empire Swimming	2022 FL ISCA Summer Senior Blast	2020-2024 A
333	2:37.73	Tatum Robinson		18	200 FL LCM	VA	H2okie Aquatics	2022 VA LC Senior Champs	2020-2024 A
334	2:37.81	Carmen Braden		18	200 FL LCM	MV	Kansas City Blazers	2022 IA DSMY TRUDY HANCOCK MEMORIAL	2020-2024 A
335	2:38.07	Olivia Porter		18	200 FL LCM	CA	Sandpipers Of Nevada	2022 CA John Sullivan Firecracker	2020-2024 A
336	2:38.08	Gabby Kaczorowski		18	200 FL LCM	MA	Jersey Wahoos	2022 MA Swimming Meet	2020-2024 A
337	2:38.15	Heidi Stalkfleet		18	200 FL LCM	IA	Iowa Flyers Swim Club	2022 IA David Armbruster Open	2020-2024 A
337	2:38.15	Mikayla Kloth		18	200 FL LCM	IA	Ames Cyclone Aquatics Club	2022 IA DSMY TRUDY HANCOCK MEMORIAL	2020-2024 A
339	2:38.18	Shelby Nicolaisen		18	200 FL LCM	AZ	Unattached	2022 AZ LC Senior State Championship	2020-2024 A
340	2:38.20	Caroline Russell		18	200 FL LCM	VA	Lynchburg YMCA Swim Team	2022 VA LC Senior Champs	2020-2024 A
341	2:38.30	Olivia Maddux		18	200 FL LCM	ST	Tigershark Swim Team	2022 ST TXLA Speedo Southern Sectionals	2020-2024 A
342	2:38.33	Anna Jackson		18	200 FL LCM	SE	Ensworth Aquatics	2022 SE ARENA Long Course Invi	2020-2024 A
342	2:38.33	Emily Drossel		18	200 FL LCM	CA	Paseo Aquatics Swim Team	2022 CA CA-NV Speedo Sectionals at CANY	2020-2024 A
344	2:38.35	Evelyn Meggesto		18	200 FL LCM	PV	Arlington Aquatic Club	2022 PV AAC LC Invitational	2020-2024 A
345	2:38.50	Azia Koser		18	200 FL LCM	WI	J-Hawk Aquatic Club	2022 WI 13 & O LC State Meet	2020-2024 A
346	2:38.60	Sarah Catherine Dawson		18	200 FL LCM	KY	Triton Swimming	2022 KY 13&Over LCM State Championships	2020-2024 A
347	2:38.67	Mary Kate Farrell		18	200 FL LCM	SC	Team Greenville	2022 SC TG Dash and Splash	2020-2024 A
348	2:38.84	Madeline Ferreira		18	200 FL LCM	AD	Delmar Dolfins	2022 LE Futures Championships Geneva	2020-2024 A
349	2:38.87	Gena Jorgenson		18	200 FL LCM	SD	Aberdeen Swim Club	2022 SD Splash Central Invitational	2020-2024 A
350	2:38.94	Taylor Caplener		18	200 FL LCM	PC	Quicksilver Swimming	2022 PC TCA Senior 2	2020-2024 A
351	2:39.05	Paige Simko		18	200 FL LCM	VA	Winchester Swim Team	2022 VA LC Senior Champs	2020-2024 A
352	2:39.11	Morgan Watters		18	200 FL LCM	NE	Unattached	2022 NE SSA SOLO-Seacoast Last	2020-2024 A
353	2:39.12	Anelis Roque Roque		18	200 FL LCM	FG	Golden Panther Aquatics	2022 FG FIU Spring LCM Invite	2020-2024 A
354	2:39.29	Hope Nolan		18	200 FL LCM	NE	Unattached	2022 NE BGSC LCM Seniors	2020-2024 A
355	2:39.31	Marcella Figueroa		18	200 FL LCM	NJ	YMCA of Greater Monmouth County	2022 NJ EEX JS Mace Memorial Summer Sizzle	2020-2024 A
356	2:39.33	Jamie Harvey		18	200 FL LCM	NM	Beast Aquatics	2022 NM Summer Senior State Ch	2020-2024 A
357	2:39.35	Grace Hwang		18	200 FL LCM	NE	SOLO Aquatics	2022 NE BGSC LCM Seniors	2020-2024 A
358	2:39.37	Sara Quintero		18	200 FL LCM	FG	South Florida Aquatic Club	2022 FG Southern Zone South Sectional	2020-2024 A
359	2:39.42	Molly Dorsey		18	200 FL LCM	OZ	Flyers Aquatic Swim Team	2022 MV Region VIII Speedo Summer Meet	2020-2024 A
360	2:39.46	Bella Lettiere		18	200 FL LCM	PN	Fife Area Swim Team	2022 PN Senior Long Course Champs	2020-2024 A
361	2:39.47	Alaina Yeater		18	200 FL LCM	IN	Northridge Area Swimming Assoc	2022 IN Senior LCM Championships	2020-2024 A
362	2:39.51	Sadie Brown		18	200 FL LCM	NE	Crimson Aquatics	2022 NE BGSC Spring Fling	2020-2024 A
363	2:39.58	Kirsti Keppo		18	200 FL LCM	OR	Team Eugene Aquatics-YMCA	2022 OR Arena 11&O LC Championship	2020-2024 A
364	2:39.60	Elizabeth Rose		18	200 FL LCM	AR	Jets Aquatic Club	2022 AR Long Course Championship	2020-2024 A
365	2:39.65	Nanna Van Der Wall		18	200 FL LCM	GA	SwimAtlanta	2022 GA LC Senior State Championship	2020-2024 A
366	2:39.66	Sabina Mrzyglod		18	200 FL LCM	WI	Rocket Aquatics	2022 IN BA Early Bird Invitational	2020-2024 A
367	2:39.81	Lily Hall		18	200 FL LCM	FL	Bolles School Sharks	2022 FG Piranhas Senior Invitational	2020-2024 A
368	2:39.86	Ella Hochstetler		18	200 FL LCM	IA	Iowa Flyers Swim Club	2022 IA David Armbruster Open	2020-2024 A
369	2:39.92	Olivia Goodman		18	200 FL LCM	MI	OLY Swimming	2022 MI OLY Summer Classic	2020-2024 A
370	2:40.14	Andrea Munoz		18	200 FL LCM	ST	Alamo Area Aquatic Association	2022 ST AAAA LC STAGS Champs	2020-2024 BB
371	2:40.34	Jillian Dombroski		18	200 FL LCM	IL	Palatine Park Dist Swim Team	2022 IL LCM Senior Championships	2020-2024 BB
371	2:40.34	Sarah Sensenbrenner		18	200 FL LCM	FL	Sarasota Sharks	2022 FL SYS Memorial Meet	2020-2024 BB
373	2:40.38	Shelby Bushong		18	200 FL LCM	OZ	CSP Tideriders	2022 OZ Meet Me in St. Louis	2020-2024 BB
374	2:40.51	Evelyn Silguero		18	200 FL LCM	AZ	Phoenix Swim Club	2022 AZ PSC Spring Invitation	2020-2024 BB
375	2:40.53	Sofia Moran		18	200 FL LCM	MA	Friends Central Aquatics	2022 MA GPAC May Long Course D	2020-2024 BB
376	2:40.62	Anna Roesler		18	200 FL LCM	WY	Laramie Swim Club	2022 SD Mt. Rushmore Classic	2020-2024 BB
377	2:40.63	Avie Hopewell		18	200 FL LCM	MN	Riptide	2022 MN MNSI Senior State	2020-2024 BB
378	2:40.67	Caroline Clouatre		18	200 FL LCM	CO	Highlands Ranch Aquatics	2022 AZ SAC Cactus Classic	2020-2024 BB
378	2:40.67	Annelise Thomas		18	200 FL LCM	CO	Mission Aurora Colorado Swimming	2022 CO CSI Long Course Open	2020-2024 BB
380	2:40.68	Phoebe Mansker		18	200 FL LCM	GA	Dynamo Swim Club	2022 GA DYNA IMX/IMR Challenge	2020-2024 BB
381	2:40.71	Georgia Harrelson		18	200 FL LCM	IL	Kishwaukee YMCA Dekalb County	2022 IN AP Illinois YMCA Long Course	2020-2024 BB
382	2:40.81	Abby Forsmark		18	200 FL LCM	MN	Minnetonka Swim Club	2022 MN MNSI Senior State	2020-2024 BB
383	2:40.85	Abby Yalcin		18	200 FL LCM	PN	Valley Aquatics	2022 AZ SAC Cactus Classic	2020-2024 BB
384	2:41.16	Katelynn Salcedo		18	200 FL LCM	CC	Clovis Swim Club	2022 PC SCSC Super League Summer LC Finals	2020-2024 BB
385	2:41.20	Becca Shaffer		18	200 FL LCM	IN	Irish Aquatics	2022 IN Senior LCM Championships	2020-2024 BB
385	2:41.20	Molly Klinedinst		18	200 FL LCM	MA	York YMCA	2022 MD Carol Chidester Invite	2020-2024 BB
387	2:41.32	Eden Troxell		18	200 FL LCM	GA	Tiftarea Tidal Wave	2022 GA GCAT's Last Chance Long Course	2020-2024 BB
388	2:41.47	Kylie Vandermeer		18	200 FL LCM	ST	Nitro Swimming	2022 Futures - College Station	2020-2024 BB
389	2:41.49	Katie Senglaub		18	200 FL LCM	NI	Victor Swim Club	2022 NI LSC Long Course Championships	2020-2024 BB
390	2:41.50	Ella Crawford		18	200 FL LCM	MA	Keystone Aquatics	2022 MA KA Memorial Day Classic	2020-2024 BB
391	2:41.53	Natalie Kingsbury		18	200 FL LCM	OR	Hillsboro Swim Team	2022 OR Speedo Sectionals - Mt Hood	2020-2024 BB
392	2:42.00	Grace Dwyer		18	200 FL LCM	MR	Condors Swim Club	2022 MR COND May Meters Matters Meet	2020-2024 BB
393	2:42.11	Miranda Noonan		18	200 FL LCM	GU	Houston Bridge Bats	2022 GU SPA Summer Champs	2020-2024 BB
394	2:42.18	Emma Elliott		18	200 FL LCM	PC	Unattached	2022 PC Pacific Swimming LC Senior Meet	2020-2024 BB
395	2:42.35	Jeannie Cook		18	200 FL LCM	AK	Midnight Sun Swim Team	2022 LE 53nd FREEDLANDER MEET	2020-2024 BB
396	2:42.42	Grace Donfield		18	200 FL LCM	NE	Greenwood Swimming	2022 NE BGSC Summer Fiesta	2020-2024 BB
397	2:42.73	Irene Yang		18	200 FL LCM	NE	Charles River Aquatics	2022 NE ATST The "Evander" Classic	2020-2024 BB
398	2:42.76	Liana Planz	Yes	18	200 FL LCM	ST	Tigershark Swim Team	2022 ST TXLA Speedo Southern Sectionals	2020-2024 BB
399	2:42.84	Emma Zhang		18	200 FL LCM	IL	Cats Aquatic Team	2022 IL LCM Senior Championships	2020-2024 BB
400	2:43.16	Hannah Warmbrand		18	200 FL LCM	SD	Dakota Riptide	2022 SD Long Course Championship	2020-2024 BB
401	2:43.39	Averi Webb		18	200 FL LCM	PN	Seattle Metropolitan Aquatic Club	2022 PN OCA July Jubilee Invitational	2020-2024 BB
402	2:43.48	Elizabeth Naylor		18	200 FL LCM	OHO	Mason Manta Rays	2022 OH CAC 27th Annual CAC Meet	2020-2024 BB
403	2:43.55	Raine Boles		18	200 FL LCM	SE	Memphis Thunder Aquatic Club	2022 SE MTAC Spring Invitational	2020-2024 BB
