Rank	Swim Time	Name	Foreign	Age	Event	LSC	Team	Meet	Time Standard
40	2:18.14	Kate Heintz		17	200 FL LCM	NT	North Texas Nadadores	2022 ST TXLA Speedo Southern Sectionals	2022 Winter Juniors (SCY)
41	2:18.19	Kyleigh Tankard		17	200 FL LCM	VA	Coast Guard Blue Dolphins	2021 Toyota US Open Championship	2022 Winter Juniors (SCY)
42	2:18.20	Stephanie Iannaccone	Yes	17	200 FL LCM	PC	Walnut Creek Aquabears	2022 PC TCA Senior 2	2022 Winter Juniors (SCY)
43	2:18.26	Kathryn Hazle	Yes	17	200 FL LCM	SI	North Coast Aquatics	2022 PC SCSC Futures West	2022 Winter Juniors (SCY)
44	2:18.31	Anna Boemer		17	200 FL LCM	NE	SOLO Aquatics	2022 LE Futures Championships Geneva	2022 Winter Juniors (SCY)
45	2:18.37	Aimee Duhamel		17	200 FL LCM	IL	Academy Bullets Swim Club	2022 TT Speedo Junior National Ch	2022 Winter Juniors (SCY)
46	2:18.72	Jamie Legh		17	200 FL LCM	CO	Flatiron Athletic Club	2022 CO CSI Senior LC Championships	2023 Futures (LCM)
47	2:18.73	Sophia Diaz	Yes	17	200 FL LCM	FG	Metro Aquatic Club of Miami	2022 NC Futures Championships Cary	2023 Futures (LCM)
48	2:18.77	Hayden Miller		17	200 FL LCM	GU	Cypress Fairbanks Swim Club	2022 ST TXLA Speedo Southern Sectionals	2023 Futures (LCM)
49	2:18.79	Sydney Lu		17	200 FL LCM	PC	Pleasanton Seahawks	2021 Toyota US Open Championship	2022 Futures (LCM)
50	2:18.82	Emma Stolberg		17	200 FL LCM	NC	SwimMAC Carolina	2022 IN Spring Speedo Sectionals	2022 Futures (LCM)
51	2:19.01	Meghan Tiernan		17	200 FL LCM	CT	Cheshire Y Sea Dog Swim Club	2022 FL ISCA Summer Senior Blast	2023 Futures (LCM)
52	2:19.02	Olivia Herbert		17	200 FL LCM	CT	Regional YMCA of Western Connecticut Makos	2022 NC AP LC YMCA Nationals	2022 Futures (LCM)
53	2:19.10	Gabrielle Goodwin		17	200 FL LCM	FL	Blue Dolfins	2022 Futures - Cary	2023 Futures (LCM)
54	2:19.13	Sabrina Rachjaibun		17	200 FL LCM	CO	Front Range Barracudas	2022 SN Finals - Western Zone Senior Ch	2023 Futures (LCM)
55	2:19.18	Lily Hann		17	200 FL LCM	NJ	Lakeland Hills YMCA	2022 NJ AP GSCY Long Course Cup	2023 Futures (LCM)
56	2:19.46	Carissa Rinard		17	200 FL LCM	FL	West Florida Lightning Aquatic	2022 NC Futures Championships Cary	2023 Futures (LCM)
57	2:19.63	Luana Alonso	Yes	17	200 FL LCM	US	Unattached	1st Junior Pan American Games	2022 Futures (LCM)
58	2:19.65	Katy Pacher		17	200 FL LCM	MD	North Baltimore Aquatic Club	2022 MD Summer Speedo Spectacular	2022 Futures (LCM)
59	2:19.68	Storrie Kulynych-Irvin		17	200 FL LCM	MD	North Baltimore Aquatic Club	2022 MD LSC LC Championships	2023 Futures (LCM)
60	2:19.79	Abigail Pope		17	200 FL LCM	GU	Cypress Fairbanks Swim Club	2022 ST TXLA Speedo Southern Sectionals	2022 Futures (LCM)
61	2:19.84	Sarah Zoellner		17	200 FL LCM	KY	RACE Aquatics Swim Club	2022 KY 13&Over LCM State Championships	2023 Futures (LCM)
62	2:19.85	Ella Jones		17	200 FL LCM	GA	Dynamo Swim Club	2022 NC Futures Championships Cary	2023 Futures (LCM)
63	2:19.93	Sophie Duncan		17	200 FL LCM	PV	Nation's Capital Swim Club	2021 Toyota US Open Championship	2022 Futures (LCM)
64	2:19.98	Ella Passe		17	200 FL LCM	MN	Riptide	2022 MN USAS Speedo Meet	2022 Futures (LCM)
65	2:20.05	Grace Lindberg		17	200 FL LCM	PN	Cascade Swim Club	2022 PN Senior Long Course Champs	2023 Futures (LCM)
66	2:20.17	Sydney Lillis		17	200 FL LCM	CT	Wilton Y Wahoos Swim Club	2022 NC AP LC YMCA Nationals	2023 Futures (LCM)
67	2:20.18	Alexis Martino		17	200 FL LCM	NE	Phoenix Swimming	2022 WI Central Zone Section 1	2022 Futures (LCM)
68	2:20.21	Parker Kurzawa		17	200 FL LCM	IN	Carmel Swim Club	2022 IN NAT Indy Spring Cup	2022 Futures (LCM)
69	2:20.26	Kat Putchinski		17	200 FL LCM	NT	Rockwall Aquatic Center of Excellence	2022 Futures Championships College Station	2023 Futures (LCM)
70	2:20.30	Andrea Zeebe		17	200 FL LCM	HI	Kamehameha Swim Club	2022 HI Age Group LCM Championship	2022 Futures (LCM)
71	2:20.37	Julianna Tyler		17	200 FL LCM	CT	Cheshire Y Sea Dog Swim Club	2022 FL ISCA Summer Senior Blast	2023 Futures (LCM)
72	2:20.44	Peyton Watson		17	200 FL LCM	WI	YMCA of the Chippewa Valley Barracudas	2022 Futures - Minneapolis	2023 Futures (LCM)
73	2:20.52	Jordan Durocher		17	200 FL LCM	PV	Nation's Capital Swim Club	2022 PV NCAP Elite Qualifier	2022 Futures (LCM)
73	2:20.52	Morgan Strudgeon		17	200 FL LCM	VA	Unattached	2022 VA LC Senior Champs	2022 Futures (LCM)
75	2:20.56	Emma Gettys		17	200 FL LCM	ST	Texas Gold	2022 Futures Championships - C	2023 Futures (LCM)
75	2:20.56	Sofia Krstolic		17	200 FL LCM	FL	Laker Swim	2022 FL RAFC Summer Solstice	2022 Futures (LCM)
77	2:20.63	Maggie Patterson		17	200 FL LCM	LE	Hudson Explorer Aquatic	2022 Futures - Geneva	2023 Futures (LCM)
78	2:20.69	Abigail Greenberg		17	200 FL LCM	MR	Asphalt Green Unified Aquatics	2022 AM LC Eastern Zone SR Championship	2023 Futures (LCM)
79	2:20.70	Mackenzie Hodges		17	200 FL LCM	CA	Evolution Racing Club	2022 CA SCS/BUEN June Age Group	2022 Futures (LCM)
79	2:20.70	Katie Ford	Yes	17	200 FL LCM	FL	Bolles School Sharks	2022 Futures - Cary	2023 Futures (LCM)
81	2:20.74	Eva Boehlke		17	200 FL LCM	NC	North Carolina Aquatic Club	2022 NC ESSZ Summer Sectionals	2022 Futures (LCM)
82	2:20.76	Libby Michel		17	200 FL LCM	WI	Ozaukee Aquatics	2022 WI 13 & O LC State Meet	2023 Futures (LCM)
83	2:20.90	Alexandra Johnson		17	200 FL LCM	OHO	M.E. Lyons/Anderson Barracudas	2022 NC AP LC YMCA Nationals	2023 Futures (LCM)
83	2:20.90	Emma Kinsey		17	200 FL LCM	GU	Katy Aquatic Team For Youth	2022 GU TWST Senior Champs	2022 Futures (LCM)
85	2:21.06	Ava Elliott		17	200 FL LCM	AZ	Gold Medal Swim Club	2022 Futures Championships College Station	2023 Futures (LCM)
86	2:21.07	Lauren Clark		17	200 FL LCM	PV	Rockville Montgomery Swim Club	2022 IN NCSA Summer Swimming Championships2	2023 Futures (LCM)
87	2:21.13	Georgia Yang		17	200 FL LCM	PV	All Star Aquatics	2022 VA EZ LC Speedo Super Sectional	2022 Futures (LCM)
88	2:21.27	Sophie Brison		17	200 FL LCM	GA	Dynamo Swim Club	2022 GA Speedo Atlanta Classic	2022 Futures (LCM)
89	2:21.28	Sophie Nutter		17	200 FL LCM	ST	Longhorn Aquatics	2022 Futures Championships College Station	2023 Futures (LCM)
90	2:21.32	Sophie Shao		17	200 FL LCM	AM	Fox Chapel Killer Whales	2022 LE Futures Championships Geneva	2023 Futures (LCM)
91	2:21.40	Erin Langenburg		17	200 FL LCM	VA	NOVA of Virginia Aquatics, Inc	2022 VA NOVA LC Winter Invitational	2022 Futures (LCM)
92	2:21.42	Zoe Schneider		17	200 FL LCM	MA	York YMCA	2022 MD NBAC Mid-Summer Classic	2023 Futures (LCM)
93	2:21.43	Morgan Rodriguez		17	200 FL LCM	ST	Longhorn Aquatics	2022 ST TXLA Speedo Southern Sectionals	2022 Futures (LCM)
93	2:21.43	Ella Myers		17	200 FL LCM	PV	Nation's Capital Swim Club	2021 Toyota US Open Championship	2022 Futures (LCM)
95	2:21.44	Ginger Kiefer		17	200 FL LCM	OR	Bend Swim Club	2022 OR Speedo Sectionals - Mt Hood	2022 Futures (LCM)
96	2:21.49	Kensi Elwell		17	200 FL LCM	SN	Sierra Marlins Swim Team	2022 PC SCSC Super League Summer LC Finals	2022 Futures (LCM)
97	2:21.69	Sophia Bell		17	200 FL LCM	PC	North Bay Aquatics	2022 PC SCSC Futures West - Time Trials	2023 Futures (LCM)
98	2:21.79	Wyllo Hanson		17	200 FL LCM	VA	Coast Guard Blue Dolphins	2022 VA LC Senior Champs	2022 Futures (LCM)
99	2:21.88	Amanda Ulicny		17	200 FL LCM	NC	Marlins Of Raleigh	2022 MI Eric Namesnik Memorial Open	2023 Futures (LCM)
100	2:21.91	Mackenzie Brandt		17	200 FL LCM	MA	Suburban Seahawks Club	2022 NJ BAC Jim Wood Memorial Invite	2020-2024 AAA
101	2:22.01	Breckin Gormley	Yes	17	200 FL LCM	VA	Unattached	2022 FL SZ South Sectionals Championships	2020-2024 AAA
102	2:22.02	Maddy Hartley		17	200 FL LCM	VA	Tide Swimming	2022 VA NOVA LC Winter Invitational	2020-2024 AAA
103	2:22.11	Kayla Wieckowski		17	200 FL LCM	PC	Santa Clara Swim Club	2022 Futures - Santa Clara	2020-2024 AAA
104	2:22.12	Sophie Schuetze		17	200 FL LCM	MI	Grosse Pointe Gators	2022 NC Futures Championships Cary	2020-2024 AAA
105	2:22.22	V Lester		17	200 FL LCM	CT	Wilton Y Wahoos Swim Club	2022 NC AP LC YMCA Nationals	2020-2024 AAA
106	2:22.42	Victoria Novinskiy		17	200 FL LCM	NE	Executive Swim Club	2022 NI EZ Speedo Sectional (LCM) Buffalo	2020-2024 AAA
106	2:22.42	Sabrina Bennani		17	200 FL LCM	CA	La Mirada Armada	2022 CA SCS/TST Feb Senior	2020-2024 AAA
108	2:22.48	Kayla Parry		17	200 FL LCM	MA	Lancaster Aquatic Club	2022 LE Futures Championships Geneva	2020-2024 AAA
109	2:22.51	Kylee Grafmiller		17	200 FL LCM	GU	Cypress Fairbanks Swim Club	2022 Futures - College Station	2020-2024 AAA
110	2:22.55	Maddie Smutny		17	200 FL LCM	FG	South Florida Aquatic Club	2022 NC Futures Championships Cary	2020-2024 AAA
111	2:22.56	Sami Johnson		17	200 FL LCM	GU	Rice Aquatics	2022 GU Futures TT - College Station	2020-2024 AAA
112	2:22.58	Reina Gomez		17	200 FL LCM	CA	JCC Waves	2022 CA Los Angeles Invitational	2020-2024 AAA
113	2:22.63	Zella Lucas		17	200 FL LCM	MN	Edina Swim Club	2022 MN USAS Speedo Meet	2020-2024 AAA
114	2:22.64	Logan Betkey		17	200 FL LCM	MD	North Baltimore Aquatic Club	2022 MD LSC LC Championships	2020-2024 AAA
115	2:22.65	Sofia Giordano		17	200 FL LCM	MR	Long Island Aquatic Club	2022 MR TYR Senior LC Championships	2020-2024 AAA
116	2:22.69	Maren Romine		17	200 FL LCM	ST	Alamo Area Aquatic Association	2022 ST TXLA Speedo Southern Sectionals	2020-2024 AAA
117	2:22.72	Ashley Case		17	200 FL LCM	GA	Stingrays	2022 IN NCSA Summer Swimming Championships	2020-2024 AAA
118	2:22.73	Maddy Ching		17	200 FL LCM	SN	DART Swimming	2022 Futures - Santa Clara	2020-2024 AAA
119	2:22.83	Clara Bodnar		17	200 FL LCM	NE	Weymouth Club Waves	2022 Futures - Geneva	2020-2024 AAA
120	2:22.86	Alisa Rangel		17	200 FL LCM	PN	Seattle Metropolitan Aquatic Club	2022 PN Senior Long Course Champs	2020-2024 AAA
121	2:22.88	Lilli Chau		17	200 FL LCM	PC	Livermore Aqua Cowboys	2022 SN Summer CA-NV Sectional-CC	2020-2024 AAA
122	2:22.92	Bri Ruark		17	200 FL LCM	SR	Unattached	2022 OR Speedo Sectionals - Mt Hood	2020-2024 AAA
123	2:22.96	Pooja Hemige		17	200 FL LCM	PC	Crow Canyon Country Club Sharks	2022 PC LCM Far Westerns	2020-2024 AAA
124	2:23.07	Lorelai Page		17	200 FL LCM	NJ	Lakeland Hills YMCA	2022 NC AP LC YMCA Nationals	2020-2024 AAA
125	2:23.10	Bella Hoffman		17	200 FL LCM	NJ	Greater Somerset County YMCA Storm	2022 NC AP LC YMCA Nationals	2020-2024 AAA
126	2:23.12	Avery Kudlac		17	200 FL LCM	CT	Laurel East Hartford YMCA	2022 NC AP LC YMCA Nationals	2020-2024 AAA
127	2:23.22	Kylie Boyle		17	200 FL LCM	PV	Nation's Capital Swim Club	2022 IN NCSA Summer Swimming Championship	2020-2024 AAA
128	2:23.23	Morgan Carteaux		17	200 FL LCM	SE	Ensworth Aquatics	2022 SE Richard Quick Invitational	2020-2024 AAA
129	2:23.27	Megan Hutchins		17	200 FL LCM	MN	Riptide	2022 MN USAS Speedo Meet	2020-2024 AAA
130	2:23.29	Lucia Johnson		17	200 FL LCM	OHO	M.E. Lyons/Anderson Barracudas	2022 NC AP LC YMCA Nationals	2020-2024 AAA
131	2:23.73	Isabella Abrajan		17	200 FL LCM	CA	Unattached	2022 CA TST March Senior	2020-2024 AAA
132	2:23.74	Emily Harstad		17	200 FL LCM	MN	Foxjets Swim Team	2022 MN MNSI Senior State	2020-2024 AAA
133	2:23.76	Stefanie Burgess		17	200 FL LCM	NC	Marlins Of Raleigh	2022 Futures - Cary	2020-2024 AAA
134	2:23.79	Carson Muir		17	200 FL LCM	SE	Birmingham Swim League	2022 SE LC Championships	2020-2024 AAA
135	2:23.80	Sydney Dettmann		17	200 FL LCM	MN	St Croix Swim Club	2022 IN NCSA Summer Swimming Championships2	2020-2024 AAA
136	2:23.83	Amber Paul		17	200 FL LCM	CA	Rose Bowl Aquatics	2022 CA So Cal Invite	2020-2024 AAA
137	2:23.91	Leigh Bailey		17	200 FL LCM	NC	SwimMAC Carolina	2022 NC ESSZ Summer Sectionals	2020-2024 AAA
138	2:23.96	Riley Bridgman		17	200 FL LCM	VA	Quest Swimming	2022 VA LC Senior Champs	2020-2024 AAA
139	2:23.99	Hannah Ahn		17	200 FL LCM	FL	Gator Swim Club	2022 FL Shark Open	2020-2024 AAA
140	2:24.00	Mattea Sokolow		17	200 FL LCM	CA	Team Santa Monica	2022 CA Speedo Grand Challenge	2020-2024 AAA
141	2:24.02	Maren Rusk		17	200 FL LCM	PN	South Snohomish Co. Dolphins	2022 SN Finals - Western Zone Senior Ch	2020-2024 AAA
142	2:24.06	Elena Dinehart		17	200 FL LCM	FG	South Florida Aquatic Club	2022 FL SZ South Sectionals Championships	2020-2024 AAA
143	2:24.07	Paige Housman		17	200 FL LCM	AZ	Flying Fish Arizona Swim Team	2022 OR Speedo Sectionals - Mt Hood	2020-2024 AAA
144	2:24.13	Lauren Tucker		17	200 FL LCM	PV	Nation's Capital Swim Club	2022 IN NCSA Summer Swimming Championships	2020-2024 AAA
145	2:24.18	Mary Kate Weitzel		17	200 FL LCM	GA	SwimAtlanta	2022 GA Speedo Atlanta Classic	2020-2024 AAA
146	2:24.27	Kate Bryant		17	200 FL LCM	GU	The Woodlands Swim Team	2022 ST TXLA Speedo Southern Sectionals	2020-2024 AAA
147	2:24.35	Abby Toepfer		17	200 FL LCM	NE	Kingfish Swimming	2022 NE BGSC LCM Seniors	2020-2024 AAA
148	2:24.38	Megan Anderson		17	200 FL LCM	VA	H2okie Aquatics	2022 IN NCSA Summer Swimming Championships2	2020-2024 AAA
149	2:24.39	Ella Thomas		17	200 FL LCM	MS	Mississippi Makos Swim Team	2022 MS 14th Annual Splashin' the Coast	2020-2024 AAA
150	2:24.40	Mallory Kell		17	200 FL LCM	IA	Greater Des Moines YMCA	2022 MN Futures Championships Minnesota	2020-2024 AAA
151	2:24.42	Meg Finnegan		17	200 FL LCM	MA	Jersey Wahoos	2022 MA Swimming Meet	2020-2024 AAA
152	2:24.43	Scarlet Martin		17	200 FL LCM	IA	Iowa Flyers Swim Club	2022 IA David Armbruster Open	2020-2024 AAA
153	2:24.45	Emilee Hamblin		17	200 FL LCM	NC	Mecklenburg Swim Association	2022 FL BSS TYR June Classic	2020-2024 AAA
154	2:24.56	Mabel Koff		17	200 FL LCM	MD	North Baltimore Aquatic Club	2022 MD Summer Speedo Spectacular	2020-2024 AAA
154	2:24.56	Audrey Bull		17	200 FL LCM	SN	Redding Swim Team	2022 SN RAD June Meet	2020-2024 AAA
156	2:24.58	Parker Del Balso		17	200 FL LCM	PC	Burlingame Aquatic Club	2022 SN Summer CA-NV Sectional-CC	2020-2024 AAA
157	2:24.61	Sydney Nethercutt		17	200 FL LCM	IN	Northridge Area Swimming Assoc	2022 IN Senior LCM Championships	2020-2024 AAA
158	2:24.62	Katie Raleigh		17	200 FL LCM	FL	PiranhasYMCA of the Suncoast	2022 FL Summer Senior Championships	2020-2024 AAA
159	2:24.64	Charlotte Trentalange		17	200 FL LCM	NJ	YMCA of Greater Monmouth County	2022 NC AP LC YMCA Nationals	2020-2024 AAA
160	2:24.71	Emily O'Brien		17	200 FL LCM	CA	Unattached	2022 CA MVN SMOC Intersession	2020-2024 AAA
161	2:24.78	Bella Arbaugh		17	200 FL LCM	MI	Club Wolverine	2022 MI Eric Namesnik Memorial Open	2020-2024 AAA
161	2:24.78	Olivia Busch		17	200 FL LCM	GU	Magnolia Aquatic Club	2022 ST TXLA Speedo Southern Sectionals	2020-2024 AAA
163	2:24.79	Audrey Butcher		17	200 FL LCM	OHO	Westerville Aquatic Club	2022 OH Tim Meyers LC Senior Champs	2020-2024 AAA
164	2:24.81	Ryan Mills		17	200 FL LCM	ST	Aquatex Swim Team	2022 ST TXLA Speedo Southern Sectionals	2020-2024 AAA
165	2:24.85	Kaitlyn Bauer		17	200 FL LCM	VA	Lynchburg YMCA Swim Team	2022 NC GCY LC Single Day Splash	2020-2024 AAA
166	2:24.87	Haley Halsall		17	200 FL LCM	IL	Woodstock Dolphins Swim Team	2022 WI Central Zone Section 1	2020-2024 AAA
167	2:24.90	Sonia Vaishnani		17	200 FL LCM	ST	Alamo Area Aquatic Association	2022 GA Speedo Atlanta Classic	2020-2024 AAA
168	2:24.91	Erin Budde		17	200 FL LCM	MD	Eagle Swim Team Inc.	2022 IN NCSA Summer Swimming Championships	2020-2024 AAA
169	2:24.93	Chloe Bautista		17	200 FL LCM	LE	Lake Erie Silver Dolphins	2022 IN Spring Speedo Sectionals	2020-2024 AAA
169	2:24.93	Courtney Phillips		17	200 FL LCM	VA	Poseidon Swimming Inc	2022 VA Virginia Commonwealth	2020-2024 AAA
171	2:24.97	Maggie Belbot		17	200 FL LCM	MD	North Baltimore Aquatic Club	2022 MD Summer Speedo Spectacular	2020-2024 AAA
172	2:25.05	Paige Steenblock		17	200 FL LCM	MN	Riptide	2022 MN USAS Speedo Meet	2020-2024 AAA
173	2:25.10	Rhian Neitzel		17	200 FL LCM	MN	Mako Aquatics	2022 MN USAS Speedo Meet	2020-2024 AAA
174	2:25.11	Lea Nader		17	200 FL LCM	ST	Alamo Area Aquatic Association	2022 ST AAAA NS George Block I	2020-2024 AAA
175	2:25.12	Kira Agne		17	200 FL LCM	MA	Wilmington Aquatic Club	2022 MA Swimming Meet	2020-2024 AAA
176	2:25.16	Evie Wood		17	200 FL LCM	MN	St Croix Swim Club	2022 MN USAS Speedo Meet	2020-2024 AAA
177	2:25.21	Carleigh Dillman		17	200 FL LCM	VA	NOVA of Virginia Aquatics, Inc	2022 VA NOVA LC Winter Invitational	2020-2024 AAA
178	2:25.22	Emily Hedges		17	200 FL LCM	GA	Dynamo Swim Club	2022 GA LC Senior State Championship	2020-2024 AAA
179	2:25.23	Milena Busma		17	200 FL LCM	IL	Patriot Aquatic Club	2022 MN Futures Championships Minnesota	2020-2024 AAA
180	2:25.38	Alexa von Holtz		17	200 FL LCM	NI	Mexico Tiger Sharks	2022 LE Futures Championships Geneva	2020-2024 AAA
181	2:25.46	Gracie Doyal		17	200 FL LCM	ST	Longhorn Aquatics	2022 ST TXLA Speedo Southern Sectionals	2020-2024 AAA
182	2:25.49	Haley Nowak		17	200 FL LCM	NJ	Jersey Flyers Aquatic Club	2022 NJ EEX JS Mace Memorial Summer Sizzle	2020-2024 AAA
183	2:25.50	Iris Bayan		17	200 FL LCM	CA	Lakewood Aquatics	2022 SN Finals - Western Zone Senior Ch	2020-2024 AAA
184	2:25.66	Audrey Soetanto		17	200 FL LCM	MN	Aquajets Swim Team	2022 MN WOLF GREAT WOLF HUFF N PUFF	2020-2024 AAA
185	2:25.68	Katie Swan		17	200 FL LCM	NE	Crimson Aquatics	2022 FL ISCA Summer Senior Blast	2020-2024 AAA
185	2:25.68	Lauren Balfour		17	200 FL LCM	FG	Pine Crest Swimming	2022 FG Senior Championships	2020-2024 AAA
187	2:25.74	Beatrice Cai		17	200 FL LCM	NJ	Whitewaters Swimming	2022 AM LC Eastern Zone SR Championship	2020-2024 AAA
188	2:25.77	Lydia Hawthorne		17	200 FL LCM	SI	Coronado Swim Association Team Elite	2022 SI SPLASH AND DASH	2020-2024 AAA
189	2:25.85	Grace Black		17	200 FL LCM	MD	North Baltimore Aquatic Club	2022 MD Summer Speedo Spectacular	2020-2024 AAA
190	2:25.86	Clarice Spencer		17	200 FL LCM	FL	Swim Florida	2022 FG Southern Zone South Sectional	2020-2024 AAA
191	2:25.88	Katherine Yao		17	200 FL LCM	NT	Dallas Mustangs	2022 Futures - College Station	2020-2024 AAA
192	2:25.91	Kate Larsen		17	200 FL LCM	WI	Waukesha Express Swim Team	2022 WI 13 & O LC State Meet	2020-2024 AAA
193	2:25.93	Adriana Roldan	Yes	17	200 FL LCM	FG	Gulliver Swim Club	2022 FL RAFC Summer Solstice	2020-2024 AAA
194	2:25.94	Grace Bodrock		17	200 FL LCM	LE	SwimStrongsville	2022 LE Speedo Summer Sectionals	2020-2024 AAA
195	2:25.96	Jenna Taylor		17	200 FL LCM	GA	SwimAtlanta	2022 GA LC Senior State Championship	2020-2024 AAA
196	2:25.97	Katie Pain		17	200 FL LCM	NC	TAC Titans	2022 CAN Invitation internationale Neptune	2020-2024 AAA
