Rank	Swim Time	Name	Foreign	Age	Event	LSC	Team	Meet	Time Standard
24	1:52.48	Jacques Rathle		18	200 FR LCM	SE	Auburn University	2022 Phillips 66 International Team Trials	2022 Winter US Open (LCM)
25	1:52.49	Ozan Kalafat		18	200 FR LCM	WI	Mid Wisconsin Wave Makers	2022 MN USAS Speedo Meet	2022 Winter US Open (LCM)
26	1:52.54	Spencer Aurnou-Rhees		18	200 FR LCM	OHO	New Albany Aquatic Club	2022 Jr Pan Pacific Swimming Championships	2022 Winter US Open (LCM)
27	1:52.55	Ryan Warmbier		18	200 FR LCM	FL	Unattached	2022 FG Southern Zone South Sectional	2022 Winter US Open (LCM)
28	1:52.58	Logan Ingerick		18	200 FR LCM	KY	Kentucky Aquatics	2022 Speedo Junior National Ch	2022 Winter US Open (LCM)
28	1:52.58	Dylan Felt		18	200 FR LCM	FG	Swim Fort Lauderdale	2022 FG Senior Championships	2022 Winter US Open (LCM)
30	1:52.63	Isaac Weigel		18	200 FR LCM	IA	Unattached	2021 Toyota US Open Championship	2022 Winter US Open (LCM)
31	1:52.67	Chip Wheelie Shoyat		18	200 FR LCM	KY	Cardinal Aquatics	2022 Phillips 66 Summer Nationals	2022 Winter US Open (LCM)
32	1:52.69	Kyle Ponsler		18	200 FR LCM	IN	Fishers Area Swimming Tigers	2022 IN NCSA Summer Swimming Championship	2022 Winter US Open (LCM)
33	1:52.80	Logan Zucker		18	200 FR LCM	NC	SwimMAC Carolina	2022 Phillips 66 International Team Trials	2022 Winter US Open (LCM)
34	1:52.85	Matt Vinh		18	200 FR LCM	CA	Riverside Aquatics Association	2022 Futures - Santa Clara	2022 Winter US Open (LCM)
35	1:53.09	Lance Norris		18	200 FR LCM	NC	TAC Titans	2022 NC TAC Triangle Classic	2023 Summer Juniors (LCM)
36	1:53.21	Brice Barrieault		18	200 FR LCM	CA	Sandpipers Of Nevada	2022 TYR Pro Swim Series - Mis	2022 Summer Juniors (LCM)
37	1:53.22	Jake Mason		18	200 FR LCM	SE	Ensworth Aquatics	2022 Futures - Cary	2023 Summer Juniors (LCM)
38	1:53.24	Pep Arnwine		18	200 FR LCM	SE	Tennessee Aquatics	2022 WV Southern Zone Senior Champs	2023 Summer Juniors (LCM)
39	1:53.34	Jack Grandy		18	200 FR LCM	OHO	M.E. Lyons/Anderson Barracudas	2022 NC AP LC YMCA Nationals	2022 Summer Juniors (LCM)
40	1:53.58	Jibran Himsieh		18	200 FR LCM	MV	U. of Missouri	2022 MV Region VIII Speedo Summer Meet	2023 Summer Juniors (LCM)
41	1:53.65	Sauod Alshamroukh	Yes	18	200 FR LCM	FG	Azura Florida Aquatics	2022 KUW GCC Games	2023 Summer Juniors (LCM)
41	1:53.65	Ryan Branon		18	200 FR LCM	MD	North Baltimore Aquatic Club	2022 Speedo Junior National Ch	2023 Summer Juniors (LCM)
41	1:53.65	Quintin McCarty		18	200 FR LCM	CO	Pikes Peak Athletics	2022 Phillips 66 Summer Nationals	2023 Summer Juniors (LCM)
44	1:53.69	Ryan Hume		18	200 FR LCM	MI	Club Wolverine	2022 NC Futures Championships Cary	2023 Summer Juniors (LCM)
45	1:53.81	Aryan Nehra	Yes	18	200 FR LCM	FL	Unattached	2022 TYR Pro Swim Series - San	2022 Summer Juniors (LCM)
46	1:53.85	Timo Paisley		18	200 FR LCM	CA	Unattached	2022 TYR Pro Swim Series - Mis	2023 Summer Juniors (LCM)
47	1:53.89	Luigi Franco	Yes	18	200 FR LCM	FL	Unattached	2022 Speedo Junior National Ch	2023 Summer Juniors (LCM)
48	1:53.92r	Carl Bloebaum		18	200 FR LCM	OHO	Mason Manta Rays	2022 OH Tim Meyers LC Senior Champs	2023 Summer Juniors (LCM)
49	1:53.95r	Ethan Doehler		18	200 FR LCM	ST	Alamo Area Aquatic Association	2022 Speedo Junior National Ch	2023 Summer Juniors (LCM)
50	1:53.96	Braeden Haughey		18	200 FR LCM	NC	TAC Titans	Mel Zajac Jr. International 20	2022 Summer Juniors (LCM)
50	1:53.96	Jackson Millard		18	200 FR LCM	KY	Kentucky Aquatics	2022 IN NCSA Summer Swimming Championships2	2023 Summer Juniors (LCM)
52	1:53.98	Leo Kurucz		18	200 FR LCM	MV	Tsunami Swim Team of K.C.	2022 IN NCSA Summer Swimming Championships	2023 Summer Juniors (LCM)
53	1:54.04r	Conor McKenna		18	200 FR LCM	NT	Lakeside Aquatic Club	2022 Speedo Junior National Ch	2023 Summer Juniors (LCM)
54	1:54.05	Ryan Malicki		18	200 FR LCM	IN	Carmel Swim Club	2022 IN Spring Speedo Sectionals	2022 Summer Juniors (LCM)
55	1:54.07	Dylan Mes		18	200 FR LCM	SI	Rancho San Dieguito	2022 PC SCSC Futures West	2023 Summer Juniors (LCM)
56	1:54.08	David Greeley		18	200 FR LCM	NC	TAC Titans	2022 Futures - Cary	2023 Summer Juniors (LCM)
57	1:54.15	Jack Hall		18	200 FR LCM	FL	Bolles School Sharks	2022 FL BSS May Senior Meet	2022 Summer Juniors (LCM)
58	1:54.16	Leif Bouwman	Yes	18	200 FR LCM	FG	Jupiter Dragons Swim Team	2022 FG Senior Championships	2023 Summer Juniors (LCM)
59	1:54.17	Chris Richardson		18	200 FR LCM	LA	Unattached	2022 LA TAQ Tristan Vessel Invitational	2022 Summer Juniors (LCM)
60	1:54.23	Aidan Fuller		18	200 FR LCM	FL	Gator Swim Club	2022 NC Futures Championships Cary	2023 Summer Juniors (LCM)
61	1:54.25	Alec Filipovic		18	200 FR LCM	IL	St Charles Swim Team	2022 TYR Pro Swim Series - Mis	2022 Summer Juniors (LCM)
62	1:54.26	David Quaresma		18	200 FR LCM	NC	Marlins Of Raleigh	2022 Speedo Junior National Ch	2023 Summer Juniors (LCM)
62	1:54.26	Grant Davis		18	200 FR LCM	SE	Auburn University	2022 SE Richard Quick Invitational	2022 Summer Juniors (LCM)
64	1:54.29	Jack Vanvalkenburg		18	200 FR LCM	GA	Dynamo Swim Club	2022 GA DYNA Summer Invitational	2022 Summer Juniors (LCM)
65	1:54.37	Matthew Chai		18	200 FR LCM	CA	FAST Swim Team	Mel Zajac Jr. International 20	2022 Winter Juniors (SCY)
66	1:54.43	Kevin Cary		18	200 FR LCM	MA	Upper Main Line YMCA	2022 NC AP LC YMCA Nationals	2022 Winter Juniors (SCY)
67	1:54.44	Dax Harris		18	200 FR LCM	NC	Greensboro Community YMCA	2022 FL RAFC Last Splash Invitational	2022 Winter Juniors (SCY)
68	1:54.45	Dillon Edge		18	200 FR LCM	OHO	Dayton Raiders	2022 LE Futures Championships Geneva	2022 Winter Juniors (SCY)
69	1:54.51	Caleb Ozenne		18	200 FR LCM	GU	Eagle Swimming Association	2022 Futures Championships - C	2022 Winter Juniors (SCY)
70	1:54.52	Austin Simpson		18	200 FR LCM	MR	Condors Swim Club	2022 FL ISCA Summer Senior Blast	2022 Winter Juniors (SCY)
70	1:54.52	Levi Sandidge		18	200 FR LCM	NT	COR Swimming	2022 IN NCSA Summer Swimming Championship	2022 Winter Juniors (SCY)
72	1:54.53	David Yune		18	200 FR LCM	PV	Rockville Montgomery Swim Club	2022 PV AP MCSL Coaches LC	2022 Winter Juniors (SCY)
73	1:54.57	Sebastian Smith		18	200 FR LCM	MR	Patriot Swim Team	2022 Speedo Junior National Ch	2022 Winter Juniors (SCY)
74	1:54.60	Michael Rine		18	200 FR LCM	OHO	Dayton Raiders	2022 LE Futures Championships Geneva	2022 Winter Juniors (SCY)
75	1:54.62	Cedric Brooking		18	200 FR LCM	AZ	Gold Medal Swim Club	2022 TT Speedo Junior National Ch	2022 Winter Juniors (SCY)
76	1:54.63	Mason Edmund		18	200 FR LCM	OHO	Unattached	2022 Speedo Junior National Ch	2022 Winter Juniors (SCY)
77	1:54.67	Joe Christ		18	200 FR LCM	CA	Las Vegas Swim Club	2022 SN Finals - Western Zone Senior Ch	2022 Winter Juniors (SCY)
78	1:54.71	Tate Anderson		18	200 FR LCM	NC	Raleigh Swimming Association	2022 NC LC SR CHAMPS	2022 Winter Juniors (SCY)
79	1:54.72	Alex Cimera		18	200 FR LCM	LE	Hudson Explorer Aquatic	2022 Futures - Geneva	2022 Winter Juniors (SCY)
80	1:54.80	Zach Stump		18	200 FR LCM	OHO	Westerville Aquatic Club	2022 IN NAT Indy Spring Cup	2022 Winter Juniors (SCY)
81	1:54.82	Zhier Fan		18	200 FR LCM	NT	Metroplex Aquatics	2022-NT Bill Nixon Memorial Meet	2022 Winter Juniors (SCY)
82	1:54.86	Alex Stone		18	200 FR LCM	IN	Indiana Swim Club	2022 IN Senior LCM Championships	2022 Winter Juniors (SCY)
83	1:54.90	Josh Cobia		18	200 FR LCM	SE	Auburn University	2022 SE Richard Quick Invitational	2022 Winter Juniors (SCY)
84	1:55.03	Matthew Sorbe		18	200 FR LCM	SD	Sioux Falls Swim Team	2022 WI Central Zone Section 1	2022 Winter Juniors (SCY)
84	1:55.03	Sam Powe		18	200 FR LCM	SE	McCallie / GPS Aquatics	2022 SE Richard Quick Invitational	2022 Winter Juniors (SCY)
86	1:55.07	Ryan Altera		18	200 FR LCM	GA	Dynamo Swim Club	2022 NC Futures Championships Cary	2022 Winter Juniors (SCY)
87	1:55.15	Seth Roach		18	200 FR LCM	GA	Southern Crescent Aquatic Team	2022 GA LC Senior State Championship	2022 Winter Juniors (SCY)
88	1:55.19	Reid Brophy		18	200 FR LCM	PC	Neptune Swimming	2022 PC TCA Senior 2	2022 Winter Juniors (SCY)
88	1:55.19	Beri Yang		18	200 FR LCM	AZ	Scottsdale Aquatic Club	2022 OR Speedo Sectionals - Mt Hood	2022 Winter Juniors (SCY)
90	1:55.21	Cooper Callahan		18	200 FR LCM	IA	Linn-Mar Swim Team	2022 WI Central Zone Section 1	2022 Winter Juniors (SCY)
90	1:55.21	Justin Wong		18	200 FR LCM	CA	Unattached	2022 CA Speedo Grand Challenge	2022 Winter Juniors (SCY)
92	1:55.23	Shane Burns		18	200 FR LCM	ST	Longhorn Aquatics	2022 ST TXLA 11& Over End of Splash	2022 Winter Juniors (SCY)
92	1:55.23r	Connor Little		18	200 FR LCM	GU	Blue Tide Aquatics	2022 Speedo Junior National Ch	2022 Winter Juniors (SCY)
94	1:55.28	Davis Stachelek		18	200 FR LCM	SC	Team Greenville	2022 TT Speedo Junior National Ch	2022 Winter Juniors (SCY)
95	1:55.44	Ryan Merani		18	200 FR LCM	MD	North Baltimore Aquatic Club	2022 MD NBAC Mid-Summer Classic	2022 Winter Juniors (SCY)
96	1:55.45	Stephen Jones		18	200 FR LCM	GA	Savannah Swim Team	2022 GA LC Senior State Championship	2022 Winter Juniors (SCY)
97	1:55.47	Patrick Sleater		18	200 FR LCM	NC	Blues Aquatics	2022 NC ESSZ Summer Sectionals	2022 Winter Juniors (SCY)
97	1:55.47	Kellan Pattison		18	200 FR LCM	AZ	Scottsdale Aquatic Club	2022 Speedo Junior National Ch	2022 Winter Juniors (SCY)
99	1:55.48	Dalton Jobe		18	200 FR LCM	VA	NOVA of Virginia Aquatics, Inc	2022 VA LC Senior Champs	2022 Winter Juniors (SCY)
100	1:55.53	Simon Hu		18	200 FR LCM	MD	Eagle Swim Team Inc.	2022 IN NCSA Summer Swimming Championships	2023 Futures (LCM)
101	1:55.57	Caden Francois		18	200 FR LCM	MV	Empire KC Swim Club	2022 Futures - Minneapolis	2023 Futures (LCM)
102	1:55.58	Hammer Massey		18	200 FR LCM	SE	Nashville Aquatic Club	2022 SE LC Championships	2022 Futures (LCM)
102	1:55.58	Daniel Gordon		18	200 FR LCM	MA	York YMCA	2022 MD NBAC Spring Long Course Meet	2022 Futures (LCM)
104	1:55.63	Drew Jordan		18	200 FR LCM	SE	City of Mobile Swim Association	2022 SE Richard Quick Invitational	2022 Futures (LCM)
105	1:55.64	Will Modglin		18	200 FR LCM	IN	Zionsville Swim Club	2022 IN BA Early Bird Invitational	2022 Futures (LCM)
106	1:55.67	Juan Carlos Castrillon		18	200 FR LCM	MR	Long Island Aquatic Club	2022 MR TYR Senior LC Championships	2022 Futures (LCM)
107	1:55.71	Austin Sparrow		18	200 FR LCM	CA	Unattached	2022 CA Speedo Grand Challenge	2022 Futures (LCM)
108	1:55.72	Will Whittington		18	200 FR LCM	MV	U. of Missouri	2022 MV CSC Summer Invite	2023 Futures (LCM)
109	1:55.75	Chance Tirheimer		18	200 FR LCM	FL	Tampa Bay Aquatics	2022 Phillips 66 Summer Nationals	2023 Futures (LCM)
110	1:55.77	Leonardo Gandaria-Hernandez		18	200 FR LCM	WI	Schroeder YMCA Swim Team	2022 MN USAS Speedo Meet	2022 Futures (LCM)
111	1:55.79	Nick Zaharescu		18	200 FR LCM	SE	Excel Aquatics	2022 IN NCSA Summer Swimming Championships	2023 Futures (LCM)
112	1:55.80r	Cade Duncan		18	200 FR LCM	GU	Dads Club Swim Team	2022 IN NCSA Summer Swimming Championship	2023 Futures (LCM)
113	1:55.81	Jackson Kehler		18	200 FR LCM	MN	Riptide	2022 MN MNSI Senior State	2023 Futures (LCM)
114	1:55.84r	Joe Hancock		18	200 FR LCM	IA	Greater Des Moines YMCA	2022 MN Futures Championships Minnesota	2023 Futures (LCM)
115	1:55.87	Liam Preston		18	200 FR LCM	MR	Three Village Swim Club	2022 MR TYR Senior LC Championships	2022 Futures (LCM)
116	1:55.88	Vineet Ranade		18	200 FR LCM	PC	Santa Clara Swim Club	2022 Futures - Santa Clara	2023 Futures (LCM)
116	1:55.88	Ethan Russell		18	200 FR LCM	FL	Fast Falcons	2022 Futures - Cary	2023 Futures (LCM)
116	1:55.88	James Pan		18	200 FR LCM	MN	Aquajets Swim Team	2022 MN USAS Speedo Meet	2022 Futures (LCM)
119	1:55.90	Ronald Dalmacio		18	200 FR LCM	CA	Rose Bowl Aquatics	2022 CA SCS/BUEN June Age Group	2023 Futures (LCM)
119	1:55.90	Eli Rollen		18	200 FR LCM	FL	Rocoa Rockets	2022 NC Futures Championships Cary	2023 Futures (LCM)
121	1:55.91	Brandon Miller		18	200 FR LCM	NC	North Carolina Aquatic Club	2022 NC ESSZ Summer Sectionals	2022 Futures (LCM)
122	1:55.96r	Connor Groya		18	200 FR LCM	IL	Hinsdale Swim Club	2022 MN USAS Speedo Meet	2022 Futures (LCM)
123	1:55.98	Cole Firlie		18	200 FR LCM	FL	Sarasota Tsunami Swim Team	2022 Speedo Junior National Ch	2023 Futures (LCM)
124	1:55.99	Timmy Regan		18	200 FR LCM	CT	Regional YMCA of Western Connecticut Makos	2022 NC AP LC YMCA Nationals	2023 Futures (LCM)
125	1:56.05	Trevor Hudson		18	200 FR LCM	VA	Rappahannock Area YMCA Swim Team, Inc	2022 IN NCSA Summer Swimming Championships	2023 Futures (LCM)
126	1:56.07	Will Hayon		18	200 FR LCM	WI	Mid Wisconsin Wave Makers	2022 MN USAS Speedo Meet	2023 Futures (LCM)
127	1:56.08	Ethan Feng		18	200 FR LCM	NJ	Whitewaters Swimming	2022 NJ EEX JS Mace Memorial Summer Sizzle	2023 Futures (LCM)
128	1:56.11	Lukas Bijleveld		18	200 FR LCM	CT	Bulldog Swimming	2022 LE Futures Championships Geneva	2023 Futures (LCM)
129	1:56.12	Pharis Musleh		18	200 FR LCM	GU	South Texas Aquatics	2022 Futures Championships College Station	2023 Futures (LCM)
130	1:56.15	Charlie Clark		18	200 FR LCM	CA	Boulder City Henderson Swim Team	2022 AZ MAC 11th Annual Speedo Invite	2022 Futures (LCM)
131	1:56.19	Preston Troyer		18	200 FR LCM	OHO	Dayton Raiders	2022 LE Futures Championships Geneva	2023 Futures (LCM)
132	1:56.20	Gibson Holmes		18	200 FR LCM	OHO	Mason Manta Rays	2022 Speedo Junior National Ch	2023 Futures (LCM)
133	1:56.21	Everett Oehler		18	200 FR LCM	PV	Rockville Montgomery Swim Club	2021 Time Trials -Toyota US Open	2022 Futures (LCM)
134	1:56.27	Jack Mezzogori		18	200 FR LCM	SC	Team Greenville	2022 SC LSC Senior State Champs	2023 Futures (LCM)
135	1:56.30	Spencer Freeman		18	200 FR LCM	NC	Mecklenburg Swim Association	2022 Futures - Cary	2023 Futures (LCM)
136	1:56.32	Will Coady		18	200 FR LCM	GA	Dynamo Swim Club	2022 GA LC Senior State Championship	2023 Futures (LCM)
137	1:56.41r	Jack Donovan		18	200 FR LCM	IN	Zionsville Swim Club	2022 IN Spring Speedo Sectionals	2022 Futures (LCM)
138	1:56.42	Conor Jellig		18	200 FR LCM	MA	Jersey Wahoos	2022 MA Swimming Meet	2023 Futures (LCM)
139	1:56.44	Jack Lambert		18	200 FR LCM	FL	Sarasota Sharks	2022 FL Shark Open	2022 Futures (LCM)
139	1:56.44	Nico Butera		18	200 FR LCM	WI	Wisconsin Aquatics	2022 WI LAKE Western Great Lake Meet	2022 Futures (LCM)
139	1:56.44	Graham Hohnbaum		18	200 FR LCM	NC	Mecklenburg Swim Association	2022 NC LC SR CHAMPS	2023 Futures (LCM)
139	1:56.44	Michael Flynn		18	200 FR LCM	IL	FMC Aquatic	2022 IL LCM Senior Championships	2023 Futures (LCM)
143	1:56.45	Michael Long		18	200 FR LCM	WI	Elmbrook Swim Club	2022 IN NAT Indy Spring Cup	2022 Futures (LCM)
143	1:56.45r	Reid Miller		18	200 FR LCM	NC	SwimMAC Carolina	2022 IN Spring Speedo Sectionals	2022 Futures (LCM)
145	1:56.46	Lee Naber		18	200 FR LCM	OZ	CSP Tideriders	2022 OZ CSP Tideriders 84th Summer Invitational	2022 Futures (LCM)
145	1:56.46	Nicholas Besgen		18	200 FR LCM	CT	Wilton Y Wahoos Swim Club	2022 NC AP LC YMCA Nationals	2022 Futures (LCM)
147	1:56.47	Aiden Benjamin		18	200 FR LCM	SI	Rancho San Dieguito	2022 PC SCSC Futures West	2023 Futures (LCM)
148	1:56.52	Trey Carter		18	200 FR LCM	GA	Spartan Aquatic Club	2022 Speedo Junior National Ch	2023 Futures (LCM)
149	1:56.54	Cooper Cook		18	200 FR LCM	GA	Dynamo Swim Club	2022 Speedo Junior National Ch	2023 Futures (LCM)
150	1:56.60	AJ Schwabe		18	200 FR LCM	VA	NOVA of Virginia Aquatics, Inc	2022 VA LC Senior Champs	2022 Futures (LCM)
151	1:56.63	Floyd Conlin		18	200 FR LCM	NJ	Summit Area YMCA	2022 NJ SCAR LC Junior Olympics	2023 Futures (LCM)
152	1:56.66	Ethan Cole		18	200 FR LCM	CC	Clovis Swim Club	2022 PC SCSC Futures West	2023 Futures (LCM)
153	1:56.68	Harrison Ranier		18	200 FR LCM	NC	SwimMAC Carolina	2022 Speedo Junior National Ch	2023 Futures (LCM)
154	1:56.71	Charlie Jones		18	200 FR LCM	NC	East Carolina Aquatics	2022 TT Speedo Junior National Ch	2023 Futures (LCM)
154	1:56.71	Ethan Fast		18	200 FR LCM	US	Unattached	Mel Zajac Jr. International 20	2023 Futures (LCM)
156	1:56.72	Nate Pfeffer		18	200 FR LCM	VA	NOVA of Virginia Aquatics, Inc	2022 VA LC Senior Champs	2022 Futures (LCM)
156	1:56.72	Jacob Pishko		18	200 FR LCM	NT	Lakeside Aquatic Club	2022 GU Texas Senior Circuit 3	2022 Futures (LCM)
158	1:56.77	Aiden Dunn		18	200 FR LCM	IL	FMC Aquatic	2022 IN NCSA Summer Swimming Championships	2023 Futures (LCM)
159	1:56.80r	Braden Hess		18	200 FR LCM	AZ	Flying Fish Arizona Swim Team	2022 OR Speedo Sectionals - Mt Hood	2022 Futures (LCM)
160	1:56.81	Dylan Burau		18	200 FR LCM	IL	Wheaton Swim Club, Inc.	2022 IN NCSA Summer Swimming Championships	2023 Futures (LCM)
161	1:56.84	Lorenzo Martinelli		18	200 FR LCM	KY	Lakeside Swim Team	2022 IN NCSA Summer Swimming Championship	2023 Futures (LCM)
162	1:56.89	Teddy Ament		18	200 FR LCM	PV	Rockville Montgomery Swim Club	2022 PV AP MCSL Coaches LC	2022 Futures (LCM)
162	1:56.89	Nikolas Wheeler		18	200 FR LCM	MN	Rochester Swim Club	2022 MN USAS Speedo Meet	2023 Futures (LCM)
164	1:56.97	Griffin O'Leary		18	200 FR LCM	IL	Barrington Swim Club	2022 WI Central Zone Section 1	2022 Futures (LCM)
164	1:56.97	Gavin Peterman		18	200 FR LCM	NT	Lakeside Aquatic Club	2022 Futures Championships College Station	2023 Futures (LCM)
166	1:56.98	Noah Laird		18	200 FR LCM	PN	Seattle Metropolitan Aquatic Club	2022 Futures - Santa Clara	2023 Futures (LCM)
167	1:57.00	Daniel Simoes		18	200 FR LCM	AM	Seneca Valley Swim Club	2022 AM LC Junior Olympics	2023 Futures (LCM)
168	1:57.01	Logan Townsend		18	200 FR LCM	IL	Maverick Swim Club	2022 IL LCM Senior Championships	2023 Futures (LCM)
169	1:57.02	Ethan Purcell		18	200 FR LCM	SI	Unattached	2022 CA MVN Fran Crippen SMOC	2022 Futures (LCM)
170	1:57.03	Gage Hulbert		18	200 FR LCM	FL	Bolles School Sharks	2022 FL BSS TYR June Classic	2023 Futures (LCM)
171	1:57.05	Ben Grottle		18	200 FR LCM	GA	SwimAtlanta	2022 GA LC Senior State Championship	2023 Futures (LCM)
171	1:57.05	Alex Hazlett		18	200 FR LCM	CT	Greenwich YWCA Dolphins Swm Tm	2022 IN NCSA Summer Swimming Championship	2023 Futures (LCM)
173	1:57.13	Ben Huffman		18	200 FR LCM	PV	Occoquan Swimming Inc	2022 VA EZ LC Speedo Super Sectional	2022 Futures (LCM)
174	1:57.16	Sam Campbell		18	200 FR LCM	OHO	Dayton Raiders	2022 MI Eric Namesnik Memorial Open	2022 Futures (LCM)
175	1:57.17	Jack Maketa		18	200 FR LCM	MA	Germantown Academy Aquatic Club	2022 MA JW Summer Solstice	2022 Futures (LCM)
176	1:57.20	Erik Linseisen		18	200 FR LCM	NE	Edge Swim Club	2022 NE BGSC LCM Seniors	2023 Futures (LCM)
176	1:57.20	Jackson Veltrop		18	200 FR LCM	MV	Columbia Swim Club	2022 MN Futures Championships Minnesota	2023 Futures (LCM)
178	1:57.21	Henry Morrissey		18	200 FR LCM	MA	Germantown Academy Aquatic Club	2022 NJ SCAR Memorial Day	2022 Futures (LCM)
179	1:57.22	Sidd Ojha		18	200 FR LCM	IL	Patriot Aquatic Club	2022 MN Futures Championships Minnesota	2023 Futures (LCM)
180	1:57.27r	Gavin Weis		18	200 FR LCM	OHO	United Swim Association	2022 IN Spring Speedo Sectionals	2022 Futures (LCM)
181	1:57.28	Pace Edwards		18	200 FR LCM	FG	Flood Aquatics Swim Team	2022 FG Senior Championships	2023 Futures (LCM)
182	1:57.30	Tommy Palmer		18	200 FR LCM	MW	Lincoln Select Swimming	2022 MV Region VIII Speedo Summer Meet	2023 Futures (LCM)
182	1:57.30	Caleb Ellis		18	200 FR LCM	MV	Empire KC Swim Club	2022 MV Region VIII Speedo Summer Meet	2022 Futures (LCM)
184	1:57.32	Tate Cutler		18	200 FR LCM	SN	DART Swimming	2022 CC Arena Grand Challenge	2023 Futures (LCM)
184	1:57.32	Andrew Zettle		18	200 FR LCM	ST	Longhorn Aquatics	2022 Speedo Junior National Ch	2023 Futures (LCM)
186	1:57.33	Lewis Treggiden	Yes	18	200 FR LCM	SE	Auburn University	2022 GA Speedo Atlanta Classic	2022 Futures (LCM)
186	1:57.33	Evan Fentress		18	200 FR LCM	OHO	Milford Area Swim Team	2022 OH Tim Meyers LC Senior Champs	2022 Futures (LCM)
188	1:57.35	Sammy Quigg		18	200 FR LCM	FL	Rocoa Rockets	2022 Futures - Cary	2023 Futures (LCM)
189	1:57.38	Fletcher Hayes		18	200 FR LCM	SE	Auburn University	2022 SE Richard Quick Invitational	2022 Futures (LCM)
190	1:57.39	Kevin Park		18	200 FR LCM	OR	Tualatin Hills Swim Club	Mel Zajac Jr. International 20	2023 Futures (LCM)
191	1:57.42	Tona Zinn		18	200 FR LCM	CA	SOCAL Aquatics Association	2022 CA SCS/RMDA June Age Group	2023 Futures (LCM)
192	1:57.44	John Hayes		18	200 FR LCM	KY	Cardinal Aquatics	2022 IN CGAC Mid Summer Spectacular	2023 Futures (LCM)
193	1:57.45	Massimo Reyna		18	200 FR LCM	CA	Rose Bowl Aquatics	2022 Futures - Santa Clara	2023 Futures (LCM)
194	1:57.46	Max Dow		18	200 FR LCM	MN	Aquajets Swim Team	2022 MN MNSI Senior State	2023 Futures (LCM)
