Rank	Swim Time	Name	Foreign	Age	Event	LSC	Team	Meet	Time Standard
77	4:38.45	Nick Bracall		18	400 IM LCM	SC	Y-Spartaquatics Swim Club	2023 NC YMCA Long Course Nationals	2024 Futures (LCM)
78	4:38.46	Thomas Farney		18	400 IM LCM	VA	NOVA of Virginia Aquatics, Inc	2023 VA LC Senior Champs	2023 Futures (LCM)
79	4:38.70	Malcolm Slater		18	400 IM LCM	IN	Zionsville Swim Club	2023 IN NCSA Summer Swimming Championships	2024 Futures (LCM)
80	4:38.74	Owen Dankert		18	400 IM LCM	IN	Fort Wayne Swim Team	2023 IN Senior State LCM Championships	2023 Futures (LCM)
81	4:38.79	Asher Good		18	400 IM LCM	AZ	Scottsdale Aquatic Club	2023 OR THSC SUMMER CLASSIC	2023 Futures (LCM)
82	4:39.05	Cody Vertin		18	400 IM LCM	SD	Brookings Swim Club	2023 Speedo Junior National Championships Time Trials	2024 Futures (LCM)
83	4:39.31	Aidan Spaulding		18	400 IM LCM	ST	Waterloo Swimming	2023 Futures Championships - San Antonio, TX - Cap Reached	2024 Futures (LCM)
84	4:39.53	Ben Tunila		18	400 IM LCM	CA	Swim Torrance	2023 CA SCS/CANY June Age Group Invite	2024 Futures (LCM)
85	4:39.56	Drew Vanden Heuvel		18	400 IM LCM	FL	Sarasota Tsunami Swim Team	2023 Futures - Ocala	2024 Futures (LCM)
85	4:39.56	Jordan Kelly		18	400 IM LCM	PV	Nation's Capital Swim Club	2023 Futures Championships - Richmond, VA - CAP REACHED	2024 Futures (LCM)
87	4:39.61	McKee Thorsen		18	400 IM LCM	ST	Unattached	2023 ST TXLA Speedo SZ LC Sectional Championships	2023 Futures (LCM)
88	4:39.69	Sean Kelty		18	400 IM LCM	NC	Hickory Foundation YMCA Seahorse Swim Team	2023 NC YMCA Long Course Nationals	2024 Futures (LCM)
89	4:39.80	Haihan Xu		18	400 IM LCM	AM	Seneca Valley Swim Club	2023 AM LC Age Group Championships	2024 Futures (LCM)
89	4:39.80	Truman Breithaupt		18	400 IM LCM	LA	Nu Wave Swim Club	2023 LA Louisiana Senior Long Course State Championship	2024 Futures (LCM)
91	4:39.93	Jed Garner		18	400 IM LCM	PV	Rockville Montgomery Swim Club	2023 VA EZ LC Speedo Super Sectional	2023 Futures (LCM)
92	4:40.02	Kyle Huang		18	400 IM LCM	PC	SUNN Swimming	2023 CA CA-NV Summer Sectionals	2023 Futures (LCM)
93	4:40.03	Marco Minai		18	400 IM LCM	PV	Nation's Capital Swim Club	2023 Futures Championships - Richmond, VA - CAP REACHED	2024 Futures (LCM)
94	4:40.24	Tanner Beck		18	400 IM LCM	CA	Sandpipers Of Nevada	2023 Futures - Sacramento, CA	2024 Futures (LCM)
95	4:40.26	Britton Spann		18	400 IM LCM	GA	Dynamo Swim Club	2023 GA Speedo Atlanta Classic	2023 Futures (LCM)
96	4:40.48	Will Jones		18	400 IM LCM	UT	Olympus Aquatics	2023 UT CHAT Invitational	2023 Futures (LCM)
97	4:40.57	Bobby DiNunzio		18	400 IM LCM	VA	Tide Swimming	2023 VA TIDE Speedo Shockwave	2023 Futures (LCM)
98	4:40.58	Carson Ricker		18	400 IM LCM	MI	Utica Shelby Swim Club	2023 Speedo Junior National Championships	2024 Futures (LCM)
99	4:40.61	Krishna Clarke		18	400 IM LCM	NM	Charger Aquatics	2023 CC Arena Western Zone Senior Championships	2024 Futures (LCM)
100	4:40.67	Daniel Choi		18	400 IM LCM	GU	Cypress Fairbanks Swim Club	2023 GU FCST Summer Splash	2023 Futures (LCM)
101	4:40.69	Zachary Ponder		18	400 IM LCM	LA	Christus Louisiana Aquatic Club	2023 LA Louisiana Senior Long Course State Championship	2023 Futures (LCM)
101	4:40.69	Wyatt Miner		18	400 IM LCM	CA	Riverside Aquatics Association	2023 Futures - Sacramento, CA	2024 Futures (LCM)
103	4:40.71	Andrew Christensen		18	400 IM LCM	FL	Blue Dolfins	2023 FL Patriot Aquatics Long Course Invitational	2023 Futures (LCM)
104	4:40.73	Kirill Sidorko	Yes	18	400 IM LCM	IL	Unattached	2023 TYR Pro Swim Series Westmont	2023 Futures (LCM)
105	4:41.08	Nate Germonprez		18	400 IM LCM	MW	iNspire Swim Team	2023 MW SO Spring Classic	2023 Futures (LCM)
106	4:41.14	David Schmitt		18	400 IM LCM	CA	Evolution Racing Club	2023 TYR Pro Swim Series Mission Viejo	2023 Futures (LCM)
107	4:41.17	Liam Gilman		18	400 IM LCM	OR	Bend Swim Club	2023 Futures - Sacramento, CA	2024 Futures (LCM)
108	4:41.23	Max Christensen		18	400 IM LCM	OHO	Mason Manta Rays	2023 OH Tim Myers Memorial LC Senior Champ	2024 Futures (LCM)
109	4:41.34	Teddy Blake		18	400 IM LCM	NC	YMCA of the Triangle Area Swim Team	2023 FL Last Splash Invitational	2024 Futures (LCM)
110	4:41.72	Luke Leonidas		18	400 IM LCM	MN	University of Minnesota	2023 IA DSMY Trudy Hancock Memorial Invite	2023 Futures (LCM)
111	4:42.00	James Tao		18	400 IM LCM	MA	Jersey Wahoos	2023 MA Long Course Senior Championships	2023 Futures (LCM)
111	4:42.00	Craig Bohlman		18	400 IM LCM	VA	NOVA of Virginia Aquatics, Inc	2023 VA NOVA LC Senior Classic	2024 Futures (LCM)
113	4:42.09	Willi Dunlap		18	400 IM LCM	NC	TAC Titans	2023 Futures - Ocala	2024 Futures (LCM)
114	4:42.10	Marc Heide		18	400 IM LCM	MN	Riptide	2023 MN NSAC Minnesota Senior LC State Championship	2024 Futures (LCM)
114	4:42.10	Luke Weber	Yes	18	400 IM LCM	NC	SwimMAC Carolina	2023 Futures - Ocala	2024 Futures (LCM)
116	4:42.15	Derek Long		18	400 IM LCM	MV	Tsunami Swim Team of K.C.	2023 MV CSC Region VIII Sectional Championships	2023 Futures (LCM)
117	4:42.20	Caleb Kubiak		18	400 IM LCM	WI	Ozaukee Aquatics	2023 WI 13 & OVER LONG COURSE STATE CHAMPIONSHIPS	2024 Futures (LCM)
118	4:42.45	Nino Maruszewski		18	400 IM LCM	IL	NASA Wildcat Aquatics	2023 Futures Championships - West Fargo, ND	2020-2024 AAA
119	4:42.46	Crash Ackerly		18	400 IM LCM	VA	NOVA of Virginia Aquatics, Inc	2023 VA NOVA LC Senior Classic	2020-2024 AAA
120	4:42.49	Josean Massucco		18	400 IM LCM	SE	Baylor Swim Club	2023 PR Puerto Rico International Swim	2020-2024 AAA
121	4:42.51	Zachary Jones		18	400 IM LCM	FL	Bolles School Sharks	2023 Futures - Ocala	2020-2024 AAA
122	4:42.59	Dan Godino		18	400 IM LCM	CT	Regional YMCA of Western Connecticut Makos	2023 NC YMCA Long Course Nationals	2020-2024 AAA
123	4:42.64	Honza Zika		18	400 IM LCM	CA	Unattached	2023 CA TYR Fran Crippen Swim Meet of Champions at MVN	2020-2024 AAA
124	4:42.65	Jack Myers		18	400 IM LCM	IL	YWCA Flying Fish	2023 IL Illinois Swimming Summer Senior Championships	2020-2024 AAA
125	4:42.70	Lawson Thomas		18	400 IM LCM	ST	Austin Swim Club	2023 Futures Championships - West Fargo, ND	2020-2024 AAA
126	4:42.75	Grant Chapa		18	400 IM LCM	NT	Metroplex Aquatics	2023 NT MARS 15th Annual Bill Nixon Memorial Meet	2020-2024 AAA
127	4:42.86	Colton Bennett		18	400 IM LCM	ST	Texas Gold	2023 ST TXLA Speedo SZ LC Sectional Championships	2020-2024 AAA
128	4:42.93	Henry Campbell		18	400 IM LCM	NE	Crimson Aquatics	2023 VA EZ LC Speedo Super Sectional	2020-2024 AAA
129	4:42.99	Caleb Bailey		18	400 IM LCM	SC	Southern Tide Swim Club	2023 SC GAME South Carolina Long Course Senior LSC Championship	2020-2024 AAA
130	4:43.00	Colin Cosgrove		18	400 IM LCM	AZ	Scottsdale Aquatic Club	2023 OR THSC SUMMER CLASSIC	2020-2024 AAA
131	4:43.03	Adam McCurdy		18	400 IM LCM	IN	Fort Wayne Swim Team	2023 IN CZ East Spring Speedo Sectional	2020-2024 AAA
132	4:43.13	Ryan Lee		18	400 IM LCM	MA	Keystone Aquatics	2023 MA Long Course Senior Championships	2020-2024 AAA
133	4:43.17	Trevor Hudson		18	400 IM LCM	VA	Stingrays Swim Team	2023 VA LC Senior Champs	2020-2024 AAA
134	4:43.44	Maximus Wilson		18	400 IM LCM	CA	Riverside Aquatics Association	2023 CA SCS/RAA Summer Age Group Champs	2020-2024 AAA
135	4:43.49	Aiden Hall		18	400 IM LCM	VA	NOVA of Virginia Aquatics, Inc	2023 VA LC Senior Champs	2020-2024 AAA
136	4:43.63	Mason Kajfosz		18	400 IM LCM	CO	Highlands Ranch Aquatics	2023 SE TNAQ June Invitational	2020-2024 AAA
137	4:43.82	Brady Beyer		18	400 IM LCM	IN	Unattached	2023 IN Senior State LCM Championships	2020-2024 AAA
138	4:43.91	Aiden Bunker		18	400 IM LCM	AM	Franklin Area Swim Team	2023 Futures Championships - Richmond, VA - CAP REACHED	2020-2024 AAA
139	4:44.05	Jp Vanderloo		18	400 IM LCM	PV	Nation's Capital Swim Club	2023 Futures Championships - Richmond, VA - CAP REACHED	2020-2024 AAA
139	4:44.05	Julius Tuguinay		18	400 IM LCM	PN	Olympic Cascade Aquatics	2023 PN SMAC Summer Classic	2020-2024 AAA
141	4:44.08	Riley Oakes		18	400 IM LCM	SE	Ensworth Aquatics	2023 SE Southeastern Long Course Championships	2020-2024 AAA
142	4:44.27	Spencer Merodio		18	400 IM LCM	SN	DART Swimming	2023 Futures - Sacramento, CA	2020-2024 AAA
143	4:44.34	Gavin Danze		18	400 IM LCM	MA	Greater Philadelphia Aquatic Club	2023 MA Long Course Senior Championships	2020-2024 AAA
144	4:44.38	Brady Tierney		18	400 IM LCM	MA	Plymouth Whitemarsh Aquatics	2023 MA Long Course Senior Championships	2020-2024 AAA
145	4:44.50	Roberto Bonilla Flores	Yes	18	400 IM LCM	GU	The Woodlands Swim Team	2023 Futures Championships - San Antonio, TX - Cap Reached	2020-2024 AAA
146	4:44.55	Jake Regenwetter		18	400 IM LCM	NE	Unattached	2023 NE BGSC Season Opener	2020-2024 AAA
147	4:44.66	Cole Wilson		18	400 IM LCM	IA	Black Hawk Area Swim Team	2023 Futures Championships - West Fargo, ND	2020-2024 AAA
148	4:44.68	Josh Noll		18	400 IM LCM	OZ	CSP Tideriders	2023 OZ CSP 85th Summer Invitational	2020-2024 AAA
149	4:44.72	Riley Clinton		18	400 IM LCM	CA	Sandpipers Of Nevada	2023 AZ MAC Narwhal Invite	2020-2024 AAA
150	4:44.74	Caleb Rinchack	Yes	18	400 IM LCM	FL	Indian River Aquatics	2023 PR Puerto Rico International Swim	2020-2024 AAA
151	4:44.77	James Coffey		18	400 IM LCM	IA	Greater Des Moines YMCA	2023 IA Speedo Section Summer Champs CZ North	2020-2024 AAA
152	4:44.89	Connor Carlile		18	400 IM LCM	IN	Newburgh Sea Creatures	2023 OZ CSP 85th Summer Invitational	2020-2024 AAA
153	4:44.93	Nathaniel D'Aloisio		18	400 IM LCM	CA	Lakewood Aquatics	2023 CA SCS/NOVA June Age Group Invite	2020-2024 AAA
154	4:44.99	Scott Lloyd		18	400 IM LCM	NC	North Carolina Aquatic Club	2023 NC ESSZ Senior Sectionals	2020-2024 AAA
155	4:45.01	Hill Harchelroad		18	400 IM LCM	SE	Wake Aquatics	2023 SE Southeastern Long Course Championships	2020-2024 AAA
156	4:45.08	Austin Cutcher		18	400 IM LCM	OHO	Northern KY Clippers Swimming	2023 OH Central Zone LC East Sectional	2020-2024 AAA
157	4:45.24	Cooper Costello		18	400 IM LCM	CA	Santa Barbara Swim Club	2023 Futures - Sacramento, CA	2020-2024 AAA
158	4:45.26	Jack Abrams		18	400 IM LCM	SC	Wahoo Aquatic Club	2023 SC GAME South Carolina Long Course Senior LSC Championship	2020-2024 AAA
159	4:45.37	Ralphie Weakland		18	400 IM LCM	FL	Episcopal AmberJax	2023 Futures - Ocala	2020-2024 AAA
160	4:45.59	Jack Nussbaum		18	400 IM LCM	VA	H2okie Aquatics	2023 VA LC Senior Champs	2020-2024 AAA
161	4:45.71	Hayden Tupper		18	400 IM LCM	PC	Pleasanton Seahawks	2023 PC SCSC Superleague Summer LC Finals	2020-2024 AAA
162	4:45.72	Joe Broadway		18	400 IM LCM	IL	Hinsdale Swim Club	2023 IL Illinois Swimming Summer Senior Championships	2020-2024 AAA
163	4:45.74	Nathan Welker		18	400 IM LCM	MA	York YMCA	2023 MA CC Chargers Challenge Long Course Closed Invitational	2020-2024 AAA
164	4:45.75	Evan Larson		18	400 IM LCM	FL	Bolles School Sharks	2023 Futures - Ocala	2020-2024 AAA
165	4:45.82	Antoni Staszkiewicz		18	400 IM LCM	LA	Crawfish Aquatics	2023 LA Louisiana Senior Long Course State Championship	2020-2024 AAA
166	4:45.93	Tommy Moul		18	400 IM LCM	MA	Upper Main Line YMCA	2023 MA RAYS LC Stakes	2020-2024 AAA
167	4:46.00	Jacob Bell		18	400 IM LCM	WT	City Of Midland Swim Team	2023 FL ISCA International Senior Cup	2020-2024 AAA
168	4:46.02	Diego Rangel		18	400 IM LCM	GU	Premier Aquatics Club of Klein	2023 GU ESCA June LC Open Meet	2020-2024 AAA
169	4:46.07	Luke Martens		18	400 IM LCM	IL	Fox Valley Swim Team	2023 Speedo Junior National Championships Time Trials	2020-2024 AAA
170	4:46.09	Lucas Chacon		18	400 IM LCM	SE	Baylor Swim Club	2023 SE Southeastern Long Course Championships	2020-2024 AAA
171	4:46.12	Nathan Bell		18	400 IM LCM	WT	City Of Midland Swim Team	2023 FL ISCA International Senior Cup	2020-2024 AAA
172	4:46.18	Theodore Dietrich		18	400 IM LCM	PV	All Star Aquatics	2023 FL ISCA International Senior Cup	2020-2024 AAA
173	4:46.22	Matt Walden		18	400 IM LCM	NE	Bluefish Swim Club	2023 IN CZ East Spring Speedo Sectional	2020-2024 AAA
174	4:46.30	Michael Boelens		18	400 IM LCM	IL	Barrington Swim Club	2023 IA Speedo Section Summer Champs CZ North	2020-2024 AAA
175	4:46.32	Evan Lyons		18	400 IM LCM	NE	Bluefish Swim Club	2023 NE BGSC New England Senior Championship	2020-2024 AAA
176	4:46.50	Ryan Knipp		18	400 IM LCM	IN	Boilermaker Aquatics	2023 Speedo Junior National Championships Time Trials	2020-2024 AAA
177	4:47.12	Enrique Rodriguez	Yes	18	400 IM LCM	FG	South Florida Aquatic Club	2023 FL Southern Zone South Sectional Championships	2020-2024 AAA
178	4:47.15	Sebastian Trujillo		18	400 IM LCM	FL	Rocket Swimming	2023 FL ISCA Summer Senior Blast	2020-2024 AAA
179	4:47.27	Ryan Pak		18	400 IM LCM	PN	Seattle Metropolitan Aquatic Club	2023 PN Senior Long Course Champs	2020-2024 AAA
180	4:47.37	Seth Basinger		18	400 IM LCM	FL	Patriot Aquatics	2023 FL Patriot Aquatics Long Course Invitational	2020-2024 AAA
181	4:47.61	Alex Pierce		18	400 IM LCM	IL	Fox Valley Park District Riptides	2023 IL Illinois Swimming Summer Senior Championships	2020-2024 AAA
182	4:47.65	Xander Schreck		18	400 IM LCM	VA	NOVA of Virginia Aquatics, Inc	2023 VA LC Senior Champs	2020-2024 AAA
183	4:47.67	Lucas Motley		18	400 IM LCM	CO	Montrose Marlins Swim Club	2023 CC Arena Western Zone Senior Championships	2020-2024 AAA
184	4:47.81	Tyler Hansen		18	400 IM LCM	WI	Elmbrook Swim Club	2023 Indy Spring Cup - CAP REACHED	2020-2024 AAA
185	4:47.89	Aidan Tenkhoff		18	400 IM LCM	NT	Metroplex Aquatics	2023 NT MTRO American Long Course	2020-2024 AAA
186	4:47.90	Porawat Bunditkitsada	Yes	18	400 IM LCM	FL	Bolles School Sharks	2023 Speedo Junior National Championships Time Trials	2020-2024 AAA
187	4:47.95	Ryan Song		18	400 IM LCM	CA	Swim Torrance	2023 CA SCS/CANY June Age Group Invite	2020-2024 AAA
188	4:47.98	Walter Christman		18	400 IM LCM	GA	Dynamo Swim Club	2023 GA Speedo Atlanta Classic	2020-2024 AAA
189	4:48.07	Jake Prevatte		18	400 IM LCM	SC	Y-Spartaquatics Swim Club	2023 NC YMCA Long Course Nationals	2020-2024 AAA
190	4:48.11	Jack Ferguson		18	400 IM LCM	CT	Cougar Aquatic Team	2023 CT LC Senior Championships	2020-2024 AAA
190	4:48.11	Max Moen		18	400 IM LCM	MA	Diamond State Aquatics	2023 Futures Championships - Richmond, VA - CAP REACHED	2020-2024 AAA
192	4:48.12	Pierce Downs		18	400 IM LCM	CA	Los Angeles Swim Club	2023 CA Los Angeles Invite	2020-2024 AAA
