Rank	Swim Time	Name	Foreign	Age	Event	LSC	Team	Meet	Time Standard
27	2:03.69	Kellen Russell		18	200 FL LCM	NC	TAC Titans	2022 Futures - Cary	2022 Winter US Open (LCM)
28	2:03.77	Tate Cutler		18	200 FL LCM	SN	DART Swimming	2022 PC SCSC Futures West	2022 Winter US Open (LCM)
29	2:03.98	Nikolas Wheeler		18	200 FL LCM	MN	Rochester Swim Club	2022 Speedo Junior National Ch	2023 Summer Juniors (LCM)
30	2:04.08	Max Cahill		18	200 FL LCM	CA	Rose Bowl Aquatics	2022 TT Speedo Junior National Ch	2023 Summer Juniors (LCM)
31	2:04.10	Baylor Nelson		18	200 FL LCM	NC	SwimMAC Carolina	2022 NC SGSA Eastern Invitational	2022 Summer Juniors (LCM)
32	2:04.19	Keegan McKenney		18	200 FL LCM	ME	Coastal Maine Aquatics	2022 IN NCSA Summer Swimming Championships2	2023 Summer Juniors (LCM)
33	2:05.02	Jack Anderson		18	200 FL LCM	KY	Lakeside Swim Team	2022 KY 13&Over LCM State Championships	2023 Summer Juniors (LCM)
34	2:05.19	Caden Davis		18	200 FL LCM	MI	Michigan Lakeshore Aquatics	2022 NC Futures Championships Cary	2022 Winter Juniors (SCY)
35	2:05.36	Stephen Jones		18	200 FL LCM	GA	Savannah Swim Team	2022 GA LC Senior State Championship	2022 Winter Juniors (SCY)
36	2:05.42	Carson Wolf		18	200 FL LCM	MI	Liquid Lightning	2022 IN NCSA Summer Swimming Championships2	2022 Winter Juniors (SCY)
37	2:05.44	Alejandro Kincaid		18	200 FL LCM	IN	Unattached	2022 IN Senior LCM Championships	2022 Winter Juniors (SCY)
38	2:05.46	Shane Wynne		18	200 FL LCM	CT	Cheshire Y Sea Dog Swim Club	2022 FL ISCA Summer Senior Blast	2022 Winter Juniors (SCY)
39	2:05.50	Evan O'Dea		18	200 FL LCM	MR	Freedom Aquatics	2022 NJ EEX JS Mace Memorial Summer Sizzle	2022 Winter Juniors (SCY)
40	2:05.60	Alex Fu		18	200 FL LCM	GU	First Colony Swim Team, Inc.	2022 TT Speedo Junior National Ch	2022 Winter Juniors (SCY)
41	2:05.70	Seth Roach		18	200 FL LCM	GA	Southern Crescent Aquatic Team	2022 GA LC Senior State Championship	2022 Winter Juniors (SCY)
42	2:05.88	Isaac Wilson		18	200 FL LCM	KY	Lakeside Swim Team	2022 IN NCSA Summer Swimming Championships	2022 Winter Juniors (SCY)
42	2:05.88	Evan Fentress		18	200 FL LCM	OHO	Milford Area Swim Team	2022 Speedo Junior National Ch	2022 Winter Juniors (SCY)
44	2:05.97	Charlie Crush		18	200 FL LCM	KY	Lakeside Swim Team	2022 IN NCSA Summer Swimming Championships	2022 Winter Juniors (SCY)
44	2:05.97	Alec Enyeart		18	200 FL LCM	MV	Tsunami Swim Team of K.C.	2022 MV EKC Rose Memorial Invitational	2022 Winter Juniors (SCY)
46	2:06.03	Wyatt Pena		18	200 FL LCM	NC	TAC Titans	2022 Futures - Cary	2022 Winter Juniors (SCY)
47	2:06.14	Drew Jalbert		18	200 FL LCM	CT	Connecticut Aquatic Club	2022 Speedo Junior National Ch	2022 Winter Juniors (SCY)
48	2:06.22	William Tennison		18	200 FL LCM	GU	Swim Streamline at Northampton	2022 IN NCSA Summer Swimming Championship	2022 Winter Juniors (SCY)
49	2:06.66	Jack Luken		18	200 FL LCM	AZ	Gold Medal Swim Club	2022 Futures Championships College Station	2023 Futures (LCM)
50	2:06.71	Brandon Miller		18	200 FL LCM	NC	North Carolina Aquatic Club	2022 NC ESSZ Summer Sectionals	2023 Futures (LCM)
51	2:06.81	Aiden Leamer		18	200 FL LCM	OHO	Countryside YMCA	2022 OH AP SWOYSL LC Championship	2022 Futures (LCM)
52	2:06.86	Colby Hughes		18	200 FL LCM	SI	South Bay Aquatics	2022 SI SOL ALL AGES BB MIN	2022 Futures (LCM)
53	2:06.92	Charlie Jones		18	200 FL LCM	NC	East Carolina Aquatics	2022 Speedo Junior National Ch	2023 Futures (LCM)
54	2:06.96	Brian Lee		18	200 FL LCM	PN	Bellevue Club Swim Team	2022 TYR Pro Swim Series - West	2022 Futures (LCM)
55	2:06.98	Andrew Blusiewicz		18	200 FL LCM	NE	Unattached	2022 PV LC Open Championships	2023 Futures (LCM)
56	2:07.01	Shawn Mohseni		18	200 FL LCM	NT	Mansfield Aquatic Club	2022-NT American Long Course Meet	2023 Futures (LCM)
57	2:07.05	Eli Stoll		18	200 FL LCM	OHO	Greater Columbus Swim Tm Of Oh	2022 IN Spring Speedo Sectionals	2022 Futures (LCM)
58	2:07.10	Parker Reynolds		18	200 FL LCM	CA	Santa Maria Swim Club	2022 CC Arena Grand Challenge	2023 Futures (LCM)
59	2:07.12	Shane Burns		18	200 FL LCM	ST	Longhorn Aquatics	2022 ST TXLA Speedo Southern Sectionals	2022 Futures (LCM)
60	2:07.14	Andrew Huang		18	200 FL LCM	OR	Lake Oswego Swim Club	2022 Speedo Junior National Ch	2023 Futures (LCM)
61	2:07.18	Jeffrey Cochran		18	200 FL LCM	LA	YMCA of Northwest Louisiana	2022 LA Senior LC State Championships	2022 Futures (LCM)
62	2:07.21	Aidan White		18	200 FL LCM	MV	Kansas City Blazers	2022 MN Futures Championships Minnesota	2023 Futures (LCM)
63	2:07.34	Matt Freund		18	200 FL LCM	NJ	North Jersey Barracudas	2022 LE Futures Championships Geneva	2023 Futures (LCM)
64	2:07.38	Dylan Felt		18	200 FL LCM	FG	Swim Fort Lauderdale	2022 FG Senior Championships	2023 Futures (LCM)
65	2:07.43	Ethan Manske		18	200 FL LCM	NM	Charger Aquatics	2022 SN Finals - Western Zone Senior Ch	2023 Futures (LCM)
66	2:07.51	Riley Stewart		18	200 FL LCM	AZ	Flying Fish Arizona Swim Team	2022 AZ LC Senior State Championship	2022 Futures (LCM)
67	2:07.53	Harrison Ranier		18	200 FL LCM	NC	SwimMAC Carolina	2022 Speedo Junior National Ch	2023 Futures (LCM)
68	2:07.60	Brice Barrieault		18	200 FL LCM	CA	Sandpipers Of Nevada	2022 CA RMDA Road to 2022 LCM Finals	2022 Futures (LCM)
69	2:07.66	Billy Picht		18	200 FL LCM	PC	Otter Swim Club	2022 SN Summer CA-NV Sectional-CC	2023 Futures (LCM)
70	2:07.72	Davis Bonebrake		18	200 FL LCM	NE	Commonwealth Swimming	2022 NI EZ Speedo Sectional (LCM) Buffalo	2022 Futures (LCM)
71	2:07.81	Will Newlands		18	200 FL LCM	IL	New Trier Aquatics	2022 FL ISCA Summer Senior Blast	2023 Futures (LCM)
72	2:07.84	John Prucha		18	200 FL LCM	NC	TAC Titans	2022 NC Futures Championships Cary	2023 Futures (LCM)
73	2:07.91	Owen Watkins		18	200 FL LCM	CO	Fort Collins Area Swim Team	2022 Speedo Junior National Ch	2023 Futures (LCM)
74	2:07.98	Drew Jordan		18	200 FL LCM	SE	City of Mobile Swim Association	2022 SE Richard Quick Invitational	2023 Futures (LCM)
74	2:07.98	Cale Martter		18	200 FL LCM	GA	Dynamo Swim Club	2022 Speedo Junior National Ch	2023 Futures (LCM)
76	2:08.04	Justin Finkel		18	200 FL LCM	CT	Cheshire Y Sea Dog Swim Club	2022 CT Senior Championship LC	2022 Futures (LCM)
77	2:08.08	Matthew McLean		18	200 FL LCM	FL	Blue Wave Swimming	2022 NC SFAC AAU Junior Olympics	2023 Futures (LCM)
78	2:08.13	Alec Filipovic		18	200 FL LCM	IL	St Charles Swim Team	2022 MN USAS Speedo Meet	2022 Futures (LCM)
79	2:08.31	Liam Lynk		18	200 FL LCM	NJ	Lakeland Hills YMCA	2022 NC AP LC YMCA Nationals	2022 Futures (LCM)
80	2:08.32	Niko Natsvlishvili	Yes	18	200 FL LCM	PV	Rockville Montgomery Swim Club	2022 PV LC Open Championships	2022 Futures (LCM)
81	2:08.35	Jacque Wenger		18	200 FL LCM	SI	Unattached	2022 TYR Pro Swim Series - Mis	2022 Futures (LCM)
82	2:08.37	Matthew Walker		18	200 FL LCM	MN	Aquajets Swim Team	2022 MN AQJT Aquajets Summer Invite	2022 Futures (LCM)
83	2:08.46	Chad Morrison		18	200 FL LCM	SI	Tritons Aquatic Club	2022 TT Speedo Junior National Ch	2023 Futures (LCM)
84	2:08.52	Dillon Edge		18	200 FL LCM	OHO	Dayton Raiders	2022 MI Eric Namesnik Memorial Open	2022 Futures (LCM)
85	2:08.54	Connor Martilla		18	200 FL LCM	CA	Riverside Aquatics Association	2022 Futures - Santa Clara	2023 Futures (LCM)
86	2:08.55	Ashton Temme		18	200 FL LCM	VA	Tide Swimming	2022 VA EZ LC Speedo Super Sectional	2022 Futures (LCM)
87	2:08.66	Sam Kohm		18	200 FL LCM	NC	TAC Titans	2022 NC ESSZ Summer Sectionals	2022 Futures (LCM)
88	2:08.70	Kevin Truscio		18	200 FL LCM	NJ	YMCA of Greater Monmouth County	2022 NC AP LC YMCA Nationals	2022 Futures (LCM)
89	2:08.74	Holden Sanders		18	200 FL LCM	SE	Crimson Tide Aquatics	2022 SE LC Championships	2023 Futures (LCM)
90	2:08.82	Coby Berkeley		18	200 FL LCM	NC	Mecklenburg Swim Association	2022 NC Futures Championships Cary	2023 Futures (LCM)
91	2:08.85	Blaise Swartwood		18	200 FL LCM	HI	Kamehameha Swim Club	2022 Futures - Santa Clara	2023 Futures (LCM)
92	2:08.89	Ryan McHugh		18	200 FL LCM	MA	Lower Moreland Swimming	2022 Futures - Geneva	2023 Futures (LCM)
93	2:08.93	Tyler Schroeder		18	200 FL LCM	GA	SwimAtlanta	2022 Speedo Junior National Ch	2023 Futures (LCM)
94	2:08.96	Wyatt Miller		18	200 FL LCM	CA	Evolution Racing Club	2022 USA Swimming Futures - SC	2023 Futures (LCM)
95	2:09.02	Gabriel Oliveira		18	200 FL LCM	CA	Lakewood Aquatics	2022 SN Finals - Western Zone Senior Ch	2023 Futures (LCM)
96	2:09.05	Henrik Barck		18	200 FL LCM	PC	Orinda Aquatics	2022 SN Summer CA-NV Sectional-CC	2023 Futures (LCM)
97	2:09.07	Phil Bianco		18	200 FL LCM	AD	Adirondack Bluefins	2022 AM LC Eastern Zone SR Championship	2023 Futures (LCM)
98	2:09.14	Christopher Chang		18	200 FL LCM	NJ	Scarlet Aquatics	2022 NC SwimMAC Martha McKee Meet	2022 Futures (LCM)
98	2:09.14	Austin De La O		18	200 FL LCM	CA	SOCAL Aquatics Association	2022 CA Speedo Grand Challenge	2022 Futures (LCM)
100	2:09.16	Thomas Askew		18	200 FL LCM	GA	Athens Bulldog Swim Club	2022 GA LC Senior State Championship	2023 Futures (LCM)
101	2:09.30	Ryan Mayo		18	200 FL LCM	MW	Aquatic Club of Elkhorn	2022 MN Futures Championships Minnesota	2023 Futures (LCM)
102	2:09.38	Kirill Luka		18	200 FL LCM	FL	Sarasota Sharks	2022 FL SZ South Sectionals Championships	2022 Futures (LCM)
103	2:09.39	Graham Seaver		18	200 FL LCM	IN	Carmel Swim Club	2022 IN Spring Speedo Sectionals	2022 Futures (LCM)
103	2:09.39	Caleb Ozenne		18	200 FL LCM	GU	Eagle Swimming Association	2022 ST TXLA Speedo Southern Sectionals	2022 Futures (LCM)
105	2:09.42	Seth Lackey		18	200 FL LCM	ST	Streamline Aquatics	2022 ST TXLA Speedo Southern Sectionals	2022 Futures (LCM)
106	2:09.43	Colby Raffel		18	200 FL LCM	AZ	Phoenix Swim Club	2022 AZ LC Senior State Championship	2023 Futures (LCM)
107	2:09.50	Kenta Chiyo	Yes	18	200 FL LCM	CA	Unattached	2022 CA SCS/RMDA LC Sr Meet	2022 Futures (LCM)
108	2:09.57	Charlie Krone		18	200 FL LCM	IN	Zionsville Swim Club	2022 Speedo Junior National Ch	2023 Futures (LCM)
109	2:09.69	Javier Pena Reyes		18	200 FL LCM	GU	The Woodlands Swim Team	2022 Futures Championships - C	2023 Futures (LCM)
110	2:09.72	Ethan Russell		18	200 FL LCM	FL	Fast Falcons	2022 NC Futures Championships Cary	2023 Futures (LCM)
111	2:09.75	Ian Hewett		18	200 FL LCM	NI	STAR Swimming	2022 LE Futures Championships Geneva	2023 Futures (LCM)
112	2:09.77	Matthew Ross		18	200 FL LCM	FL	Tampa Bay Aquatic Club	2022 FL SPA WORLD CHAMP FUNDRAISER	2022 Futures (LCM)
113	2:09.82	Daniel Coughlin		18	200 FL LCM	PV	Machine Aquatics	2022 IN NCSA Summer Swimming Championships	2023 Futures (LCM)
113	2:09.82	Cole Groom		18	200 FL LCM	AR	Northwest Arkansas Aquatics	2022 IN NCSA Summer Swimming Championships2	2023 Futures (LCM)
115	2:10.00	Ian Lee		18	200 FL LCM	CT	Regional YMCA of Western Connecticut Makos	2022 NC AP LC YMCA Nationals	2022 Futures (LCM)
115	2:10.00	Marko Todorovic		18	200 FL LCM	CT	Chelsea Piers Aquatic Club	2022 IN NCSA Summer Swimming Championships2	2023 Futures (LCM)
117	2:10.05	Martin Nowak		18	200 FL LCM	IL	Reach Aquatics Swim Club	2022 IL LCM Senior Championships	2023 Futures (LCM)
118	2:10.09	Andrew Lim		18	200 FL LCM	NJ	Unattached	2022 NJ EEX JS Mace Memorial Summer Sizzle	2022 Futures (LCM)
119	2:10.11	Lucas Hoke		18	200 FL LCM	GU	Premier Aquatics Club of Klein	2022 ST TXLA Speedo Southern Sectionals	2022 Futures (LCM)
120	2:10.13	Alex Crossing		18	200 FL LCM	NI	Victor Swim Club	2022 MA LAC Arena Classic	2023 Futures (LCM)
121	2:10.17	Ian Belflower		18	200 FL LCM	PC	Reno Aquatic Club	2022 Futures - Santa Clara	2023 Futures (LCM)
122	2:10.18	Logan Arnold		18	200 FL LCM	GU	Katy Aquatic Team For Youth	2022 Futures Championships - C	2023 Futures (LCM)
123	2:10.19	Leo Han		18	200 FL LCM	IN	Carmel Swim Club	2022 IN IU NATATORIUM SUMMER INVITE	2023 Futures (LCM)
124	2:10.23	Dax Harris		18	200 FL LCM	NC	Greensboro Community YMCA	2022 FL RAFC Last Splash Invitational	2020-2024 AAA
125	2:10.24	Eli Houseman		18	200 FL LCM	IA	Ames Cyclone Aquatics Club	2022 MN Futures Championships Minnesota	2020-2024 AAA
125	2:10.24	Lorenzo Martinelli		18	200 FL LCM	KY	Lakeside Swim Team	2022 IN NCSA Summer Swimming Championships2	2020-2024 AAA
127	2:10.25	Thor Dyke		18	200 FL LCM	NC	TAC Titans	2022 NC ESSZ Summer Sectionals	2020-2024 AAA
128	2:10.35	Roman Valdez		18	200 FL LCM	GA	Carpet Capital Aquatics Club	2022 GA LC Senior State Championship	2020-2024 AAA
129	2:10.38	Sam Peterson		18	200 FL LCM	MV	Kansas City Blazers	2022 Futures - Minneapolis	2020-2024 AAA
130	2:10.48	William Retsch		18	200 FL LCM	AM	Hampton Dolphins	2022 Futures - Geneva	2020-2024 AAA
131	2:10.50	Jake Mason		18	200 FL LCM	SE	Ensworth Aquatics	2022 SE Officially Summer Invite	2020-2024 AAA
132	2:10.59	William Siebrandt		18	200 FL LCM	AZ	Pitchfork Aquatics	2022 CA CA-NV Speedo Sectionals at CANY	2020-2024 AAA
133	2:10.61	Bryce Lloyd		18	200 FL LCM	MD	North Baltimore Aquatic Club	2022 MD Summer Speedo Spectacular	2020-2024 AAA
134	2:10.68	Andrew Farney		18	200 FL LCM	VA	NOVA of Virginia Aquatics, Inc	2022 VA EZ LC Speedo Super Sectional	2020-2024 AAA
135	2:10.72	Kaan Orhan	Yes	18	200 FL LCM	FL	Bolles School Sharks	2022 FL BSS May Senior Meet	2020-2024 AAA
136	2:10.78	Leo Kurucz		18	200 FL LCM	MV	Tsunami Swim Team of K.C.	2022 MV WSC 65th Annual Air Ca	2020-2024 AAA
136	2:10.78	Patrick Horton		18	200 FL LCM	MN	Edina Swim Club	2022 MN Futures Championships Minnesota	2020-2024 AAA
138	2:10.80	Jackson McDonald		18	200 FL LCM	NC	SwimMAC Carolina	2022 NC SGSA Eastern Invitational	2020-2024 AAA
139	2:10.87	Robert Shively		18	200 FL LCM	PV	Nation's Capital Swim Club	2022 IN NCSA Summer Swimming Championships	2020-2024 AAA
140	2:10.90	Ryan Altera		18	200 FL LCM	GA	Dynamo Swim Club	2022 GA Speedo Atlanta Classic	2020-2024 AAA
141	2:11.05	Max McClung		18	200 FL LCM	MR	Rivertown Aquatics	2022 FL ISCA Summer Senior Blast	2020-2024 AAA
142	2:11.13	Jason Hinson		18	200 FL LCM	GA	SwimAtlanta	2022 GA LC Senior State Championship	2020-2024 AAA
143	2:11.16	Bentley Huff		18	200 FL LCM	GA	Tidal Wave Swimming	2022 GA LC Senior State Championship	2020-2024 AAA
144	2:11.17	Owen Putnam		18	200 FL LCM	GU	Cypress Fairbanks Swim Club	2022 ST TXLA Speedo Southern Sectionals	2020-2024 AAA
144	2:11.17	Jack Maketa		18	200 FL LCM	MA	Germantown Academy Aquatic Club	2022 MA JW Summer Solstice	2020-2024 AAA
146	2:11.22	Jibran Himsieh		18	200 FL LCM	MV	U. of Missouri	2022 MV CSC Summer Invite	2020-2024 AAA
147	2:11.24	Gavyn Tatge		18	200 FL LCM	OR	Team Eugene Aquatics-YMCA	2022 OR TEAM Summer Invitational	2020-2024 AAA
148	2:11.25	Kevin Park		18	200 FL LCM	OR	Tualatin Hills Swim Club	Mel Zajac Jr. International 20	2020-2024 AAA
149	2:11.34	Kyle Ponsler		18	200 FL LCM	IN	Fishers Area Swimming Tigers	2022 IN FAST Summer Jam Invitational	2020-2024 AAA
150	2:11.41	Cole Nero		18	200 FL LCM	CO	Loveland Swim Club	2022 SN Finals - Western Zone Senior Ch	2020-2024 AAA
151	2:11.50	NIKITA EFIMOV		18	200 FL LCM	FG	Olympus Swimming Club	2022 FG SOFLO TYR Last Chance Summer Invite	2020-2024 AAA
152	2:11.55	Brandon Burke		18	200 FL LCM	OHO	Powel Crosley, Jr. YMCA	2022 NC AP LC YMCA Nationals	2020-2024 AAA
153	2:11.58	Drew Lebsack		18	200 FL LCM	CO	Flatiron Athletic Club	2022 SN Finals - Western Zone Senior Ch	2020-2024 AAA
154	2:11.66	Maxston Cannon		18	200 FL LCM	UT	Unattached	2022 UT LC Champs	2020-2024 AAA
155	2:11.79	Jason Amato		18	200 FL LCM	MR	Badger Swim Club,Inc.	2022 MR TYR Senior LC Championships	2020-2024 AAA
156	2:11.82	Luis Pena Hernandez		18	200 FL LCM	ST	Alamo Area Aquatic Association	2022 ST AAAA 19th Annual Cinco	2020-2024 AAA
157	2:11.88	Timothy Mai		18	200 FL LCM	FL	Bolles School Sharks	2022 NC Futures Championships Cary	2020-2024 AAA
158	2:11.96	Jackson Kehler		18	200 FL LCM	MN	Riptide	2022 MN MNSI Senior State	2020-2024 AAA
158	2:11.96	Nate Pfeffer		18	200 FL LCM	VA	NOVA of Virginia Aquatics, Inc	2022 VA LC Senior Champs	2020-2024 AAA
160	2:11.99	Caleb Mackay		18	200 FL LCM	GA	Dynamo Swim Club	2022 GA Speedo Atlanta Classic	2020-2024 AAA
161	2:12.01	Tais Brown		18	200 FL LCM	SE	Prime Aquatics	2022 SE LC Championships	2020-2024 AAA
162	2:12.02	Dylan Smolders		18	200 FL LCM	MA	Upper Main Line YMCA	2022 MA Swimming Meet	2020-2024 AAA
163	2:12.04	Henry Rosenhagen		18	200 FL LCM	MN	Aquajets Swim Team	2022 MN MNSI Senior State	2020-2024 AAA
164	2:12.12	Austin Simpson		18	200 FL LCM	MR	Condors Swim Club	2022 FL ISCA Summer Senior Blast	2020-2024 AAA
164	2:12.12	Joshua Collins		18	200 FL LCM	NC	North Carolina Aquatic Club	2022 NC ESSZ Summer Sectionals	2020-2024 AAA
166	2:12.16	Henry Haupt		18	200 FL LCM	MA	Episcopal Academy Aquatic Club	2022 MA Swimming Meet	2020-2024 AAA
167	2:12.17	Jordan Spilde		18	200 FL LCM	IN	Munster Swim Club	2022 IN NCSA Summer Swimming Championships2	2020-2024 AAA
168	2:12.20	Braden Beagle		18	200 FL LCM	CA	Rose Bowl Aquatics	2022 CA SCS/BUEN June Age Group	2020-2024 AAA
169	2:12.26	Dylan Yin Yin		18	200 FL LCM	GA	Gwinnett Aquatics	2022 Speedo Junior National Ch	2020-2024 AAA
170	2:12.27	Tristan Clanton		18	200 FL LCM	AR	Berzerker Swimming	2022 MV Region VIII Speedo Summer Meet	2020-2024 AAA
171	2:12.32	Aj Martinez		18	200 FL LCM	FG	Swim Fort Lauderdale	2022 FG Senior Championships	2020-2024 AAA
172	2:12.35	Bo Kasten		18	200 FL LCM	KY	Lakeside Swim Team	2022 IN NCSA Summer Swimming Championship	2020-2024 AAA
173	2:12.36	Thomas Neil		18	200 FL LCM	MW	Lincoln Select Swimming	2022 MV Region VIII Speedo Summer Meet	2020-2024 AAA
173	2:12.36	Kevin Brumfield		18	200 FL LCM	AR	Razorback Aquatic Club Aquahawgs	2022 MV Region VIII Speedo Summer Meet	2020-2024 AAA
175	2:12.38	Eli Rollen		18	200 FL LCM	FL	Rocoa Rockets	2022 FL Planet Swim Summer Championship	2020-2024 AAA
175	2:12.38	Cameron McCrary		18	200 FL LCM	OZ	CSP Tideriders	2022 IN NCSA Summer Swimming Championships	2020-2024 AAA
177	2:12.42	Mason Enthoven		18	200 FL LCM	CA	Santa Maria Swim Club	2022 SN Finals - Western Zone Senior Ch	2020-2024 AA
178	2:12.45	McKennzey McDonald		18	200 FL LCM	SE	Wake Aquatics	2022 SE LC Championships	2020-2024 AA
179	2:12.47	Connor Bichsel		18	200 FL LCM	MV	Empire KC Swim Club	2022 MV EKC Rose Memorial Invitational	2020-2024 AA
180	2:12.48	Nikita Zuev		18	200 FL LCM	CT	Cheshire Y Sea Dog Swim Club	2022 FL ISCA Summer Senior Blast	2020-2024 AA
181	2:12.49	Jaden Pospishil		18	200 FL LCM	MW	Greater Omaha Aquatics Leopardsharks	2022 Futures - Minneapolis	2020-2024 AA
182	2:12.53	Jack Hall		18	200 FL LCM	FL	Bolles School Sharks	2022 FL BSS May Senior Meet	2020-2024 AA
182	2:12.53	Kieron Bezuidenhout	Yes	18	200 FL LCM	MI	Spartan Aquatic Club	2022 LE Speedo Summer Sectionals	2020-2024 AA
184	2:12.56	Hiro McKee		18	200 FL LCM	MN	Hurricanes Swim Team	2022 MN Futures Championships Minnesota	2020-2024 AA
185	2:12.63	Jack Reilly		18	200 FL LCM	NC	Enfinity Aquatic Club	2022 IN NCSA Summer Swimming Championship	2020-2024 AA
186	2:12.64	Chris Holmes		18	200 FL LCM	IN	Carmel Swim Club	2022 MI Eric Namesnik Memorial Open	2020-2024 AA
187	2:12.82	Ryan Shute		18	200 FL LCM	NE	Bluefish Swim Club	2022 NE BGSC LCM Seniors	2020-2024 AA
188	2:12.86	Ben Johnson		18	200 FL LCM	GA	Chattahoochee Gold Swim Club	2022 GA LC Senior State Championship	2020-2024 AA
189	2:12.94	Jack Johnson		18	200 FL LCM	KY	Kentucky Aquatics	2022 KY 13&Over LCM State Championships	2020-2024 AA
190	2:13.03	Gabriele Lunardi		18	200 FL LCM	MR	Asphalt Green Unified Aquatics	2022 MR TYR Senior LC Championships	2020-2024 AA
191	2:13.06	Wisthon Rendon	Yes	18	200 FL LCM	FG	South Florida Aquatic Club	2022 Futures - Cary	2020-2024 AA
192	2:13.09	Timothy Hays		18	200 FL LCM	IL	Glenbrook Swim Club	2022 IL SCST Speedo Endless Summer	2020-2024 AA
193	2:13.18	Will Humphreys		18	200 FL LCM	SC	Southern Tide Swim Club	2022 MS Southern Zone Age Group	2020-2024 AA
194	2:13.19	Karsten Olsen		18	200 FL LCM	ST	Longhorn Aquatics	2022 ST TXLA Speedo Southern Sectionals	2020-2024 AA
195	2:13.22	Brayden Hoke		18	200 FL LCM	GU	Swim Streamline at Northampton	2022 WV Southern Zone Senior Champs	2020-2024 AA
196	2:13.30	Ethan Newberry		18	200 FL LCM	CA	La Mirada Armada	2022 CA SCS/TST Feb Senior	2020-2024 AA
