Rank	Swim Time	Name	Foreign	Age	Event	LSC	Team	Meet	Time Standard
26	1:02.68	Erica Jaffe		15	100 FL LCM	SN	Sierra Marlins Swim Team	2022 Futures - Santa Clara	2022 Winter Juniors (SCY)
27	1:02.69	Penny Zarczynski		15	100 FL LCM	FL	Planet Swim Aquatics	2022 Futures - Cary	2022 Winter Juniors (SCY)
28	1:02.70	Alana Berlin		15	100 FL LCM	WI	Schroeder YMCA Swim Team	2022 Speedo Junior National Ch	2023 Futures (LCM)
29	1:02.72	MJ Neilson		15	100 FL LCM	AZ	Phoenix Swim Club	2022 OR Speedo Sectionals - Mt Hood	2023 Futures (LCM)
30	1:02.80	Carly Larson		15	100 FL LCM	WI	Green Bay YMCA	2022 WI 13 & O LC State Meet	2023 Futures (LCM)
31	1:02.82	Millie Evans		15	100 FL LCM	OHO	Buckeye Swim Club	2022 OH Tim Meyers LC Senior Champs	2022 Futures (LCM)
32	1:02.84	Chloe Kim		15	100 FL LCM	NJ	Scarlet Aquatics	2022-NT American Long Course Meet	2023 Futures (LCM)
33	1:02.85	Zara Masud		15	100 FL LCM	CA	Aquazot Swim Club	2022 PC SCSC Futures West	2023 Futures (LCM)
34	1:02.97	Ariana Zhao		15	100 FL LCM	WI	Schroeder YMCA Swim Team	2022 WI 13 & O LC State Meet	2023 Futures (LCM)
35	1:02.99	Anna Wetteland		15	100 FL LCM	NM	Beast Aquatics	2022 Futures - College Station	2023 Futures (LCM)
36	1:03.00	Sarah Beckman		15	100 FL LCM	CA	Buenaventura Swim Club	2022 CA CA-NV Speedo Sectionals at CANY	2023 Futures (LCM)
37	1:03.14	Elle Scott		15	100 FL LCM	VA	NOVA of Virginia Aquatics, Inc	2022 Speedo Junior National Ch	2023 Futures (LCM)
38	1:03.20	Isabella Schneider		15	100 FL LCM	NE	Phoenix Swimming	2022 WI Central Zone Section 1	2022 Futures (LCM)
39	1:03.23	Ellie Todd		15	100 FL LCM	MI	Michigan Lakeshore Aquatics	2022 MN USAS Speedo Meet	2023 Futures (LCM)
40	1:03.24	Lizzie Yon		15	100 FL LCM	SE	Excel Aquatics	2022 IN NCSA Summer Swimming Championship	2023 Futures (LCM)
41	1:03.25	Savannah Skow		15	100 FL LCM	NM	Las Cruces Aquatic Team	2022 SN Finals - Western Zone Senior Ch	2023 Futures (LCM)
42	1:03.27	Kate Mardis		15	100 FL LCM	KY	Cardinal Aquatics	2022 IN FAST Summer Jam Invitational	2023 Futures (LCM)
42	1:03.27	Annabelle Wentzel		15	100 FL LCM	MN	Aquajets Swim Team	2022 TYR Pro Swim Series - San	2022 Futures (LCM)
44	1:03.29	Mackenzie Headley		15	100 FL LCM	CT	Farmington Valley YMCA Tsunamis	2022 NC AP LC YMCA Nationals	2023 Futures (LCM)
45	1:03.33	Lily Archibald		15	100 FL LCM	CT	Ridgefield Aquatic Club	2022 VA EZ LC Speedo Super Sectional	2022 Futures (LCM)
46	1:03.35	Emily Brown		15	100 FL LCM	OHO	Unattached	2022 OH CM TYR Sport Summer Cl	2022 Futures (LCM)
46	1:03.35	Tori Abruzzo		15	100 FL LCM	MA	Plymouth Whitemarsh Aquatics	2022 Futures - Geneva	2023 Futures (LCM)
48	1:03.40	Addy Herl		15	100 FL LCM	CO	Denver Swim Academy	2022 SN Finals - Western Zone Senior Ch	2023 Futures (LCM)
49	1:03.42	Isabella Klinefelter		15	100 FL LCM	GA	Tidal Wave Swimming	2022 NC Futures Championships Cary	2023 Futures (LCM)
50	1:03.45	Maeve DeYoung		15	100 FL LCM	OR	Lake Oswego Swim Club	2022 PC SCSC Futures West	2023 Futures (LCM)
51	1:03.46	Brianna Deierlein		15	100 FL LCM	CT	Ridgefield Aquatic Club	2022 VA EZ LC Speedo Super Sectional	2022 Futures (LCM)
52	1:03.51	Bella Brito		15	100 FL LCM	CA	Beach Cities Swimming	2022 Speedo Junior National Ch	2023 Futures (LCM)
53	1:03.57	Sammy Cummins		15	100 FL LCM	CA	Unattached	2022 CA MVN Fran Crippen SMOC	2022 Futures (LCM)
54	1:03.58	Isabella Chow		15	100 FL LCM	IL	Chicago Wolfpack Aquatic Club	2022 IN NCSA Summer Swimming Championship	2023 Futures (LCM)
55	1:03.74	Baylee Sloan		15	100 FL LCM	AZ	Scottsdale Aquatic Club	2022 AZ MAC Narwhal Invite	2023 Futures (LCM)
56	1:03.76	Claire Weinstein		15	100 FL LCM	CA	Sandpipers Of Nevada	2022 CA TRA LCM Opener	2022 Futures (LCM)
57	1:03.78	Olivia Suarez		15	100 FL LCM	GU	Unattached	2022 GU TWST Senior Champs	2022 Futures (LCM)
58	1:03.79	Alexa Conner		15	100 FL LCM	MA	Suburban Seahawks Club	2022 IN NCSA Summer Swimming Championships2	2023 Futures (LCM)
59	1:03.80	Ellie Butler		15	100 FL LCM	PC	Crow Canyon Country Club Sharks	2022 SN Summer CA-NV Sectional-CC	2023 Futures (LCM)
60	1:03.83	Taylor Bacher		15	100 FL LCM	OHO	Mason Manta Rays	2022 OH Tim Meyers LC Senior Champs	2023 Futures (LCM)
61	1:03.85	Sophia Brueggeman		15	100 FL LCM	WI	Elmbrook Swim Club	2022 WI 13 & O LC State Meet	2023 Futures (LCM)
62	1:03.95	Riley Mills		15	100 FL LCM	CO	Unattached	2022 SN Finals - Western Zone Senior Ch	2023 Futures (LCM)
63	1:03.97	Hayden Hollingsworth		15	100 FL LCM	OHO	Upper Arlington Swim Club	2022 LE Futures Championships Geneva	2023 Futures (LCM)
64	1:04.01	Ava Bautista		15	100 FL LCM	SN	DART Swimming	2022 SN Bill Rose Classic	2023 Futures (LCM)
65	1:04.02	Ella Detter		15	100 FL LCM	PC	Palo Alto Stanford Aquatics	2022 PC PASA 2022 May LCM Meet	2022 Futures (LCM)
66	1:04.03	Hazel Mouhidin		15	100 FL LCM	NE	Crimson Aquatics	2022 VA EZ LC Speedo Super Sectional	2022 Futures (LCM)
67	1:04.05	Ella Freeman		15	100 FL LCM	NT	Rockwall Aquatic Center of Excellence	2022 Futures - College Station	2023 Futures (LCM)
68	1:04.09	Caitlin Brown		15	100 FL LCM	CA	Canyons Aquatic Club	2022 CA CA-NV Speedo Sectionals at CANY	2023 Futures (LCM)
69	1:04.10	Ariel Lin	Yes	15	100 FL LCM	CA	Irvine Novaquatics	2022 PC SCSC Futures West	2023 Futures (LCM)
70	1:04.12	Adair Shaw		15	100 FL LCM	SC	Wahoo Aquatic Club	2022 SC LSC Senior State Champs	2023 Futures (LCM)
71	1:04.13	Izzy Beu		15	100 FL LCM	IL	St Charles Swim Team	2022 MN USAS Speedo Meet	2023 Futures (LCM)
72	1:04.15	Sidney Arcella		15	100 FL LCM	NJ	Life Time Metro	2022 FL BSS TYR June Classic	2023 Futures (LCM)
73	1:04.17	Lily Baumgartner		15	100 FL LCM	OHO	Lima Family YMCA Swim Team	2022 NC AP LC YMCA Nationals	2023 Futures (LCM)
74	1:04.18	Colleen Bull		15	100 FL LCM	NJ	Greater Somerset County YMCA Storm	2022 NJ EEX JS Mace Memorial Summer Sizzle	2022 Futures (LCM)
75	1:04.19	Eunice Lee		15	100 FL LCM	PC	Santa Clara Swim Club	2022 PC SCSC Futures West	2023 Futures (LCM)
76	1:04.20	Brianna Cong		15	100 FL LCM	IA	Central Iowa Aquatics	2022 Futures - Minneapolis	2023 Futures (LCM)
76	1:04.20	Maeve Eckerman		15	100 FL LCM	FL	Sarasota Sharks	2022 FL SZ South Sectionals Championships	2022 Futures (LCM)
78	1:04.21	Mary Shanahan		15	100 FL LCM	NC	Hillsborough Aquatic Club	2022 NC NCAC Meet on the Hill	2022 Futures (LCM)
79	1:04.22	Lexi Stephens		15	100 FL LCM	VA	Poseidon Swimming Inc	2022 VA NOVA LC Winter Invitational	2022 Futures (LCM)
80	1:04.24	Tanith Mueller		15	100 FL LCM	NC	TAC Titans	2022 NC ESSZ Summer Sectionals	2023 Futures (LCM)
81	1:04.25	Victoria Castro		15	100 FL LCM	NJ	Greater Somerset County YMCA Storm	2022 NC AP LC YMCA Nationals	2023 Futures (LCM)
82	1:04.28	Lily Van Heel		15	100 FL LCM	MN	Sea Devils	2022 MN MNSI Senior State	2023 Futures (LCM)
83	1:04.30	Isabel Peng	Yes	15	100 FL LCM	PN	Olympic Cascade Aquatics	2022 Futures - Santa Clara	2023 Futures (LCM)
84	1:04.33	Alex Fuller		15	100 FL LCM	VA	Cavalier Aquatics/Piedmont Family YMCA	2022 VA LC Senior Champs	2023 Futures (LCM)
85	1:04.36	Natalie Sens		15	100 FL LCM	AM	Racer X Aquatics	2022 AM LC Eastern Zone SR Championship	2023 Futures (LCM)
86	1:04.37	Katie Lawrence		15	100 FL LCM	NJ	Wyckoff YMCA	2022 NC AP LC YMCA Nationals	2023 Futures (LCM)
86	1:04.37	Lanie Tietjen		15	100 FL LCM	MV	Empire KC Swim Club	2022 Futures - Minneapolis	2023 Futures (LCM)
88	1:04.39	Lucy Trailov		15	100 FL LCM	SE	Ensworth Aquatics	2022 NC Futures Championships Cary	2023 Futures (LCM)
88	1:04.39	Delaney Herr		15	100 FL LCM	CA	Beach Cities Swimming	2022 CA SCS/RMDA June Age Group	2023 Futures (LCM)
90	1:04.41	Simany Lee		15	100 FL LCM	FL	Bolles School Sharks	2022 FG Piranhas Senior Invitational	2022 Futures (LCM)
91	1:04.43	Jena Nowoswiat		15	100 FL LCM	MA	Upper Main Line YMCA	2022 NC AP LC YMCA Nationals	2023 Futures (LCM)
92	1:04.49	Amy Nguyen		15	100 FL LCM	GU	Cypress Fairbanks Swim Club	2022 ST TXLA Speedo Southern Sectionals	2022 Futures (LCM)
93	1:04.53	Mikki Maemura		15	100 FL LCM	CA	Beach Cities Swimming	2022 CA SCS/RMDA June Age Group	2022 Futures (LCM)
94	1:04.55	Ellen Garritson		15	100 FL LCM	NT	Lakeside Aquatic Club	2022 TT Speedo Junior National Ch	2023 Futures (LCM)
95	1:04.57	Penny Lazar		15	100 FL LCM	CT	Unattached	2022 CT Senior Championship LC	2022 Futures (LCM)
95	1:04.57	MaryAgnes Smith		15	100 FL LCM	FL	Planet Swim Aquatics	2022 NC Futures Championships Cary	2023 Futures (LCM)
97	1:04.58	Audrey Lee		15	100 FL LCM	CA	SOCAL Aquatics Association	2022 CA Los Angeles Invitational	2023 Futures (LCM)
98	1:04.60	Emmy Therrien		15	100 FL LCM	AZ	Scottsdale Aquatic Club	2022 OR Speedo Sectionals - Mt Hood	2023 Futures (LCM)
99	1:04.64	Maggie Farley		15	100 FL LCM	MN	Edina Swim Club	2022 MN USAS Speedo Meet	2022 Futures (LCM)
100	1:04.65	Maya Lambert		15	100 FL LCM	NC	North Carolina Aquatic Club	2022 NC NCAC LCM Tar Heel States	2023 Futures (LCM)
101	1:04.66	Zoe Childers		15	100 FL LCM	PC	Quicksilver Swimming	2022 PC SCSC Futures West	2023 Futures (LCM)
101	1:04.66	Kiarra Thomas		15	100 FL LCM	IN	Carmel Swim Club	2022 MI Eric Namesnik Memorial Open	2023 Futures (LCM)
103	1:04.67	Isabela Teixeira	Yes	15	100 FL LCM	NE	United Swim Club	2022 LE Futures Championships Geneva	2023 Futures (LCM)
103	1:04.67	Adelia Biello		15	100 FL LCM	SN	DART Swimming	2022 CC Arena Grand Challenge	2023 Futures (LCM)
103	1:04.67	Burlingtyn Bokos		15	100 FL LCM	IL	FMC Aquatic	2022 GU GULF Duel in the Pool	2022 Futures (LCM)
106	1:04.70	Peyton Ross		15	100 FL LCM	FL	Sarasota Sharks	2022 FL GAIN Invitational	2020-2024 AAA
107	1:04.72	Sofia Brys		15	100 FL LCM	CA	Seal Beach Swim Club	2022 CA SCS/MVN Summer JO's	2020-2024 AAA
108	1:04.73	Annika Yaworski		15	100 FL LCM	CO	Denver Swim Academy	2022 SN Finals - Western Zone Senior Ch	2020-2024 AAA
108	1:04.73	Brooklyn Beauch		15	100 FL LCM	MI	Byron Center	2022 IN Spring Speedo Sectionals	2020-2024 AAA
108	1:04.73	Lilla Bognar		15	100 FL LCM	SC	Team Greenville	2022 SC TG Dash and Splash	2020-2024 AAA
108	1:04.73	Lina Wordelman		15	100 FL LCM	PC	Santa Clara Swim Club	2022 Futures - Santa Clara	2020-2024 AAA
108	1:04.73	Stephanie Chun		15	100 FL LCM	AZ	Gold Medal Swim Club	2022 GU Futures TT - College Station	2020-2024 AAA
108	1:04.73	Sophia Sim		15	100 FL LCM	CA	Unattached	2022 CA SCS/RMDA LC Sr Meet	2020-2024 AAA
114	1:04.76	Amber Janky		15	100 FL LCM	AZ	Flying Fish Arizona Swim Team	2022 AZ LC Senior State Championship	2020-2024 AAA
114	1:04.76	Lily Dormans		15	100 FL LCM	CA	Rose Bowl Aquatics	2022 CA SCS/BUEN June Age Group	2020-2024 AAA
116	1:04.77	Beatrice Stewart		15	100 FL LCM	LE	Blazing Barracudas	2022 IN NCSA Summer Swimming Championships	2020-2024 AAA
117	1:04.79	Caitlin Bartle		15	100 FL LCM	FL	Blue Dolfins	2022 FL RAFC Summer Solstice	2020-2024 AAA
117	1:04.79	Edana Huang		15	100 FL LCM	PC	Palo Alto Stanford Aquatics	2022 CC Arena Grand Challenge	2020-2024 AAA
119	1:04.80	Mere Whelehan		15	100 FL LCM	NC	TAC Titans	2022 NC TAC Triangle Classic	2020-2024 AAA
119	1:04.80	Sarah Rodrigues		15	100 FL LCM	NJ	North Jersey Bluestreaks	2022 NJ EEX JS Mace Memorial Summer Sizzle	2020-2024 AAA
119	1:04.80	Lorin Tobler		15	100 FL LCM	AZ	Gold Medal Swim Club	2022 AZ LC Senior State Championship	2020-2024 AAA
122	1:04.81	Taylor Cureton		15	100 FL LCM	NC	TAC Titans	2022 NC LC SR CHAMPS	2020-2024 AAA
123	1:04.84	Ariya Snelwar		15	100 FL LCM	CT	Stamford Sailfish Aquatic Club	2022 CT CPAC Memorial Day T&F	2020-2024 AAA
124	1:04.85	Reese Yauger		15	100 FL LCM	OHO	Northern KY Clippers Swimming	2022 OH CLPR DAVID WEBB	2020-2024 AAA
124	1:04.85	Julia Murphy		15	100 FL LCM	FL	Bolles School Sharks	2022 FG Piranhas Senior Invitational	2020-2024 AAA
126	1:04.93	Isahbel Krasht		15	100 FL LCM	NT	Texas Ford Aquatics	2022 GU Texas Senior Circuit 3	2020-2024 AAA
127	1:04.95	Isabella Gnewuch		15	100 FL LCM	WI	Madison Aquatic Club	2022 WI Central Zone Section 1	2020-2024 AAA
127	1:04.95	Isabella Castano		15	100 FL LCM	MR	Asphalt Green Unified Aquatics	2022 SE Speedo Summer Sizzler	2020-2024 AAA
127	1:04.95	Ailyn Zurliene		15	100 FL LCM	IN	Newburgh Sea Creatures	2022 SE Speedo Summer Sizzler	2020-2024 AAA
130	1:04.96	Sierra Tallman		15	100 FL LCM	CA	Santa Barbara Swim Club	2022 CA Los Angeles Invitational	2020-2024 AAA
131	1:04.97	Annam Olasewere		15	100 FL LCM	CT	Chelsea Piers Aquatic Club	2022 IN NCSA Summer Swimming Championships	2020-2024 AAA
131	1:04.97	Jasmine Phuong		15	100 FL LCM	CA	DARE Aquatics	2022 CA SCS/MVN Summer JO's	2020-2024 AAA
133	1:04.98	Willow Messner		15	100 FL LCM	OR	Unattached	2022 OR Speedo Sectionals - Mt Hood	2020-2024 AAA
133	1:04.98	Kira Schrecongost		15	100 FL LCM	AM	Fox Chapel Killer Whales	2022 AM LC Eastern Zone SR Championship	2020-2024 AAA
135	1:04.99	Lucy Zhao		15	100 FL LCM	PC	Alto Swim Club	2022 PC TCA Senior 2	2020-2024 AAA
136	1:05.02	Aziza Meyer		15	100 FL LCM	PN	Bremerton YMCA Swim Team	2022 PN Senior Long Course Champs	2020-2024 AAA
136	1:05.02	Madeleine Simmons		15	100 FL LCM	PV	All Star Aquatics	2022 PV Maryland State LC Championships	2020-2024 AAA
138	1:05.03	Alexia Fajardo		15	100 FL LCM	PC	Aptos Cabrillo Swim Club	2022 PC LCM Far Westerns	2020-2024 AAA
139	1:05.04	Adeline Cloutier		15	100 FL LCM	NC	East Carolina Aquatics	2022 NC EAC Independence Invite	2020-2024 AAA
140	1:05.05	Isabel Sayag		15	100 FL LCM	FL	Academy Aquatic Club	2022 FL SZ South Sectionals Championships	2020-2024 AAA
141	1:05.08	Anna Gearhart		15	100 FL LCM	OHO	WTRC Sharks Swim Team Inc.	2022 IN Spring Speedo Sectionals	2020-2024 AAA
142	1:05.09	Campbell Scofield		15	100 FL LCM	PV	Nation's Capital Swim Club	2022 VA EZ LC Speedo Super Sectional	2020-2024 AAA
143	1:05.10	Emma Sundermeyer		15	100 FL LCM	FL	Southwest Stars Swim Club	2022 FL RAFC Summer Solstice	2020-2024 AAA
143	1:05.10	Sophia Lickman		15	100 FL LCM	MI	Club Wolverine	2022 NC Futures Championships Cary	2020-2024 AAA
145	1:05.12	Joslin Halsey		15	100 FL LCM	NE	Gator Swim Club	2022 FL ISCA Summer Senior Blast	2020-2024 AAA
146	1:05.14	Stella Chapman		15	100 FL LCM	MI	Club Wolverine	2022 IN Spring Speedo Sectionals	2020-2024 AAA
146	1:05.14	Sophia Umstead		15	100 FL LCM	MI	Michigan Lakeshore Aquatics	2022 MI MLA Big Red Challenge	2020-2024 AAA
148	1:05.16	Mazie Paradis		15	100 FL LCM	WI	Verona Area Swim Team	2022 WI 13 & O LC State Meet	2020-2024 AAA
149	1:05.17	Audrey Hill		15	100 FL LCM	SI	Coronado Swim Association Team Elite	2022 CA CA-NV Speedo Sectionals at CANY	2020-2024 AAA
149	1:05.17	Eva McIver-Jenkins		15	100 FL LCM	MA	Penn Charter Aquatic Club	2022 Futures - Geneva	2020-2024 AAA
151	1:05.18	Lauren Opitz		15	100 FL LCM	AM	Team Pittsburgh Elite Aquatics	2022 WV Long Course Championship	2020-2024 AAA
152	1:05.21	Sophia Sunwoo		15	100 FL LCM	PN	Bellevue Club Swim Team	2022 PN CSC 101st Annual Senior Meet	2020-2024 AAA
153	1:05.23	Erin Richards		15	100 FL LCM	CT	Farmington Valley YMCA Tsunamis	2022 CT Senior Championship LC	2020-2024 AAA
154	1:05.26	Emma Aumaugher		15	100 FL LCM	GU	Katy Aquatic Team For Youth	2022 GU Texas Senior Circuit 3	2020-2024 AAA
154	1:05.26	Rachel Conley		15	100 FL LCM	PV	Arlington Aquatic Club	2022 IN NCSA Summer Swimming Championship	2020-2024 AAA
156	1:05.27	Miko Takei		15	100 FL LCM	NC	TAC Titans	2022 NC LC SR CHAMPS	2020-2024 AAA
156	1:05.27	Monica Ianeva	Yes	15	100 FL LCM	GU	The Woodlands Swim Team	2022 Futures - College Station	2020-2024 AAA
158	1:05.30	Eliza Taylor		15	100 FL LCM	CA	Mission Viejo Nadadores	2022 CA Speedo Grand Challenge	2020-2024 AAA
158	1:05.30	Parker Schmieding		15	100 FL LCM	MW	Greater Omaha Aquatics Leopardsharks	2022 MW Midwestern LC Championships	2020-2024 AAA
160	1:05.31	June Dresel		15	100 FL LCM	AR	Razorback Aquatic Club Aquahawgs	2022 AR TYR WINTER LC INVITE	2020-2024 AAA
160	1:05.31	Kady Boettcher		15	100 FL LCM	GU	Swim Houston Aquatics Center	2022 GU TWST Senior Champs	2020-2024 AAA
162	1:05.32	Brooke Murphy		15	100 FL LCM	GA	SwimAtlanta	2022 GA LC Senior State Championship	2020-2024 AAA
162	1:05.32	Jillian Hawkins		15	100 FL LCM	MD	Eagle Swim Team Inc.	2022 NI EZ Speedo Sectional (LCM) Buffalo	2020-2024 AAA
162	1:05.32	Lia Wiyanto		15	100 FL LCM	CA	Unattached	2022 CA SCS/RMDA LC Sr Meet	2020-2024 AAA
165	1:05.33	Gracie Gregory		15	100 FL LCM	VA	Williamsburg Aquatic Club	2022 VA LC Senior Champs	2020-2024 AAA
165	1:05.33	Ella Mongenel		15	100 FL LCM	ST	Waterloo Swimming	2022-NT TEXAS SENIOR CIRCUIT LONG COURSE	2020-2024 AAA
167	1:05.34	Esme Van Orden		15	100 FL LCM	NC	Unattached	2022 NC LC SR CHAMPS	2020-2024 AAA
168	1:05.36	Ana Hazlehurst		15	100 FL LCM	MD	North Baltimore Aquatic Club	2022 MD NBAC Spring Long Course Meet	2020-2024 AAA
169	1:05.38	Kelly Song		15	100 FL LCM	PC	Santa Clara Swim Club	2022 PC SCSC Futures West	2020-2024 AAA
170	1:05.41	Kiera Rampersad		15	100 FL LCM	FG	Eagle Aquatics	2022 FG Senior Championships	2020-2024 AAA
171	1:05.44	Emma Herrera		15	100 FL LCM	FG	Flood Aquatics Swim Team	2022 FG Southern Zone South Sectional	2020-2024 AAA
172	1:05.46	Sienna Bruner		15	100 FL LCM	ST	Longhorn Aquatics	2022 ST TXLA Speedo Southern Sectionals	2020-2024 AAA
172	1:05.46	Grace Hoeper		15	100 FL LCM	IA	Iowa Flyers Swim Club	2022 IA Long Course Championships	2020-2024 AAA
172	1:05.46	Alli Straub		15	100 FL LCM	IL	Bloomington Normal Swim Club	2022 IL LCM Senior Championships	2020-2024 AAA
175	1:05.47	Rebecca Pickert		15	100 FL LCM	MV	Ad Astra Area Aquatics	2022 Futures - Minneapolis	2020-2024 AAA
175	1:05.47	Kaci Kelaher		15	100 FL LCM	AZ	Tucson Ford Dealers Aquatics	2022 AZ LC Senior State Championship	2020-2024 AAA
177	1:05.48	Aliana Marakovic		15	100 FL LCM	ST	Nitro Swimming	2022 ST AAAA NS George Block I	2020-2024 AAA
178	1:05.49	Michelle Grabowski		15	100 FL LCM	CA	Sandpipers Of Nevada	2022 CA John Sullivan Firecracker	2020-2024 AAA
178	1:05.49	Tate Dihel		15	100 FL LCM	MN	Riptide	2022 MN MNSI Senior State	2020-2024 AAA
178	1:05.49	Katelyn McClintock		15	100 FL LCM	GA	Dynamo Swim Club	2022 GA LC Senior State Championship	2020-2024 AAA
178	1:05.49	Evie Munz		15	100 FL LCM	SE	Memphis Thunder Aquatic Club	2022 WV Southern Zone Senior Champs	2020-2024 AAA
182	1:05.50	Sydney Vanhowe		15	100 FL LCM	MI	Utica Shelby Swim Club	2022 LE Speedo Summer Sectionals	2020-2024 AAA
182	1:05.50	Abby Emrich		15	100 FL LCM	NC	North Carolina Aquatic Club	2022 NC NCAC LCM Tar Heel States	2020-2024 AAA
182	1:05.50	Jenna Hendrickson		15	100 FL LCM	IL	Wheaton Swim Club, Inc.	2022 IN NCSA Summer Swimming Championships	2020-2024 AAA
185	1:05.51	Cassidy Allison		15	100 FL LCM	SI	Unattached	2022 CA MVN Fran Crippen SMOC	2020-2024 AAA
186	1:05.52	Veronika Owen		15	100 FL LCM	PV	Herndon Aquatic Club	2022 PV Fairfax Foxes LC Summer Meet	2020-2024 AAA
187	1:05.53	Ella Chan		15	100 FL LCM	FL	Unattached	2022 NC Futures Championships Cary	2020-2024 AAA
188	1:05.56	Lila Higgo	Yes	15	100 FL LCM	FL	Bolles School Sharks	2022 Futures - Cary	2020-2024 AAA
189	1:05.57	Skylar Knowlton		15	100 FL LCM	NE	Phoenix Swimming	2022 WI Central Zone Section 1	2020-2024 AAA
190	1:05.58	Olivia Moore		15	100 FL LCM	FL	Planet Swim Aquatics	2022 NC Futures Championships Cary	2020-2024 AAA
191	1:05.59	Sarah Hardin		15	100 FL LCM	SI	San Diego Seaport Aquatics	2022 SI LC AG CHAMPS	2020-2024 AAA
192	1:05.60	Zoe Nordmann		15	100 FL LCM	GU	Magnolia Aquatic Club	2022 GU GULF Duel in the Pool	2020-2024 AAA
193	1:05.61	Kaitlyn Sallows		15	100 FL LCM	OHO	Buckeye Swim Club	2022 OH SERF/COA Spring into Summer	2020-2024 AAA
194	1:05.62	Jillian Crooks	Yes	15	100 FL LCM	FG	TS Aquatics	2022 FG Piranhas Senior Invitational	2020-2024 AAA
194	1:05.62	Annika Rieger		15	100 FL LCM	PV	Machine Aquatics	2022 VA NOVA LC Winter Invitational	2020-2024 AAA
196	1:05.63	Allie Byerly		15	100 FL LCM	GA	Tidal Wave Swimming	2022 MS Southern Zone Age Group	2020-2024 AAA
