Rank	Swim Time	Name	Foreign	Age	Event	LSC	Team	Meet	Time Standard
19	4:34.78	Ewan Dalrymple		15	400 IM LCM	SC	Columbia Swimming	2024 Futures Championships - Richmond	2024 Winter Juniors (SCY)
20	4:34.95	Andrew Vet		15	400 IM LCM	CA	La Mirada Armada	2024 PC CA/NV Speedo Sectionals hosted by TCA	2024 Winter Juniors (SCY)
21	4:35.47	Colin Jacobs		15	400 IM LCM	FL	Sarasota Sharks	2024 FL Southern Zone South Sectional Championship	2024 Winter Juniors (SCY)
22	4:35.89	Brandon Anand		15	400 IM LCM	NJ	Scarlet Aquatics	2024 MR LIAC Speedo Long Island Challenge	2024 Winter Juniors (SCY)
23	4:35.90	Luc Dionne		15	400 IM LCM	PV	Nation's Capital Swim Club	2024 Futures Championships - Richmond	2025 Futures (LCM)
24	4:35.91	Dillon Brigman		15	400 IM LCM	FL	Bolles School Sharks	2024 GA Atlanta Classic	2024 Futures (LCM)
25	4:36.09	Trevor Green		15	400 IM LCM	MR	Three Village Swim Club	2024 NI Long Course Speedo Sectionals	2024 Futures (LCM)
26	4:36.21	Luca Ignatescu		15	400 IM LCM	OR	Tualatin Hills Swim Club	2024 WRS Speedo Sectionals -- Federal Way	2024 Futures (LCM)
27	4:36.35	Kaden Wong		15	400 IM LCM	PC	Crow Canyon Sharks	2024 PC Summer Far Western Championships	2025 Futures (LCM)
28	4:36.84	Luke Collins		15	400 IM LCM	CA	Irvine Novaquatics	2024 CA Los Angeles Invite	2024 Futures (LCM)
29	4:36.89	Nolan Weijland		15	400 IM LCM	CA	SOCAL Aquatics Association	2024 Futures Championships - Sacramento	2025 Futures (LCM)
30	4:36.95	Juan Vallmitjana	Yes	15	400 IM LCM	FG	South Florida Aquatic Club	2024 FL Southern Zone South Sectional Championship	2024 Futures (LCM)
31	4:37.03	Brendan Hunt		15	400 IM LCM	NT	Texas Ford Aquatics	2024 Futures Championships - Austin	2025 Futures (LCM)
32	4:37.12	Aasish Dangol		15	400 IM LCM	PC	Albany Armada Aquatics, LLC	2024 Futures Championships - Sacramento	2025 Futures (LCM)
33	4:37.25	Ethan Wang		15	400 IM LCM	NT	Metroplex Aquatics	2024 NT MTRO American Long Course	2025 Futures (LCM)
34	4:37.48	Bogdan Zverev	Yes	15	400 IM LCM	FL	Sarasota Sharks	2024 FL Southern Zone South Sectional Championship	2024 Futures (LCM)
35	4:37.58	Matthew Wolfle		15	400 IM LCM	VA	NOVA of Virginia Aquatics, Inc	2024 FL NCSA Swimming Championships	2024 Futures (LCM)
36	4:37.63	Max Stewart		15	400 IM LCM	CA	Irvine Novaquatics	2024 CA Speedo Grand Challenge hosted by NOVA	2024 Futures (LCM)
37	4:37.78	Hampton Stuecker		15	400 IM LCM	KY	Lakeside Swim Team	2024 IN NCSA Summer Swimming Championships	2025 Futures (LCM)
38	4:37.80	Trae Lewis		15	400 IM LCM	MI	Spartan Aquatic Club	2024 Indy May Cup	2024 Futures (LCM)
39	4:38.08	Taylor Thongintra		15	400 IM LCM	CA	Aquazot Swim Club	2024 CA Speedo Grand Challenge hosted by NOVA	2024 Futures (LCM)
40	4:38.10	Oryan Liu		15	400 IM LCM	PC	Pleasanton Seahawks	2024 PC Summer Far Western Championships	2025 Futures (LCM)
41	4:38.13	Carson Phifer		15	400 IM LCM	CA	Sandpipers Of Nevada	2024 CA SCS/BREA Summer A/G Championships	2025 Futures (LCM)
42	4:38.17	Issac Adanin		15	400 IM LCM	MI	Club Wolverine	2024 Futures Championships - Huntsville	2025 Futures (LCM)
43	4:38.51	Vito Sgroi		15	400 IM LCM	FL	Sarasota Sharks	2024 FL Southern Zone South Sectional Championship	2024 Futures (LCM)
44	4:38.52	Jonah Ruhl		15	400 IM LCM	NT	Academy of Texas Aquatic Champions	2024 NT MTRO American Long Course	2025 Futures (LCM)
45	4:38.56	Liam Smith		15	400 IM LCM	MI	Greater Kalamazoo Crocs	2024 Central Zone East Spring Speedo Sectionals - In Section	2024 Futures (LCM)
46	4:38.77	Jacob Bougaieff		15	400 IM LCM	GU	Dads Club Swim Team	2024 IN NCSA Summer Swimming Championships	2025 Futures (LCM)
47	4:38.78	Thomas Lathrop		15	400 IM LCM	OHO	Greater Toledo Aquatic Club	2024 Futures Championships - Austin	2025 Futures (LCM)
48	4:39.12	Jack Murphy		15	400 IM LCM	IL	Academy Bullets Swim Club	2024 IN NCSA Summer Swimming Championships	2025 Futures (LCM)
49	4:39.65	Colt Chaires		15	400 IM LCM	NC	North Carolina Aquatic Club	2024 CAN Bell Olympic Paralympic	2024 Futures (LCM)
50	4:39.84	Anthony Pineiro	Yes	15	400 IM LCM	FG	Eagle Aquatics	2023 Junior World Champs	2024 Futures (LCM)
51	4:39.90	Cory Han	Yes	15	400 IM LCM	IN	Carmel Swim Club	2024 Indy May Cup	2024 Futures (LCM)
52	4:39.96	Ty Thomas		15	400 IM LCM	OZ	River City Aquatics	2024 MV SPEEDO SUMMER SECTIONALS AT COLUMBIA	2025 Futures (LCM)
53	4:40.04	Cinco Perez		15	400 IM LCM	AM	Team Pittsburgh Elite Aquatics	2024 18 & Under Spring Cup - Elkhart	2024 Futures (LCM)
54	4:40.15	Robert White		15	400 IM LCM	PC	Santa Clara Swim Club	2024 PC Superleague Summer LC Finals hosted by SRN	2025 Futures (LCM)
55	4:40.27	Gabriel Pelinkovic		15	400 IM LCM	IL	FMC Aquatic	2024 Futures Championships - Minneapolis	2025 Futures (LCM)
56	4:40.30	Quinn Moter		15	400 IM LCM	KY	Lakeside Swim Team	2024 IN NCSA Summer Swimming Championships	2025 Futures (LCM)
57	4:40.31	Mark Cecco		15	400 IM LCM	NM	Charger Aquatics	2024 NM Long Course State Championships	2024 Futures (LCM)
58	4:40.40	Dan Bellach		15	400 IM LCM	MR	Badger Swim Club,Inc.	2024 MR Senior Metropolitan Summer LC Championships	2025 Futures (LCM)
59	4:40.41	Jacob Baginski		15	400 IM LCM	PN	King Aquatic Club	2024 PN SMAC Summer Classic Invitational	2024 Futures (LCM)
60	4:40.59	Jacob Clark		15	400 IM LCM	NC	North Carolina Aquatic Club	2024 IN NCSA Summer Swimming Championships	2025 Futures (LCM)
61	4:40.77	Lucas Jue		15	400 IM LCM	CA	Lakewood Aquatics	2023 CA Kevin Perry Invitational SCY	2024 Futures (LCM)
62	4:40.78	Brayden Hale		15	400 IM LCM	CT	Cheshire Y Sea Dog Swim Club	2024 FL YMCA National Long Course Swimming Championships	2025 Futures (LCM)
63	4:41.02	Sam Gao		15	400 IM LCM	CA	Sandpipers Of Nevada	2024 CA SCS/BREA Summer A/G Championships	2025 Futures (LCM)
64	4:41.25	Ethan Pasholk		15	400 IM LCM	WI	Oshkosh YMCA Dolphin Swim Team	2024 FL YMCA National Long Course Swimming Championships	2025 Futures (LCM)
65	4:41.27	Ian Foulk		15	400 IM LCM	FL	Bolles School Sharks	2024 FL Summer Senior Championships	2025 Futures (LCM)
65	4:41.27	Joshua Carmichael		15	400 IM LCM	ST	Waterloo Swimming	2024 Futures Championships - Austin	2025 Futures (LCM)
67	4:41.28	Collier Stanton		15	400 IM LCM	GA	Gwinnett Aquatics	2024 Futures Championships - Huntsville	2025 Futures (LCM)
68	4:41.43	Griffin Oehler		15	400 IM LCM	PV	Rockville Montgomery Swim Club	2024 PV RMSC MD State LC Championships	2024 Futures (LCM)
69	4:41.73	Alex Gonzalez		15	400 IM LCM	FL	Fast Falcons	2024 Futures Championships - Huntsville	2025 Futures (LCM)
70	4:41.77	Domingo Gatti		15	400 IM LCM	NJ	Greater Somerset County YMCA Storm	2024 FL YMCA National Long Course Swimming Championships	2025 Futures (LCM)
71	4:41.90	Luke Slankard		15	400 IM LCM	CO	Foothills Swim Team	2024 AZ Speedo Sectionals	2024 Futures (LCM)
72	4:41.92	Kealan Tupper		15	400 IM LCM	PC	Pleasanton Seahawks	2024 PC Summer Far Western Championships	2025 Futures (LCM)
73	4:41.98	James Darcy		15	400 IM LCM	MR	Long Island Aquatic Club	2024 MR Senior Metropolitan Summer LC Championships	2024 Futures (LCM)
74	4:42.00	Kohlston Katz		15	400 IM LCM	GA	SwimAtlanta	2024 GA LC Last Chance	2025 Futures (LCM)
75	4:42.11	Dylan Winthal		15	400 IM LCM	MR	Badger Swim Club,Inc.	2024 CAN Championnat canadiens de l'est	2024 Futures (LCM)
76	4:42.16	William Shoesmith		15	400 IM LCM	FL	Bolles School Sharks	2024 FL Summer Senior Championships	2024 Futures (LCM)
77	4:42.22	Luke Hottle		15	400 IM LCM	VA	Lynchburg YMCA Swim Team	2024 FL YMCA National Long Course Swimming Championships	2025 Futures (LCM)
78	4:42.28	Alexander Ivascu		15	400 IM LCM	IL	Chicago Wolfpack Aquatic Club	2024 IL Illinois Swimming Summer Senior Championships	2025 Futures (LCM)
79	4:42.35	Owen Durham		15	400 IM LCM	KY	Lakeside Swim Team	2024 Indy May Cup	2024 Futures (LCM)
80	4:42.42	Marshall Smith		15	400 IM LCM	CA	TSM Aquatics	2024 CA Fullerton CA/NV Speedo Sectionals	2020-2024 AAA
81	4:42.49	Charlie Camplin		15	400 IM LCM	NC	Marlins Of Raleigh	2024 SC GAME Summer Classic	2020-2024 AAA
82	4:42.54	Will Hartig		15	400 IM LCM	VA	757 Swim	2024 18 & Under Spring Cup - Fort Lauderdale	2020-2024 AAA
83	4:42.57	Joseph Campagnola		15	400 IM LCM	FL	West Florida Lightning Aquatic	2024 FL Al Soltis Memorial Senior Invitational & Age Group Meet	2020-2024 AAA
84	4:42.62	Parker Childs		15	400 IM LCM	ST	Texas Gold	2024 ST TXLA SZ LC Sectional Champs	2020-2024 AAA
85	4:42.71	Noah Moeller		15	400 IM LCM	IN	Carmel Swim Club	2024 IN ISI Swimfest	2020-2024 AAA
86	4:42.72	Brian He		15	400 IM LCM	CO	Univ of Denver Hilltoppers	2024 NT LAC Summer Senior Showdown	2020-2024 AAA
87	4:42.80	Brady Julian		15	400 IM LCM	VA	NOVA of Virginia Aquatics, Inc	2024 VA NOVA LC Winter Invitational	2020-2024 AAA
88	4:42.83	Derek Ho		15	400 IM LCM	SI	Rancho San Dieguito	2024 Futures Championships - Sacramento	2020-2024 AAA
89	4:43.01	Wyatt Stetor		15	400 IM LCM	AM	Team Pittsburgh Elite Aquatics	2024 IN NCSA Summer Swimming Championships	2020-2024 AAA
90	4:43.16	Hudson Rice		15	400 IM LCM	VA	Lynchburg YMCA Swim Team	2024 FL YMCA National Long Course Swimming Championships	2020-2024 AAA
91	4:43.19	Ryan Wanner		15	400 IM LCM	WI	Waukesha Express Swim Team	2024 IN NCSA Summer Swimming Championships	2020-2024 AAA
92	4:43.21	Dylan Fisk		15	400 IM LCM	PN	Bellingham Bay Swim Team	2024 FL ISCA International Senior Cup	2020-2024 AAA
93	4:43.24	Vincent Gookin		15	400 IM LCM	MR	Asphalt Green Unified Aquatics	2024 MR Senior Metropolitan Summer LC Championships	2020-2024 AAA
94	4:43.28	Brian Raghunathan		15	400 IM LCM	PC	Palo Alto Stanford Aquatics	2024 PC Superleague Summer LC Finals hosted by SRN	2020-2024 AAA
95	4:43.38	Aiden Yeo		15	400 IM LCM	CA	Evolution Racing Club	2024 SI Spring Speedo Sectionals CA/NV NCA	2020-2024 AAA
96	4:43.41	Diego Lara		15	400 IM LCM	CO	Aces Swim Club	2024 CC Arena Western Zone Senior Championship	2020-2024 AAA
96	4:43.41	Aleksandr Ries		15	400 IM LCM	IN	Franklin Regional Swim Team	2024 IN ISI Senior Spring Championships	2020-2024 AAA
98	4:43.50	Parker Stever		15	400 IM LCM	FL	Fast Falcons	2024 Futures Championships - Huntsville	2020-2024 AAA
99	4:43.51	Elonu Rodrigues		15	400 IM LCM	MR	Asphalt Green Unified Aquatics	2024 MR Senior Metropolitan Summer LC Championships	2020-2024 AAA
100	4:43.52	Dylan Yang		15	400 IM LCM	PC	Burlingame Aquatic Club	2024 Futures Championships - Austin	2020-2024 AAA
100	4:43.52	Kian Grabar		15	400 IM LCM	NE	Crimson Aquatics	2024 NE SOLO Jenny Thompson Classic Prelims/Finals	2020-2024 AAA
102	4:43.91	Tripp Cooler		15	400 IM LCM	NC	SwimMAC Carolina	2024 Futures Championships - Minneapolis	2020-2024 AAA
102	4:43.91	Trey Chesney		15	400 IM LCM	FG	Jupiter Dragons Swim Team	2024 FG LCM Senior Championships	2020-2024 AAA
104	4:44.06	Neil Alejandro		15	400 IM LCM	CT	Cheshire Y Sea Dog Swim Club	2024 FL YMCA National Long Course Swimming Championships	2020-2024 AAA
105	4:44.12	Ryan Baldwin		15	400 IM LCM	MR	Long Island Aquatic Club	2024 IN NCSA Summer Swimming Championships	2020-2024 AAA
106	4:44.15	Josh Farnsworth		15	400 IM LCM	VA	NOVA of Virginia Aquatics, Inc	2024 VA LC Senior Champs	2020-2024 AAA
107	4:44.19	Isaiah Ayers		15	400 IM LCM	ND	West Fargo Flyers Swim Club	2024 ND LC State Championships	2020-2024 AAA
108	4:44.52	Collin Preissler		15	400 IM LCM	OHO	Mason Manta Rays	2024 Central Zone East Spring Speedo Sectionals - In Section	2020-2024 AAA
109	4:44.55	Wesley Mooney		15	400 IM LCM	IA	Des Moines Swimming Federation	2024 IA Long Course Championships	2020-2024 AAA
110	4:44.62	Maksim Nazarov		15	400 IM LCM	CA	Sandpipers Of Nevada	2024 CA SCS/BREA Summer A/G Championships	2020-2024 AAA
111	4:44.69	Will Charlton		15	400 IM LCM	VA	Cavalier Aquatics/Piedmont Family YMCA	2024 VA EZ LC Super Sectional Meet - Cap Reached	2020-2024 AAA
112	4:44.70	Jackson Pyle		15	400 IM LCM	IN	Summit City Aquatics	2024 IN ISI Senior Spring Championships	2020-2024 AAA
113	4:44.71	Prakhanthi Rai	Yes	15	400 IM LCM	PC	Santa Clara Swim Club	2024 PC Summer Far Western Championships	2020-2024 AAA
114	4:44.74	Landon Hall		15	400 IM LCM	SE	Tennessee Aquatics	2024 NT LAC Summer Senior Showdown	2020-2024 AAA
115	4:44.75	Garreth Thomas		15	400 IM LCM	IN	Westfield Aquatics	2024 Futures Championships - Minneapolis	2020-2024 AAA
116	4:44.95	Isaac Yeung		15	400 IM LCM	PN	Bellevue Club Swim Team	2024 CAN Mel Zajac Jr International	2020-2024 AAA
116	4:44.95	Brody Reber		15	400 IM LCM	MA	Lancaster Aquatic Club	2024 MA KA Middle Atlantic Swimming Senior Long Course Championships	2020-2024 AAA
118	4:45.10	Alex Allocco		15	400 IM LCM	MN	Edina Swim Club	2024 IL CZ North Section Summer Championships	2020-2024 AAA
119	4:45.17	Parker Shoesmith		15	400 IM LCM	OK	Bartlesville Splash Club	2024 OK State Championships	2020-2024 AAA
120	4:45.31	Cullen McGraw		15	400 IM LCM	MA	Chambersburg Chargers	2024 FL YMCA National Long Course Swimming Championships	2020-2024 AAA
120	4:45.31	Jerry Lou		15	400 IM LCM	MN	Aquajets Swim Team	2024 Futures Championships - Minneapolis	2020-2024 AAA
122	4:45.42	Adrian Lisiewski		15	400 IM LCM	MD	North Baltimore Aquatic Club	2024 MD SPEEDO MARYLAND LONG COURSE CHAMPIONSHIP MEET	2020-2024 AAA
123	4:45.47	Gavin Crail		15	400 IM LCM	IN	Irish Aquatics	2024 Stadium Splash	2020-2024 AAA
124	4:45.67	Ethan Meeker		15	400 IM LCM	GA	SwimAtlanta	2024 SE AUB Richard Quick Invitational	2020-2024 AAA
125	4:45.71	Jacob Wajnberg		15	400 IM LCM	GA	Dynamo Swim Club	2024 Futures Championships - Huntsville	2020-2024 AAA
126	4:45.77	Owen Gjertsen		15	400 IM LCM	MR	Westchester Aquatic Club	2024 Futures Championships - Richmond	2020-2024 AAA
127	4:45.81	Spencer Belbot		15	400 IM LCM	MD	North Baltimore Aquatic Club	2024 MA CC Chargers Long Course Challenge Closed Invitational	2020-2024 AAA
128	4:45.98	Taevin Kim		15	400 IM LCM	GU	Cypress Fairbanks Swim Club	2024 NT LAC Summer Senior Showdown	2020-2024 AAA
129	4:46.06	Christopher Jeong		15	400 IM LCM	FL	Gator Swim Club	2024 FL Summer Senior Championships	2020-2024 AAA
130	4:46.14	Quinn Caputo		15	400 IM LCM	PV	Nation's Capital Swim Club	2024 PV LC Open Championships	2020-2024 AAA
131	4:46.29	Ben Franks		15	400 IM LCM	VA	NOVA of Virginia Aquatics, Inc	2024 VA LC Senior Champs	2020-2024 AAA
132	4:46.46	Lucas Fernandez-Chung		15	400 IM LCM	FG	Metro Aquatic Club of Miami	2024 FL ISCA International Senior Cup	2020-2024 AAA
133	4:46.57	Cohen Gunsalus		15	400 IM LCM	AZ	Gold Medal Swim Club	2024 AZ Speedo Sectionals	2020-2024 AAA
134	4:46.64	Wyatt Sylvester		15	400 IM LCM	VA	Williamsburg Aquatic Club	2024 VA LC Senior Champs	2020-2024 AAA
135	4:46.68	Ethan Peyton		15	400 IM LCM	OHO	Mason Manta Rays	2024 OH Tim Myers LC Senior Championships	2020-2024 AAA
136	4:46.74	Tyler Kominski		15	400 IM LCM	PV	Nation's Capital Swim Club	2024 PV LC Open Championships	2020-2024 AAA
137	4:46.95	Luke Petric		15	400 IM LCM	NT	Lakeside Aquatic Club	2024 NT LAC Summer Senior Showdown	2020-2024 AAA
137	4:46.95	Nathaniel Spencer		15	400 IM LCM	CO	Denver Swim Academy	2024 CC Arena Western Zone Senior Championship	2020-2024 AAA
139	4:47.14	Oliver Kiss		15	400 IM LCM	NJ	Scarlet Aquatics	2024 NJ SCAR TYR LC Winter Invitational	2020-2024 AAA
140	4:47.21	Elonzo Santos		15	400 IM LCM	CA	La Mirada Armada	2024 PC CA/NV Speedo Sectionals hosted by TCA	2020-2024 AAA
141	4:47.23	David Korzeniowski		15	400 IM LCM	CT	Laurel East Hartford YMCA	2024 FL YMCA National Long Course Swimming Championships	2020-2024 AAA
142	4:47.29	Julian Lozano		15	400 IM LCM	FG	Gulliver Swim Club	2024 FG Swim Fort Lauderdale Speedo Summer Classic	2020-2024 AAA
143	4:47.43	Josiah Jacobson		15	400 IM LCM	NM	Roadrunners of Albuquerque Aquatic Club	2024 CC Arena Western Zone Senior Championship	2020-2024 AAA
144	4:47.49	Ethan Sommers		15	400 IM LCM	OR	Hillsboro Swim Team	2024 WRS Speedo Sectionals -- Federal Way	2020-2024 AAA
145	4:47.58	Nicholas Liberty		15	400 IM LCM	PV	Rockville Montgomery Swim Club	2024 PV LC Open Championships	2020-2024 AAA
146	4:47.67	Liam Condon		15	400 IM LCM	MI	OLY Swimming	2024 MI Eric Namesnik Memorial Open	2020-2024 AAA
147	4:47.70	Christopher Wang		15	400 IM LCM	PC	Pleasanton Seahawks	2024 PC Superleague Summer LC Finals hosted by SRN	2020-2024 AAA
148	4:48.13	Oliver Cannings		15	400 IM LCM	FG	Gulliver Swim Club	2024 18 & Under Spring Cup - Fort Lauderdale	2020-2024 AAA
149	4:48.14	Kaleb Montgomery		15	400 IM LCM	MT	Billings Aquatic Club	2024 CC Arena Western Zone Senior Championship	2020-2024 AAA
150	4:48.29	Finn McEnroe		15	400 IM LCM	SC	Y-Spartaquatics Swim Club	2024 FL YMCA National Long Course Swimming Championships	2020-2024 AAA
151	4:48.35	Chase Kendall		15	400 IM LCM	FL	Unattached	2024 FL SZSS Summer Championships	2020-2024 AAA
152	4:48.42	Mark Khokhlov		15	400 IM LCM	AZ	Gold Medal Swim Club	2024 OR SPEEDO SECTIONALS - MT HOOD	2020-2024 AAA
153	4:48.54	Harrison McClure		15	400 IM LCM	NJ	Fanwood-Scotch Plains YMCA	2024 FL YMCA National Long Course Swimming Championships	2020-2024 AAA
153	4:48.54	Harrison Tater		15	400 IM LCM	ST	Waterloo Swimming	2024 NT DM Texas Senior Circuit LC #2	2020-2024 AAA
153	4:48.54	Camp Hartman		15	400 IM LCM	FL	Bolles School Sharks	2024 FL BSS TYR June Classic	2020-2024 AAA
156	4:48.57	Jacob Lee		15	400 IM LCM	PN	Bellevue Club Swim Team	2024 CAN Mel Zajac Jr International	2020-2024 AAA
157	4:48.63	Connor Hong		15	400 IM LCM	NJ	Scarlet Aquatics	2023 NC SwimMAC LC/SC Invitational	2020-2024 AAA
158	4:48.70	Jeremiah Rhee		15	400 IM LCM	NJ	Wyckoff YMCA	2024 FL YMCA National Long Course Swimming Championships	2020-2024 AAA
159	4:48.75	George Groves		15	400 IM LCM	GA	Aiken-Augusta Swim League	2024 SC GAME Summer Classic	2020-2024 AAA
160	4:48.76	Lee Ryan		15	400 IM LCM	KY	Lakeside Swim Team	2024 KY KYLSC Long Course Championship	2020-2024 AAA
161	4:48.81	Henry Scott		15	400 IM LCM	NT	COR Swimming	2024 NT MTRO American Long Course	2020-2024 AAA
162	4:48.82	Freddy Rosenthal		15	400 IM LCM	FG	Pine Crest Swimming	2023 ARG XV JUEGOS MACABEOS PANAMERICANOS	2020-2024 AAA
163	4:48.92	Patrick O'Connor		15	400 IM LCM	IL	Academy Bullets Swim Club	2024 MN AQJT Summer Spectacular Invite	2020-2024 AAA
164	4:48.94	Tommy Westerman		15	400 IM LCM	NE	Commonwealth Swimming	2024 NJ EEX JSM Summer Sizzle XXXII	2020-2024 AAA
165	4:49.10	Stuart Deng		15	400 IM LCM	PN	Seattle Metropolitan Aquatic Club	2024 PN Senior Long Course Championships	2020-2024 AAA
166	4:49.18	Luke Deegan		15	400 IM LCM	OHO	Northern KY Clippers Swimming	2024 OH CZ Speedo Sectional East	2020-2024 AAA
167	4:49.32	Michael Sabo		15	400 IM LCM	VA	Hanover Aquatics, Inc	2024 VA LC Senior Champs	2020-2024 AAA
168	4:49.33	Nico Lee		15	400 IM LCM	OR	Hillsboro Swim Team	2024 OR CRST Big Wave Decathlon	2020-2024 AAA
168	4:49.33	Elijah Tong		15	400 IM LCM	NT	Iron Horse Aquatics	2024 IA Central Zone North Section Spring Championships	2020-2024 AAA
170	4:49.37	Ashton Joswiak		15	400 IM LCM	AZ	Scottsdale Aquatic Club	2024 AZ SAC Cactus Classic	2020-2024 AAA
171	4:49.38	Jack Langan		15	400 IM LCM	IL	Fox Valley Swim Team	2024 IL CZ North Section Summer Championships	2020-2024 AAA
172	4:49.49	Colton Roberts	Yes	15	400 IM LCM	NC	North Carolina Aquatic Club	2024 NC EAC Independence Invitational	2020-2024 AAA
173	4:49.51	Evan Gluck		15	400 IM LCM	NT	COR Swimming	2023 NT MTRO LC Time Trial Dec Extravaganza	2020-2024 AAA
174	4:49.57	Josh Wilder		15	400 IM LCM	SC	Team Greenville	2024 SC TG Dash & Splash	2020-2024 AAA
175	4:49.65	Cullen Harrington		15	400 IM LCM	VA	NOVA of Virginia Aquatics, Inc	2024 VA LC Senior Champs	2020-2024 AAA
176	4:49.71	CJ Lee		15	400 IM LCM	PC	Crow Canyon Sharks	2024 PC Summer Far Western Championships	2020-2024 AAA
177	4:49.89	Matthew Schleicher		15	400 IM LCM	CO	Front Range Barracudas	2024 CC Arena Western Zone Senior Championship	2020-2024 AAA
178	4:49.92	Austin Zhong		15	400 IM LCM	OHO	Mason Manta Rays	2024 OH Tim Myers LC Senior Championships	2020-2024 AAA
179	4:49.94	Kirk Morgan		15	400 IM LCM	PV	All Star Aquatics	2024 Futures Championships - Richmond	2020-2024 AAA
180	4:49.97	Caden Cho		15	400 IM LCM	NJ	Scarlet Aquatics	2024 NJ LC Gold Championship	2020-2024 AAA
181	4:50.23	William Ma		15	400 IM LCM	PN	King Aquatic Club	2024 WRS Speedo Sectionals -- Federal Way	2020-2024 AAA
182	4:50.35	Jacob Anderson		15	400 IM LCM	NC	Marlins Of Raleigh	2024 VA NOVA LC Winter Invitational	2020-2024 AAA
183	4:50.46	Caden Askren		15	400 IM LCM	IN	Fishers Area Swimming Tigers	2024 Central Zone East Spring Speedo Sectionals - In Section	2020-2024 AAA
183	4:50.46	Connor Muran		15	400 IM LCM	OZ	Parkway Swim Club	2024 MV SPEEDO SUMMER SECTIONALS AT COLUMBIA	2020-2024 AAA
185	4:50.47	Joey Rhine		15	400 IM LCM	GA	Athens Bulldog Swim Club	2024 GA Long Course Senior State Championships	2020-2024 AAA
186	4:50.51	Kaleb Lemke		15	400 IM LCM	NE	Yankee Clippers Swim Team	2024 NI Eastern Zone Senior Championships	2020-2024 AAA
187	4:50.65	Raston Sharron		15	400 IM LCM	NC	TAC Titans	2024 NC TAC Speedo Triangle Classic	2020-2024 AAA
188	4:50.68	Kolby Martin		15	400 IM LCM	GU	Aggie Swim Club	2024 GU Senior Championship - TWST	2020-2024 AAA
189	4:50.74	Grant Dwyer		15	400 IM LCM	NE	YMCA of the North Shore	2024 FL YMCA National Long Course Swimming Championships	2020-2024 AAA
190	4:50.76	Ben Battaglia		15	400 IM LCM	NI	Victor Swim Club	2024 NI Long Course Speedo Sectionals	2020-2024 AAA
191	4:50.87	Carter Murphy		15	400 IM LCM	PV	Nation's Capital Swim Club	2024 PV LC Open Championships	2020-2024 AAA
192	4:50.90	Alex Arluck		15	400 IM LCM	PV	Nation's Capital Swim Club	2024 PV NCAP Elite Qualifier	2020-2024 AAA
