Rank	Swim Time	Name	Foreign	Age	Event	LSC	Team	Meet	Time Standard
345	2:14.79	Ian O'Neil		17	200 IM LCM	GU	Dads Club Swim Team	2022 IN NCSA Summer Swimming Championship	2020-2024 AAA
347	2:14.82	Ryan McGuirk		17	200 IM LCM	MN	Aquajets Swim Team	2022 MN MNSI Senior State	2020-2024 AAA
348	2:14.86	Liam Connelly		17	200 IM LCM	OHO	Northern KY Clippers Swimming	2022 OH Tim Meyers LC Senior Champs	2020-2024 AAA
349	2:14.87	Jeffrey McAtee		17	200 IM LCM	KY	Lakeside Swim Team	2022 KY 13&Over LCM State Championships	2020-2024 AAA
350	2:14.89	Asher Good		17	200 IM LCM	AZ	Scottsdale Aquatic Club	2022 OR Speedo Sectionals - Mt Hood	2020-2024 AAA
351	2:14.90	Ethan Coffman		17	200 IM LCM	MA	Parkland Swimming Club	2022 AM LC Eastern Zone SR Championship	2020-2024 AAA
352	2:14.92	Cole Nero		17	200 IM LCM	CO	Loveland Swim Club	2022 CC Arena Grand Challenge	2020-2024 AAA
353	2:14.93	Lane Bradshaw		17	200 IM LCM	NC	Unattached	2022 Futures - Cary	2020-2024 AAA
354	2:14.98	Mark Underwood		17	200 IM LCM	SE	Birmingham Swim League	2022 SE LC Championships	2020-2024 AAA
354	2:14.98	Isaiah Dulin		17	200 IM LCM	SE	Nashville Aquatic Club	2022 SE Speedo Summer Sizzler	2020-2024 AAA
356	2:15.05	Cole Sumino		17	200 IM LCM	CA	Irvine Novaquatics	2022 CA SCS/MVN Summer JO's	2020-2024 AAA
357	2:15.06	Max Moen		17	200 IM LCM	MA	Diamond State Aquatics	2022 Futures - Geneva	2020-2024 AAA
358	2:15.08	Jonas Hoye		17	200 IM LCM	MR	Unattached	Bergen Swim Festival 2022	2020-2024 AAA
358	2:15.08	Basar Butun		17	200 IM LCM	FL	Bolles School Sharks	2022 FL BSS TYR June Classic	2020-2024 AAA
360	2:15.09	Enrique Rodriguez	Yes	17	200 IM LCM	FG	South Florida Aquatic Club	2022 FG Senior Championships	2020-2024 AAA
361	2:15.12	Logan Pack		17	200 IM LCM	GU	Katy Aquatic Team For Youth	2022 TT Speedo Junior National Ch	2020-2024 AAA
362	2:15.13	Russell Hart		17	200 IM LCM	GA	Gwinnett Aquatics	2022 Futures - Cary	2020-2024 AAA
363	2:15.18	Evan Larson		17	200 IM LCM	FL	Bolles School Sharks	2022 NC Futures Championships Cary	2020-2024 AAA
364	2:15.19	Caleb Rinchack	Yes	17	200 IM LCM	FL	Indian River Aquatics	2022 FL TCA Aaron Vaughn Memorial	2020-2024 AAA
365	2:15.22	Scott Iannaccone		17	200 IM LCM	PC	Walnut Creek Aquabears	2022 SN Summer CA-NV Sectional-CC	2020-2024 AAA
366	2:15.24	Jacob Perryman		17	200 IM LCM	OK	American Energy Swim Club	2022 Futures - Minneapolis	2020-2024 AAA
367	2:15.25	Hunter Emerson		17	200 IM LCM	MR	Three Village Swim Club	2022 MR TYR Senior LC Championships	2020-2024 AAA
368	2:15.26	Tomohiro Nozaki	Yes	17	200 IM LCM	FL	Bolles School Sharks	2022 FL SZ South Sectionals Championships	2020-2024 AAA
369	2:15.27	Danny Gibbs		17	200 IM LCM	VA	Rappahannock Area YMCA Swim Team, Inc	2022 VA LC Senior Champs	2020-2024 AAA
369	2:15.27	Brock Sippola		17	200 IM LCM	SN	UCD AQUAMONSTERS	2022 SN Bill Rose Classic	2020-2024 AAA
371	2:15.28	Aidan Tenkhoff		17	200 IM LCM	NT	Metroplex Aquatics	2022-NT American Long Course Meet	2020-2024 AAA
372	2:15.29	Aidan Kelly		17	200 IM LCM	NE	Cape Cod Swim Club	2022 NC SwimMAC Martha McKee Meet	2020-2024 AAA
372	2:15.29	Jonah Stein		17	200 IM LCM	MD	Eagle Swim Team Inc.	2022 MD LSC LC Championships	2020-2024 AAA
374	2:15.31	Willi Dunlap		17	200 IM LCM	NC	Unattached	2022 NC Futures Championships Cary	2020-2024 AAA
375	2:15.32	Jake Sciscente		17	200 IM LCM	FL	Indian River Aquatics	2022 FL TCA Aaron Vaughn Memorial	2020-2024 AAA
376	2:15.33	Kevin Li		17	200 IM LCM	CA	Aquazot Swim Club	2022 CA SCS/MVN Summer JO's	2020-2024 AAA
376	2:15.33	Luke Dankert		17	200 IM LCM	MW	Grand Island YMCA Quicksilver	2022 MV Region VIII Speedo Summer Meet	2020-2024 AAA
378	2:15.37	Phillip Lim		17	200 IM LCM	GA	SwimAtlanta	2022 SE Richard Quick Invitational	2020-2024 AAA
379	2:15.41	Henry Campbell		17	200 IM LCM	NE	Crimson Aquatics	2022 FL ISCA Summer Senior Blast	2020-2024 AAA
380	2:15.43	Simon Casey		17	200 IM LCM	GA	Athens Bulldog Swim Club	2022 GA Bulldog Summer Invite	2020-2024 AAA
380	2:15.43	Wyatt Carlton		17	200 IM LCM	PN	Bellingham Bay Swim Team	2022 PN Senior Long Course Champs	2020-2024 AAA
382	2:15.47	Evan Lyons		17	200 IM LCM	NE	Bluefish Swim Club	2022 NE BGSC LCM Seniors	2020-2024 AAA
383	2:15.49	Xander Zappas		17	200 IM LCM	CA	Dolphin Aquatics	2022 CA CA-NV Speedo Sectionals at CANY	2020-2024 AAA
384	2:15.50	Nikko Carrillo		17	200 IM LCM	CA	Santa Barbara Swim Club	2022 CA CA-NV Speedo Sectionals at CANY	2020-2024 AAA
384	2:15.50	Dylan Zhang		17	200 IM LCM	MR	Asphalt Green Unified Aquatics	2022 MR AGUA Memorial Day Invi	2020-2024 AAA
384	2:15.50	Henry Gibbs		17	200 IM LCM	PC	Palo Alto Stanford Aquatics	2022 PC SCSC Futures West	2020-2024 AAA
387	2:15.51	Abdul Shaheen	Yes	17	200 IM LCM	FL	Bolles School Sharks	2022 FL BSS TYR June Classic	2020-2024 AAA
388	2:15.52	Walter Christman		17	200 IM LCM	GA	Dynamo Swim Club	2022 GA LC Senior State Championship	2020-2024 AAA
388	2:15.52	Craig Bohlman		17	200 IM LCM	VA	NOVA of Virginia Aquatics, Inc	2022 VA NOVA Senior Classic	2020-2024 AAA
390	2:15.63	Max Moore		17	200 IM LCM	VA	Cavalier Aquatics/Piedmont Family YMCA	2022 VA LC Sr Champs Time Trials	2020-2024 AAA
391	2:15.64	Cedric Brooking		17	200 IM LCM	AZ	Gold Medal Swim Club	2022 AZ MAC Narwhal Invite	2020-2024 AAA
392	2:15.66	Nate Levy		17	200 IM LCM	PC	Orinda Aquatics	2022 SN Summer CA-NV Sectional-CC	2020-2024 AAA
393	2:15.67	Kyle Bitz		17	200 IM LCM	MD	Eagle Swim Team Inc.	2022 IN NCSA Summer Swimming Championships2	2020-2024 AAA
394	2:15.68	Sam Enes		17	200 IM LCM	CT	Bulldog Swimming	2022 FL ISCA Summer Senior Blast	2020-2024 AAA
395	2:15.71	Jack Chapman		17	200 IM LCM	NI	Victor Swim Club	2022 NI EZ Speedo Sectional (LCM) Buffalo	2020-2024 AAA
396	2:15.75	Matt Walden		17	200 IM LCM	NE	Bluefish Swim Club	2022 NE BGSC LCM Seniors	2020-2024 AAA
396	2:15.75	Ryan Schuller		17	200 IM LCM	NJ	Greater Somerset County YMCA Storm	2022 NJ EEX JS Mace Memorial Summer Sizzle	2020-2024 AAA
398	2:15.77	Jp Vanderloo		17	200 IM LCM	PV	Nation's Capital Swim Club	2022 PV LC Open Championships	2020-2024 AAA
398	2:15.77	John Devost		17	200 IM LCM	PV	Nation's Capital Swim Club	2022 PV NCAP Elite Qualifier	2020-2024 AAA
398	2:15.77	Jacob Hamlin		17	200 IM LCM	FL	Highlander Aquatic Club	2022 FL RAFC Summer Solstice	2020-2024 AAA
398	2:15.77	Layne Tucker		17	200 IM LCM	SE	Auburn Aquatics	2022 SE LC Championships	2020-2024 AAA
402	2:15.82	Liam Schindler		17	200 IM LCM	FL	Academy Aquatic Club	2022 FL SZ South Sectionals Championships	2020-2024 AAA
403	2:15.84	Ian Conner		17	200 IM LCM	UT	Olympus Aquatics	2022 SN Finals - Western Zone Senior Ch	2020-2024 AAA
404	2:15.85	Mitch Dubey		17	200 IM LCM	NE	Bluefish Swim Club	2022 WI Central Zone Section 1	2020-2024 AAA
405	2:15.88	Dylan Escano		17	200 IM LCM	LE	Cleveland Swim Institute	2022 LE Speedo Summer Sectionals	2020-2024 AAA
405	2:15.88	Ford Johnson		17	200 IM LCM	GA	Chattahoochee Gold Swim Club	2022 Futures - Cary	2020-2024 AAA
407	2:15.92	David Zoota		17	200 IM LCM	MR	Empire Swimming	2022 WI Central Zone Section 1	2020-2024 AAA
408	2:15.93	Matt Beehler		17	200 IM LCM	MR	Long Island Aquatic Club	2022 MR LIAC Spring Kickoff Invitational	2020-2024 AAA
409	2:15.96	Matthew Weiner		17	200 IM LCM	CT	Ridgefield Aquatic Club	2022 CT CPAC Fathers' Day Fun	2020-2024 AAA
409	2:15.96	Ian Steffen		17	200 IM LCM	IA	Linn-Mar Swim Team	2022 IA David Armbruster Open	2020-2024 AAA
411	2:15.99	Sebastian Trujillo		17	200 IM LCM	FL	Rocoa Rockets	2022 NC Futures Championships Cary	2020-2024 AAA
411	2:15.99	Garrett Kennedy		17	200 IM LCM	GA	Athens Bulldog Swim Club	2022 GA LC Senior State Championship	2020-2024 AAA
413	2:16.00	Briscoe Beaton		17	200 IM LCM	HI	Kamehameha Swim Club	2022 HI Senior Meet	2020-2024 AAA
414	2:16.01	Brendan Conners		17	200 IM LCM	CT	Bulldog Swimming	2022 CT Senior Championship LC	2020-2024 AAA
415	2:16.02	Ryan Haddad		17	200 IM LCM	CA	Beach Cities Swimming	2022 CA CA-NV Speedo Sectionals at CANY	2020-2024 AAA
416	2:16.05	Kane Kriz		17	200 IM LCM	IL	St Charles Swim Team	2022 IL LCM Senior Championships	2020-2024 AAA
417	2:16.06	Aidan Biddle		17	200 IM LCM	IN	Noblesville Swim Club	2022 NC Futures Championships Cary	2020-2024 AAA
417	2:16.06	Josh Fisher		17	200 IM LCM	IA	Ames Cyclone Aquatics Club	2022 IA ACAC Summer Detasseler	2020-2024 AAA
419	2:16.07	Matthew Warweg		17	200 IM LCM	MN	Riptide	2022 MN USAS Speedo Meet	2020-2024 AAA
419	2:16.07	Sam Caplan		17	200 IM LCM	NE	Unattached	2022 FL ISCA Summer Senior Blast	2020-2024 AAA
421	2:16.08	Ethan Harrington		17	200 IM LCM	PC	Palo Alto Stanford Aquatics	2022 PC SCSC Super League Summer LC Finals	2020-2024 AAA
421	2:16.08	Matthew McManus		17	200 IM LCM	MR	Team Suffolk	2022 IN NCSA Summer Swimming Championships2	2020-2024 AAA
423	2:16.09	Chief Greene		17	200 IM LCM	CO	Unattached	2022 FL RAFC Last Splash Invitational	2020-2024 AAA
423	2:16.09	Maxwell Ayres		17	200 IM LCM	NC	YMCA of the Triangle Area Swim Team	2022 FL ISCA Summer Senior Blast	2020-2024 AAA
423	2:16.09	Kyle Capili		17	200 IM LCM	CA	Beach Cities Swimming	2022 CA CA-NV Speedo Sectionals at CANY	2020-2024 AAA
426	2:16.11	Brennan Muramatsu		17	200 IM LCM	FL	Southwest Stars Swim Club	2022 FL SZ South Sectionals Championships	2020-2024 AAA
427	2:16.12	Danny Thornewell		17	200 IM LCM	PN	Seattle Metropolitan Aquatic Club	2022 PN Senior Long Course Champs	2020-2024 AAA
428	2:16.13	Michael Fusinati		17	200 IM LCM	PC	Crow Canyon Country Club Sharks	2022 SN Summer CA-NV Sectional-CC	2020-2024 AAA
429	2:16.16	Josh Bedford		17	200 IM LCM	ST	Austin Swim Club	2022 ST TXLA Speedo Southern Sectionals	2020-2024 AAA
430	2:16.22	Nino Maruszewski		17	200 IM LCM	IL	NASA Wildcat Aquatics	2022 WI LAKE Western Great Lake Meet	2020-2024 AAA
431	2:16.23	Colton Bennett		17	200 IM LCM	ST	Texas Gold	2022 ST AAAA LC STAGS Champs	2020-2024 AAA
432	2:16.27	Matthew Picard		17	200 IM LCM	SC	Wahoo Aquatic Club	2022 SC LSC Senior State Champs	2020-2024 AAA
433	2:16.29	Niko Natsvlishvili	Yes	17	200 IM LCM	PV	Rockville Montgomery Swim Club	2022 PV RMSC Spring LC Classic	2020-2024 AAA
433	2:16.29	Will Taylor		17	200 IM LCM	SE	Unattached	2022 Futures - Cary	2020-2024 AAA
435	2:16.30	Harrison Gardner		17	200 IM LCM	NC	Enfinity Aquatic Club	2022 NC EAC Independence Invite	2020-2024 AAA
436	2:16.31	Clarke Qian		17	200 IM LCM	CA	The Claremont Club	2022 CA RAA Summer JO's	2020-2024 AAA
437	2:16.33	Wade Ogden		17	200 IM LCM	UT	Hilltop Aquatic Swim Team	2022 SN Finals - Western Zone Senior Ch	2020-2024 AAA
438	2:16.34	Jake Geoghegan		17	200 IM LCM	PV	York Swim Club	2022 IN NCSA Summer Swimming Championships2	2020-2024 AAA
438	2:16.34	Alex Fu		17	200 IM LCM	GU	First Colony Swim Team, Inc.	2022 GU FCST LC Invite	2020-2024 AAA
438	2:16.34	Andrew Morris		17	200 IM LCM	PC	Neptune Swimming	2022 PC LCM Far Westerns	2020-2024 AAA
441	2:16.35	Carson Blair		17	200 IM LCM	ST	Alamo Area Aquatic Association	2022 ST TXLA Speedo Southern Sectionals	2020-2024 AAA
442	2:16.36	Ryan Cesmat		17	200 IM LCM	PC	Terrapins Swim Team	2022 SN Summer CA-NV Sectional-CC	2020-2024 AAA
443	2:16.37	Nate Puchalski		17	200 IM LCM	VA	Rappahannock Area YMCA Swim Team, Inc	2022 VA LC Senior Champs	2020-2024 AAA
443	2:16.37	Nate Coleman		17	200 IM LCM	NE	Bluefish Swim Club	2022 WI Central Zone Section 1	2020-2024 AAA
445	2:16.38	Tanner Beck		17	200 IM LCM	CA	Sandpipers Of Nevada	2022 AZ MAC Narwhal Invite	2020-2024 AAA
446	2:16.40	Parker Sterlitz		17	200 IM LCM	AM	Franklin Area Swim Team	2022 WV Club Mountaineer Renee McCutch Meet	2020-2024 AAA
447	2:16.41	Grady Potter		17	200 IM LCM	VA	NOVA of Virginia Aquatics, Inc	2022 VA LC Senior Champs	2020-2024 AAA
448	2:16.45	Eric Sharabura		17	200 IM LCM	GA	Dynamo Swim Club	2022 GA Speedo Atlanta Classic	2020-2024 AAA
449	2:16.47	Reid Nussbaum		17	200 IM LCM	NE	Weymouth Club Waves	2022 NE BGSC LCM Seniors	2020-2024 AAA
450	2:16.48	Shawn Erdley		17	200 IM LCM	MA	Nittany Lion Aquatic Club	2022 LE Futures Championships Geneva	2020-2024 AAA
450	2:16.48	Akira Van De Groenendaal		17	200 IM LCM	OR	Tualatin Hills Swim Club	Mel Zajac Jr. International 20	2020-2024 AAA
450	2:16.48	Lukas Fu		17	200 IM LCM	SE	Life Time swim Team Southeast	2022 SE LC Championships	2020-2024 AAA
453	2:16.49	Massimo Catania		17	200 IM LCM	MA	Greater Philadelphia Aquatic Club	2022 MA Swimming Meet	2020-2024 AAA
453	2:16.49	Liam Simmons		17	200 IM LCM	MA	Western YMCA Wahoos	2022 MA AP RAYS LC STAKES	2020-2024 AAA
455	2:16.50	Napoleon Nasta-Terrazas		17	200 IM LCM	GU	Katy Aquatic Team For Youth	2022 GU TWST Senior Champs	2020-2024 AA
455	2:16.50	Marcos Otero		17	200 IM LCM	BD	Southwest Aquatic Team	2022 BD Poppa's Day Invitational	2020-2024 AA
457	2:16.52	Joe Broadway		17	200 IM LCM	IL	Maverick Swim Club	2022 IL LCM Senior Championships	2020-2024 AA
457	2:16.52	Levi Hansen		17	200 IM LCM	AM	Cavalier Swim Club	2022 LE Holtrey Summer Classic	2020-2024 AA
459	2:16.53	Sean Bannon		17	200 IM LCM	MN	Rochester Swim Club	2022 MN Futures Championships Minnesota	2020-2024 AA
460	2:16.55	Kevin Zhou		17	200 IM LCM	GU	First Colony Swim Team, Inc.	2022 GU FCST Invite	2020-2024 AA
461	2:16.56	Brett Bailey		17	200 IM LCM	SC	Southern Tide Swim Club	2022 MS Southern Zone Age Group	2020-2024 AA
462	2:16.57	Nicholas Pham		17	200 IM LCM	IL	Swift Aquatics	2022 IL LCM Senior Championships	2020-2024 AA
462	2:16.57	Lawson Thomas		17	200 IM LCM	ST	Austin Swim Club	2022 ST TXLA Speedo Southern Sectionals	2020-2024 AA
464	2:16.58	Max Kulbida		17	200 IM LCM	CO	Elevation Athletics	2022 OR Speedo Sectionals - Mt Hood	2020-2024 AA
465	2:16.59	Zach Clowers		17	200 IM LCM	GU	Blue Tide Aquatics	2022 SN Summer Sanders LCM SR+	2020-2024 AA
466	2:16.60	Shunsuke Moridaira		17	200 IM LCM	PC	Palo Alto Stanford Aquatics	2022 PC SCSC Super League Summer LC Finals	2020-2024 AA
467	2:16.63	Skylar Yoham		17	200 IM LCM	MR	Asphalt Green Unified Aquatics	2022 AM LC Eastern Zone SR Championship	2020-2024 AA
468	2:16.68	Alan Xiang		17	200 IM LCM	OR	Tualatin Hills Swim Club	2022 OR Arena 11&O LC Championship	2020-2024 AA
469	2:16.70	Austin Lara		17	200 IM LCM	MR	Badger Swim Club,Inc.	2022 NJ SCAR Memorial Day	2020-2024 AA
469	2:16.70	Juan Abella		17	200 IM LCM	FG	Metro Aquatic Club of Miami	2022 FG Senior Championships	2020-2024 AA
471	2:16.71	Andrew Kulak		17	200 IM LCM	VA	NOVA of Virginia Aquatics, Inc	2022 IN NCSA Summer Swimming Championships2	2020-2024 AA
472	2:16.72	Riley Oakes		17	200 IM LCM	SE	Ensworth Aquatics	2022 SE LC Championships	2020-2024 AA
473	2:16.74	Yonathan Dagan		17	200 IM LCM	MD	North Baltimore Aquatic Club	2022 MD LSC LC Championships	2020-2024 AA
473	2:16.74	Patrick Spillman		17	200 IM LCM	GU	Houston Bridge Bats	2022 ST TXLA Speedo Southern Sectionals	2020-2024 AA
475	2:16.77	Jonny Kulow		17	200 IM LCM	WY	Lander Swim Club	2022 WY Gillette Summer Spectacular	2020-2024 AA
476	2:16.78	Klein Brock		17	200 IM LCM	IA	Central Iowa Aquatics	2022 IA Long Course Championships	2020-2024 AA
477	2:16.79	Ryan Song		17	200 IM LCM	CA	Swim Torrance	2022 CA So Cal Invite	2020-2024 AA
478	2:16.82	Drew Bowen		17	200 IM LCM	FL	Bolles School Sharks	2022 FL BSS May Senior Meet	2020-2024 AA
479	2:16.83	Jason Doan		17	200 IM LCM	PV	Rockville Montgomery Swim Club	2022 PV LC Open Championships	2020-2024 AA
480	2:16.86	Nick Plumb		17	200 IM LCM	IN	Carmel Swim Club	2022 IN Senior LCM Championships	2020-2024 AA
480	2:16.86	Hampton Burch		17	200 IM LCM	VA	NOVA of Virginia Aquatics, Inc	2022 VA NOVA LC Winter Invitational	2020-2024 AA
480	2:16.86	Drew Greene		17	200 IM LCM	MD	Eagle Swim Team Inc.	2022 Sandbox Invitational	2020-2024 AA
483	2:16.88	Alexander Udrys		17	200 IM LCM	NT	Texas Ford Aquatics	2022-NT TEXAS SENIOR CIRCUIT LONG COURSE	2020-2024 AA
484	2:16.89	Aidan Flanagan		17	200 IM LCM	GU	The Woodlands Swim Team	2022 ST TXLA Speedo Southern Sectionals	2020-2024 AA
485	2:16.91	Hayden Dinkin		17	200 IM LCM	IA	Greater Des Moines YMCA	2022 IA Long Course Championships	2020-2024 AA
485	2:16.91	Alex Richardson		17	200 IM LCM	MI	North Kent Aquatic Team	2022 IN MS 13-14 & Open ULTRA Summer	2020-2024 AA
487	2:16.92	Benjamin Wong		17	200 IM LCM	CA	La Mirada Armada	2022 CA SCS/RMDA June Age Group	2020-2024 AA
488	2:16.93	Travis Oleson		17	200 IM LCM	CO	Highlands Ranch Aquatics	2022 Futures - College Station	2020-2024 AA
489	2:16.94	Tallin Kunz		17	200 IM LCM	UT	Utah Valley Aquatics, Inc	2022 UT LC Champs	2020-2024 AA
489	2:16.94	Alex Cimera		17	200 IM LCM	LE	Hudson Explorer Aquatic	2022 LE Robert F. Busbey Invitational	2020-2024 AA
489	2:16.94	Jack Davis		17	200 IM LCM	PC	Livermore Aqua Cowboys	2022 PC LCM Far Westerns	2020-2024 AA
492	2:16.95	Trenton Vonhartitzsch		17	200 IM LCM	OK	SwimTulsa	2022 MV Region VIII Speedo Summer Meet	2020-2024 AA
493	2:16.97	Grady Radcliff		17	200 IM LCM	ST	Waterloo Swimming	2022 ST TXLA Speedo Southern Sectionals	2020-2024 AA
494	2:16.99	Nicholas Chow		17	200 IM LCM	NC	Aquatic Team Of Mecklenburg	2022 NC Futures Championships Cary	2020-2024 AA
495	2:17.00	Edi Zhang		17	200 IM LCM	PC	Crow Canyon Country Club Sharks	2022 SN Summer CA-NV Sectional-CC	2020-2024 AA
496	2:17.01	Maximus Wilson		17	200 IM LCM	CA	Riverside Aquatics Association	2022 CA So Cal Invite	2020-2024 AA
497	2:17.02	Ari Li		17	200 IM LCM	LA	South Louisiana Swim Team	2022 MS 14th Annual Splashin' the Coast	2020-2024 AA
498	2:17.04	Luke Weber	Yes	17	200 IM LCM	NC	SwimMAC Carolina	2022 NC LC SR CHAMPS	2020-2024 AA
498	2:17.04	Benjamin Hong		17	200 IM LCM	NJ	Scarlet Aquatics	2022 NJ SCAR LC Junior Olympics	2020-2024 AA
500	2:17.05	Pablo Salazar		17	200 IM LCM	GU	Premier Aquatics Club of Klein	2022 GU TWST Senior Champs	2020-2024 AA
