Rank	Swim Time	Name	Foreign	Age	Event	LSC	Team	Meet	Time Standard
29	8:26.12	Luke Peterson		17	800 FR LCM	ST	Alamo Area Aquatic Association	2022 ST TXLA Speedo Southern Sectionals	2022 Winter Juniors (SCY)
30	8:26.18	Ethan Wang		17	800 FR LCM	PC	Pleasanton Seahawks	2022 Speedo Junior National Ch	2022 Winter Juniors (SCY)
31	8:26.40	Robert Melsom		17	800 FR LCM	FL	Saint Petersburg Aquatics	2022 FL Shark Open	2022 Winter Juniors (SCY)
32	8:27.40	Ward Wilson		17	800 FR LCM	IL	New Trier Aquatics	2022 FL ISCA Summer Senior Blast	2022 Winter Juniors (SCY)
33	8:27.60	Owen Dankert		17	800 FR LCM	IN	Fort Wayne Swim Team	2022 IN NCSA Summer Swimming Championships	2022 Winter Juniors (SCY)
34	8:27.75	Ben Mauldin		17	800 FR LCM	VA	Old Dominion Aquatic Club	2022 Futures - Geneva	2022 Winter Juniors (SCY)
35	8:28.17	William DeJean		17	800 FR LCM	LA	Crawfish Aquatics	2022 LA Senior LC State Championships	2022 Winter Juniors (SCY)
36	8:28.39	Owen Carlsen		17	800 FR LCM	CA	Las Vegas Swim Club	2022 SN Finals - Western Zone Senior Ch	2022 Winter Juniors (SCY)
37	8:28.75	Matthew Stephenson		17	800 FR LCM	ST	Longhorn Aquatics	2022 Speedo Junior National Ch	2022 Winter Juniors (SCY)
38	8:28.85	Josh Fujimoto		17	800 FR LCM	IL	Waves Bloomington/Normal Y S.T.	2022 IL LCM Senior Championships	2022 Winter Juniors (SCY)
39	8:29.15	Tommy Erwin		17	800 FR LCM	ST	Alamo Area Aquatic Association	2022 ST TXLA Speedo Southern Sectionals	2022 Winter Juniors (SCY)
40	8:29.28	Keith Williams		17	800 FR LCM	NC	TAC Titans	2022 NC Futures Championships Cary	2022 Winter Juniors (SCY)
41	8:30.06	Alex Crossing		17	800 FR LCM	NI	Victor Swim Club	2022 NI EZ Speedo Sectional (LCM) Buffalo	2022 Winter Juniors (SCY)
42	8:30.14	Justin Nowicki		17	800 FR LCM	NI	Victor Swim Club	2022 Futures - Geneva	2022 Winter Juniors (SCY)
43	8:30.50	John Tietjen		17	800 FR LCM	MV	Empire KC Swim Club	2022 Futures - Minneapolis	2022 Winter Juniors (SCY)
44	8:30.82	Ethan Gluck		17	800 FR LCM	NT	COR Swimming	2022 IN NCSA Summer Swimming Championship	2022 Winter Juniors (SCY)
45	8:30.87	Spencer Merodio		17	800 FR LCM	SN	DART Swimming	2022 Futures - Santa Clara	2022 Winter Juniors (SCY)
46	8:31.19	Dan Godino		17	800 FR LCM	CT	Regional YMCA of Western Connecticut Makos	2022 NC AP LC YMCA Nationals	2022 Winter Juniors (SCY)
47	8:31.20	Derek Long		17	800 FR LCM	MV	Tsunami Swim Team of K.C.	2022 MV Region VIII Speedo Summer Meet	2022 Winter Juniors (SCY)
48	8:31.43	Wilson Tuttle		17	800 FR LCM	NC	Marlins Of Raleigh	2022 NC Futures Championships Cary	2022 Winter Juniors (SCY)
49	8:31.57	Parker Sterlitz		17	800 FR LCM	AM	Franklin Area Swim Team	2022 Futures - Geneva	2022 Winter Juniors (SCY)
50	8:31.76	Matthew Purcell		17	800 FR LCM	AM	Team Pittsburgh Elite Aquatics	2022 AM LC Eastern Zone SR Championship	2022 Winter Juniors (SCY)
51	8:32.47	Levi Hansen		17	800 FR LCM	AM	Unattached	2022 AM LC Eastern Zone SR Championship	2022 Winter Juniors (SCY)
52	8:32.52	Kayden Lancaster		17	800 FR LCM	FL	Bolles School Sharks	2022 FL BSS TYR June Classic	2022 Winter Juniors (SCY)
53	8:32.55	Peter Gilbert		17	800 FR LCM	PV	Occoquan Swimming Inc	2022 VA EZ LC Speedo Super Sectional	2022 Winter Juniors (SCY)
53	8:32.55	Carter Stuhlmacher		17	800 FR LCM	FL	Fast Lane Aquatics	2022 FL SZ South Sectionals Championships	2022 Winter Juniors (SCY)
55	8:32.64	Ian McKinney		17	800 FR LCM	NC	Mecklenburg Swim Association	2022 NC Futures Championships Cary	2022 Winter Juniors (SCY)
56	8:32.72	Patrick Broderick		17	800 FR LCM	MR	Long Island Express	2022 AM LC Eastern Zone SR Championship	2022 Winter Juniors (SCY)
57	8:33.29	Tristan Denbrok		17	800 FR LCM	GA	SwimAtlanta	2022 Speedo Junior National Ch	2022 Winter Juniors (SCY)
57	8:33.29	Nick Scruton		17	800 FR LCM	PC	Thunder Coast Aquatics	2022 PC LCM Far Westerns	2022 Winter Juniors (SCY)
59	8:33.38	William Rupp		17	800 FR LCM	MR	Badger Swim Club,Inc.	2022 MR TYR Senior LC Championships	2022 Winter Juniors (SCY)
60	8:33.42	Logan Adley		17	800 FR LCM	NC	TAC Titans	2022 NC Futures Championships Cary	2022 Winter Juniors (SCY)
61	8:33.79	Daniel Choi		17	800 FR LCM	GU	Cypress Fairbanks Swim Club	2022 Futures Championships - C	2022 Winter Juniors (SCY)
62	8:34.14	Nick Chirafisi		17	800 FR LCM	WI	Madison Aquatic Club	2022 Futures - Minneapolis	2023 Futures (LCM)
63	8:34.23	Graham Wilson		17	800 FR LCM	IL	New Trier Aquatics	2022 FL ISCA Summer Senior Blast	2023 Futures (LCM)
64	8:34.26	Alex Ayers		17	800 FR LCM	NC	SwimMAC Carolina	2022 NC ESSZ Summer Sectionals	2023 Futures (LCM)
65	8:34.52	Caz Mikula		17	800 FR LCM	OR	Corvallis Aquatic Team	2022 Futures - Santa Clara	2023 Futures (LCM)
66	8:34.83	Ryan Lester		17	800 FR LCM	NT	Rockwall Aquatic Center of Excellence	2022 ST TXLA Speedo Southern Sectionals	2022 Futures (LCM)
67	8:34.91	Cameron Rodgers		17	800 FR LCM	PC	Monterey Bay Swim Club	2022 PC SCSC George Haines International	2023 Futures (LCM)
68	8:34.99	Luca Oliva		17	800 FR LCM	FL	Blue Dolfins	2022 NC Futures Championships Cary	2023 Futures (LCM)
69	8:35.04	Woobie Kupsky		17	800 FR LCM	MA	Unattached	2022 AM LC Eastern Zone SR Championship	2023 Futures (LCM)
70	8:35.41	Aiden Dunn		17	800 FR LCM	IL	FMC Aquatic	2022 TYR Pro Swim Series - West	2022 Futures (LCM)
71	8:35.53	Honza Zika		17	800 FR LCM	CA	Unattached	2022 CA MVN Fran Crippen SMOC	2022 Futures (LCM)
72	8:35.62	Orluke Borjigin		17	800 FR LCM	PV	Rockville Montgomery Swim Club	2022 IN NCSA Summer Swimming Championships	2023 Futures (LCM)
73	8:35.80	Skyler Kao		17	800 FR LCM	CA	FAST Swim Team	2022 CA CA-NV Speedo Sectionals at CANY	2023 Futures (LCM)
74	8:36.12	Will Glass		17	800 FR LCM	VA	NOVA of Virginia Aquatics, Inc	2022 IN NCSA Summer Swimming Championships	2023 Futures (LCM)
75	8:36.34	Jake Lowrey		17	800 FR LCM	PV	Nation's Capital Swim Club	2022 IN NCSA Summer Swimming Championships2	2023 Futures (LCM)
75	8:36.34	Trey Cunneen		17	800 FR LCM	OZ	CSP Tideriders	2022 IN NCSA Summer Swimming Championships	2023 Futures (LCM)
77	8:36.45	Austin Lara		17	800 FR LCM	MR	Badger Swim Club,Inc.	2022 MR TYR Senior LC Championships	2022 Futures (LCM)
78	8:37.54	Tucker Rice		17	800 FR LCM	MT	Billings Aquatic Club	2022 SN Finals - Western Zone Senior Ch	2023 Futures (LCM)
79	8:37.55	Juan Carlos Castrillon		17	800 FR LCM	MR	Long Island Aquatic Club	2022 SE Tennessee LC Invitational	2022 Futures (LCM)
80	8:37.97	Malcolm Slater		17	800 FR LCM	IN	Zionsville Swim Club	2022 NC Futures Championships Cary	2023 Futures (LCM)
81	8:38.02	Owen Berry		17	800 FR LCM	PC	Crow Canyon Country Club Sharks	2022 PC TCA Senior 2	2023 Futures (LCM)
82	8:38.51	Nathan Bell		17	800 FR LCM	WT	City Of Midland Swim Team	2022 Futures - College Station	2023 Futures (LCM)
83	8:38.81	Taylor Wagner		17	800 FR LCM	CO	Pikes Peak Athletics	2022 Futures - College Station	2023 Futures (LCM)
84	8:38.93	Gianni Carlino		17	800 FR LCM	MI	Pointe Aquatics	2022 LE Speedo Summer Sectionals	2022 Futures (LCM)
85	8:39.25	Salvador Goya	Yes	17	800 FR LCM	PC	Alto Swim Club	2022 PC SCSC Futures West	2023 Futures (LCM)
86	8:39.48	Jack D'Alessandro		17	800 FR LCM	MR	Long Island Aquatic Club	2022 IN NCSA Summer Swimming Championship	2023 Futures (LCM)
87	8:39.96	Mitch Dubey		17	800 FR LCM	NE	Bluefish Swim Club	2022 WI Central Zone Section 1	2022 Futures (LCM)
88	8:40.26	Joseph Clark		17	800 FR LCM	NC	Aquatic Team Of Mecklenburg	2022 NC ESSZ Summer Sectionals	2022 Futures (LCM)
89	8:40.37	Teddy Blake		17	800 FR LCM	NC	YMCA of the Triangle Area Swim Team	2022 FL ISCA Summer Senior Blast	2023 Futures (LCM)
90	8:40.41	Riley Twiss		17	800 FR LCM	CT	Westport/Weston Family Y Water Rat Swim Team	2022 CT Senior Championship LC	2023 Futures (LCM)
91	8:40.65	Grant Wodny		17	800 FR LCM	MN	Lake Superior Swim Club	2022 Futures - Minneapolis	2023 Futures (LCM)
92	8:40.66	Benjamin Wong		17	800 FR LCM	CA	La Mirada Armada	2022 CA MVN Post CIF Senior LC	2022 Futures (LCM)
93	8:40.71	Austin Cutcher		17	800 FR LCM	OHO	Northern KY Clippers Swimming	2022 OH CLPR DAVID WEBB	2020-2024 AAA
94	8:41.02	Austin Metzler		17	800 FR LCM	CO	Jeffco Hurricanes	2022 Futures - College Station	2020-2024 AAA
95	8:41.03	Jack Lambert		17	800 FR LCM	FL	Sarasota Sharks	2022 FL SZ South Sectionals Championships	2020-2024 AAA
96	8:41.04	Trevor Hudson		17	800 FR LCM	VA	Rappahannock Area YMCA Swim Team, Inc	2022 VA EZ LC Speedo Super Sectional	2020-2024 AAA
97	8:41.05	Ian Metzgar		17	800 FR LCM	MA	Lancaster Aquatic Club	2022 Futures - Geneva	2020-2024 AAA
98	8:41.22	Michael Ma		17	800 FR LCM	MR	Long Island Aquatic Club	2022 NJ SCAR Memorial Day	2020-2024 AAA
99	8:41.33	Joseph Capo		17	800 FR LCM	LA	Nu Wave Swim Club	2022 LA Senior LC State Championships	2020-2024 AAA
100	8:41.44	Noah Lim		17	800 FR LCM	KY	Lakeside Swim Team	2022 NC ESSZ Summer Sectionals	2020-2024 AAA
101	8:41.62	Henry Campbell		17	800 FR LCM	NE	Crimson Aquatics	2022 FL ISCA Summer Senior Blast	2020-2024 AAA
102	8:41.77	Diego Nosack		17	800 FR LCM	OR	Tualatin Hills Swim Club	2022 OR THSC Spring Invitational	2020-2024 AAA
103	8:42.17	Nick Grulke		17	800 FR LCM	CA	Unattached	2022 CA RMDA Road to 2022 LCM Finals	2020-2024 AAA
104	8:42.25	Victor Derani	Yes	17	800 FR LCM	FL	Bolles School Sharks	2022 FL BSS TYR June Classic	2020-2024 AAA
105	8:42.41	Henry Gibbs		17	800 FR LCM	PC	Palo Alto Stanford Aquatics	2022 Futures - Santa Clara	2020-2024 AAA
106	8:42.53	Ben Tunila		17	800 FR LCM	CA	Swim Torrance	2022 Futures - Santa Clara	2020-2024 AAA
107	8:42.87	Xander Schreck		17	800 FR LCM	VA	NOVA of Virginia Aquatics, Inc	2022 VA LC Senior Champs	2020-2024 AAA
108	8:43.77	Benjamin Sosnowski		17	800 FR LCM	PC	Quicksilver Swimming	2022 SN Summer CA-NV Sectional-CC	2020-2024 AAA
109	8:43.82	Natas Coats		17	800 FR LCM	CA	Santa Maria Swim Club	2022 CC Arena Grand Challenge	2020-2024 AAA
110	8:43.87	Josh Peace		17	800 FR LCM	CA	Riverside Aquatics Association	2022 CA RAA Summer JO's	2020-2024 AAA
111	8:44.14	Tanner Jones		17	800 FR LCM	MA	Unattached	2022 MA JW Summer Solstice	2020-2024 AAA
112	8:44.36	Diego Rangel		17	800 FR LCM	GU	Premier Aquatics Club of Klein	2022 ST TXLA Speedo Southern Sectionals	2020-2024 AAA
113	8:44.44	Mark Platonov		17	800 FR LCM	CT	Westport/Weston Family Y Water Rat Swim Team	2022 CT Senior Championship LC	2020-2024 AAA
114	8:44.52	William Shoemaker		17	800 FR LCM	FL	Sarasota Tsunami Swim Team	2022 FL SZ South Sectionals Championships	2020-2024 AAA
115	8:44.74	Josh Fisher		17	800 FR LCM	IA	Ames Cyclone Aquatics Club	2022 IA Long Course Championships	2020-2024 AAA
116	8:44.75	Reeve Ferber		17	800 FR LCM	NT	Metroplex Aquatics	2022 Futures Championships - C	2020-2024 AAA
117	8:44.88	Teo Jaworski		17	800 FR LCM	MI	Club Wolverine	2022 Futures - Cary	2020-2024 AAA
117	8:44.88	Crash Ackerly		17	800 FR LCM	VA	NOVA of Virginia Aquatics, Inc	2022 VA NOVA Senior Classic	2020-2024 AAA
119	8:44.89	Nick Zaharescu		17	800 FR LCM	SE	Excel Aquatics	2021 GA ASL November Senior Invitational	2020-2024 AAA
120	8:45.13	Tommy Doran		17	800 FR LCM	MA	Unattached	2022 MA Swimming Meet	2020-2024 AAA
121	8:45.29	Cole Venters		17	800 FR LCM	NC	TAC Titans	2022 NC LC SR CHAMPS	2020-2024 AAA
122	8:45.39	Aidan Fuller		17	800 FR LCM	FL	Gator Swim Club	2022 FL SZ South Sectionals Championships	2020-2024 AAA
123	8:45.88	Gavin Dustin		17	800 FR LCM	SR	Voltage Aquatics	2022 OR Speedo Sectionals - Mt Hood	2020-2024 AAA
124	8:45.91	Keegan Wooding		17	800 FR LCM	NI	Victor Swim Club	2022 NI EZ Speedo Sectional (LCM) Buffalo	2020-2024 AAA
125	8:45.93	Leo Pelaez		17	800 FR LCM	NT	Dallas Mustangs	2022 ST TXLA Speedo Southern Sectionals	2020-2024 AAA
126	8:45.96	Sam Reynoso Williams		17	800 FR LCM	NE	Commonwealth Swimming	2022 NC SwimMAC Martha McKee Meet	2020-2024 AAA
127	8:45.97	Joram Kim		17	800 FR LCM	NJ	Scarlet Aquatics	2022 NC SwimMAC Martha McKee Meet	2020-2024 AAA
128	8:46.00	George Clark		17	800 FR LCM	CT	Charter Oak Aquatic Club	2022 AM LC Eastern Zone SR Championship	2020-2024 AAA
129	8:46.10	Matthew Mortenson		17	800 FR LCM	MN	Riptide	2022 MN USAS Speedo Meet	2020-2024 AAA
130	8:46.19	Alexander Zoldan		17	800 FR LCM	MA	Penn Charter Aquatic Club	2022 LE Futures Championships Geneva	2020-2024 AAA
131	8:46.21	Colin Mamaril		17	800 FR LCM	VA	Tide Swimming	2022 AM LC Eastern Zone SR Championship	2020-2024 AAA
132	8:46.32	Asher Good		17	800 FR LCM	AZ	Scottsdale Aquatic Club	2022 OR Speedo Sectionals - Mt Hood	2020-2024 AAA
133	8:46.33	Ryland Feist		17	800 FR LCM	IA	Piranhas Swim Club	2022 IA Long Course Championships	2020-2024 AAA
134	8:46.39	Christian Johnson		17	800 FR LCM	LA	Nu Wave Swim Club	2022 IN NCSA Summer Swimming Championships	2020-2024 AAA
135	8:46.41	Bergen Leach		17	800 FR LCM	FL	Sarasota Sharks	2022 FL Summer Senior Championships	2020-2024 AAA
136	8:46.65	Grady Potter		17	800 FR LCM	VA	NOVA of Virginia Aquatics, Inc	2022 VA NOVA Senior Classic	2020-2024 AAA
136	8:46.65	David Vinokur		17	800 FR LCM	AZ	Scottsdale Aquatic Club	2022 AZ SAC Cactus Classic	2020-2024 AAA
138	8:46.70	Ben Louis		17	800 FR LCM	IL	Hinsdale Swim Club	2022 WI Speedo Premier Invitational	2020-2024 AAA
139	8:46.74	Caleb Dutton		17	800 FR LCM	FL	Saint Petersburg Aquatics	2022 FL SZ South Sectionals Championships	2020-2024 AAA
140	8:46.77	Enrique Rodriguez	Yes	17	800 FR LCM	FG	South Florida Aquatic Club	2022 FG Southern Zone South Sectional	2020-2024 AAA
141	8:46.89	Matt Anderson		17	800 FR LCM	FL	United Swim Club	2022 FL Summer Senior Championships	2020-2024 AAA
142	8:46.94	Evan Lyons		17	800 FR LCM	NE	Bluefish Swim Club	2022 NE BGSC LCM Seniors	2020-2024 AAA
143	8:47.07	Luke McNamara		17	800 FR LCM	MR	Long Island Aquatic Club	2022 IN NCSA Summer Swimming Championships2	2020-2024 AAA
144	8:47.08	Roman Savage		17	800 FR LCM	CA	San Dimas Aquatics	2022 CA CA-NV Speedo Sectionals at CANY	2020-2024 AAA
145	8:47.09	Brady Tierney		17	800 FR LCM	MA	Plymouth Whitemarsh Aquatics	2022 LE Futures Championships Geneva	2020-2024 AAA
146	8:47.43	Ralph Fiscus		17	800 FR LCM	UT	Wasatch Front Fish Market	2022 UT LC Champs	2020-2024 AAA
147	8:47.66	Colton Bennett		17	800 FR LCM	ST	Texas Gold	2022 ST TXLA Speedo Southern Sectionals	2020-2024 AAA
148	8:47.67	Dominik Toth		17	800 FR LCM	CA	BlueFin Aquatics	2022 CA SCS/RMDA June Age Group	2020-2024 AAA
149	8:47.77	Andrew Hanson		17	800 FR LCM	OR	Corvallis Aquatic Team	2022 OR Arena 11&O LC Championship	2020-2024 AAA
150	8:48.00	Tanner Beck		17	800 FR LCM	CA	Sandpipers Of Nevada	2022 SN Finals - Western Zone Senior Ch	2020-2024 AAA
151	8:48.01	Ryan Knipp		17	800 FR LCM	IN	Boilermaker Aquatics	2022 IN Spring Speedo Sectionals	2020-2024 AAA
152	8:48.13	Miguel Siwady	Yes	17	800 FR LCM	FL	Gulf Coast Swim Team	1st Junior Pan American Games	2020-2024 AAA
153	8:48.20	Jamarr Bruno		17	800 FR LCM	CT	Ridgefield Aquatic Club	Puerto Rico International Swim	2020-2024 AAA
154	8:48.31	Patrick Cortelli		17	800 FR LCM	MR	Condors Swim Club	2022 MR TYR Senior LC Championships	2020-2024 AAA
155	8:48.41	Finn Crawford		17	800 FR LCM	AZ	Gold Medal Swim Club	2022 AZ LC Senior State Championship	2020-2024 AAA
156	8:48.42	Holden Muirhead		17	800 FR LCM	GU	Premier Aquatics Club of Klein	2022 ST TXLA Speedo Southern Sectionals	2020-2024 AAA
157	8:48.60	Jes Day		17	800 FR LCM	UT	Hilltop Aquatic Swim Team	2022 SN Finals - Western Zone Senior Ch	2020-2024 AAA
158	8:48.62	Peyton Meyer		17	800 FR LCM	VA	Rappahannock Area YMCA Swim Team, Inc	2022 IN NCSA Summer Swimming Championships2	2020-2024 AAA
159	8:48.79	Elliot Weisel		17	800 FR LCM	FL	Rocoa Rockets	2022 FL Dr. Aspi Doctor Memorial	2020-2024 AAA
160	8:48.83	Harrison Arnold		17	800 FR LCM	MI	Utica Shelby Swim Club	2022 Futures - Cary	2020-2024 AAA
161	8:49.08	Henry Stockton		17	800 FR LCM	CO	Colorado Springs Area Swimming	2022 SN Finals - Western Zone Senior Ch	2020-2024 AAA
162	8:49.11	Evan Sproul		17	800 FR LCM	CA	Team Rebel Aquatics	2022 CA TRA LCM Opener	2020-2024 AAA
163	8:49.55	Jack Ellison		17	800 FR LCM	MW	Swim Omaha	2022 MV Region VIII Speedo Summer Meet	2020-2024 AAA
164	8:49.63	Matthew Cardona		17	800 FR LCM	CT	Ridgefield Aquatic Club	2022 CT Senior Championship LC	2020-2024 AAA
165	8:49.75	Zach Dickman		17	800 FR LCM	CO	Aces Swim Club	2022 SN Finals - Western Zone Senior Ch	2020-2024 AAA
166	8:49.82	Alexander Rousseau		17	800 FR LCM	NC	TAC Titans	2022 NC LC SR CHAMPS	2020-2024 AAA
167	8:49.85	Evan Fox		17	800 FR LCM	MI	Liquid Lightning	2022 IN NCSA Summer Swimming Championships2	2020-2024 AAA
168	8:49.92	Nicholas Slater		17	800 FR LCM	MI	Spartan Aquatic Club	2022 IN MS 13-14 & Open ULTRA Summer	2020-2024 AAA
169	8:49.94	Ian Pickles		17	800 FR LCM	AZ	Swim Neptune	2022 OR Speedo Sectionals - Mt Hood	2020-2024 AAA
170	8:49.95	Matthew Weiner		17	800 FR LCM	CT	Ridgefield Aquatic Club	2022 LE Futures Championships Geneva	2020-2024 AAA
171	8:49.98	Vittorio Cappabianca		17	800 FR LCM	LE	Hudson Explorer Aquatic	2022 NI EZ Speedo Sectional (LCM) Buffalo	2020-2024 AAA
172	8:50.07	Xavier Orlic		17	800 FR LCM	PV	Nation's Capital Swim Club	2022 IN NCSA Summer Swimming Championships	2020-2024 AAA
173	8:50.10	Bryce Menchhofer		17	800 FR LCM	OHO	Blue Ash YMCA Swim Team	2022 OH AP SWOYSL LC Championship	2020-2024 AAA
174	8:50.52	Joe Guthinger		17	800 FR LCM	SC	Coastal Aquatic Club	2022 SC LSC Senior State Champs	2020-2024 AAA
175	8:50.58	Alan Xiang		17	800 FR LCM	OR	Tualatin Hills Swim Club	2022 OR Speedo Sectionals - Mt Hood	2020-2024 AAA
176	8:50.76	Frank Runge		17	800 FR LCM	FL	Sarasota Tsunami Swim Team	2022 FL SZ South Sectionals Championships	2020-2024 AAA
177	8:50.87	Nathanael Ridosko		17	800 FR LCM	PC	Tri Valley Aquatics	2022 SN Summer CA-NV Sectional-CC	2020-2024 AAA
178	8:50.99	Antoni Staszkiewicz		17	800 FR LCM	LA	Crawfish Aquatics	2022 MS 14th Annual Splashin' the Coast	2020-2024 AAA
179	8:51.04	John Devost		17	800 FR LCM	PV	Nation's Capital Swim Club	2022 IN NCSA Summer Swimming Championships2	2020-2024 AAA
180	8:51.10	Jaxx Miller		17	800 FR LCM	CA	FAST Swim Team	2022 CA CA-NV Speedo Sectionals at CANY	2020-2024 AAA
181	8:51.25	Matt Merke		17	800 FR LCM	MD	Annapolis Swim Club	2022 MD LSC LC Championships	2020-2024 AAA
182	8:51.33	Cole Sumino		17	800 FR LCM	CA	Irvine Novaquatics	2022 CA SCS/NOVA June Age Group	2020-2024 AAA
182	8:51.33	Sam Smith		17	800 FR LCM	IN	Center Grove Aquatic Club	2022 IN Senior LCM Championships	2020-2024 AAA
184	8:51.40	Thomas Hill		17	800 FR LCM	IN	Summit City Aquatics	2022 IN Spring Speedo Sectionals	2020-2024 AAA
185	8:51.54	Anthony Paculba		17	800 FR LCM	NT	COR Swimming	2022-NT COPS 13 & over Distance Meet	2020-2024 AAA
186	8:51.55	Jake Prevatte		17	800 FR LCM	SC	Y-Spartaquatics Swim Club	2022 NC AP LC YMCA Nationals	2020-2024 AAA
187	8:51.62	Michael Esdon		17	800 FR LCM	LE	Lake Shore Swim Club	2022 LE Speedo Summer Sectionals	2020-2024 AAA
188	8:51.92	Leo Kurucz		17	800 FR LCM	MV	Tsunami Swim Team of K.C.	2022 AR TYR WINTER LC INVITE	2020-2024 AAA
189	8:52.07	Ethan Johnston		17	800 FR LCM	IE	Tri-city Channel Cats	2022 IE TRI-CITY OPEN	2020-2024 AAA
190	8:52.09	Conner Skiff		17	800 FR LCM	PN	King Aquatic Club	2022 OR Speedo Sectionals - Mt Hood	2020-2024 AAA
191	8:52.23	Adam Kuc		17	800 FR LCM	MI	Great Lakes Tritons	2022 NC ESSZ Summer Sectionals	2020-2024 AAA
192	8:52.43	Nick Jones		17	800 FR LCM	CA	Swim Torrance	2022 PC SCSC Futures West	2020-2024 AAA
193	8:52.66	Marc Heide		17	800 FR LCM	MN	Riptide	2022 MN MNSI Senior State	2020-2024 AAA
194	8:52.90	McKee Thorsen		17	800 FR LCM	GA	Unattached	2022 GA LC Senior State Championship	2020-2024 AAA
195	8:52.98	James Coffey		17	800 FR LCM	IA	Greater Des Moines YMCA	2022 MN Futures Championships Minnesota	2020-2024 AAA
